Round,Date,Team 1,FT,Team 2
33,Sat Feb 19 2005,Torquay United FC,2-2,Swindon Town FC
33,Sat Feb 19 2005,Barnsley FC,0-1,AFC Bournemouth
33,Sat Feb 19 2005,Peterborough United FC,0-2,Doncaster Rovers FC
33,Sat Feb 19 2005,Oldham Athletic AFC,1-2,Stockport County FC
33,Sat Feb 19 2005,Hull City AFC,2-1,Wrexham AFC
33,Sat Feb 19 2005,Huddersfield Town AFC,1-0,Blackpool FC
33,Sat Feb 19 2005,Colchester United FC,0-2,Bristol City FC
33,Sat Feb 19 2005,Chesterfield FC,1-3,Sheffield Wednesday FC
33,Sat Feb 19 2005,Bradford City AFC,0-1,Luton Town FC
33,Sat Feb 19 2005,Port Vale FC,0-1,Hartlepool United FC
34,Tue Feb 22 2005,Wrexham AFC,2-2,Colchester United FC
34,Tue Feb 22 2005,Tranmere Rovers FC,3-0,Huddersfield Town AFC
34,Tue Feb 22 2005,Stockport County FC,1-2,Chesterfield FC
34,Tue Feb 22 2005,Milton Keynes Dons FC,1-1,Hull City AFC
34,Tue Feb 22 2005,Blackpool FC,2-1,Bradford City AFC
34,Tue Feb 22 2005,Hartlepool United FC,3-1,Brentford FC
34,Tue Feb 22 2005,Doncaster Rovers FC,4-0,Barnsley FC
34,Tue Feb 22 2005,Bristol City FC,5-1,Oldham Athletic AFC
34,Tue Feb 22 2005,AFC Bournemouth,3-0,Torquay United FC
34,Tue Feb 22 2005,Luton Town FC,1-0,Walsall FC
34,Wed Feb 23 2005,Swindon Town FC,1-0,Port Vale FC
34,Wed Feb 23 2005,Sheffield Wednesday FC,2-1,Peterborough United FC
35,Sat Feb 26 2005,Hull City AFC,2-0,Colchester United FC
35,Sat Feb 26 2005,Walsall FC,1-1,Bradford City AFC
35,Sat Feb 26 2005,Stockport County FC,1-0,Hartlepool United FC
35,Sat Feb 26 2005,Port Vale FC,3-1,Luton Town FC
35,Sat Feb 26 2005,Wrexham AFC,0-0,Milton Keynes Dons FC
35,Sat Feb 26 2005,Huddersfield Town AFC,2-1,Oldham Athletic AFC
35,Sat Feb 26 2005,Doncaster Rovers FC,1-1,Swindon Town FC
35,Sat Feb 26 2005,Chesterfield FC,1-3,Peterborough United FC
35,Sat Feb 26 2005,Bristol City FC,1-1,Blackpool FC
35,Sat Feb 26 2005,Brentford FC,3-3,Sheffield Wednesday FC
35,Sat Feb 26 2005,Barnsley FC,4-1,Torquay United FC
35,Sat Feb 26 2005,AFC Bournemouth,1-1,Tranmere Rovers FC
36,Sat Mar 5 2005,Tranmere Rovers FC,1-3,Hull City AFC
36,Sat Mar 5 2005,Torquay United FC,2-2,Chesterfield FC
36,Sat Mar 5 2005,Swindon Town FC,0-3,AFC Bournemouth
36,Sat Mar 5 2005,Peterborough United FC,1-3,Barnsley FC
36,Sat Mar 5 2005,Oldham Athletic AFC,3-0,Port Vale FC
36,Sat Mar 5 2005,Milton Keynes Dons FC,2-1,Stockport County FC
36,Sat Mar 5 2005,Blackpool FC,2-0,Walsall FC
36,Sat Mar 5 2005,Hartlepool United FC,4-6,Wrexham AFC
36,Sat Mar 5 2005,Colchester United FC,0-1,Brentford FC
36,Sat Mar 5 2005,Bradford City AFC,2-0,Huddersfield Town AFC
36,Sat Mar 5 2005,Luton Town FC,5-0,Bristol City FC
36,Sun Mar 6 2005,Sheffield Wednesday FC,2-0,Doncaster Rovers FC
30,Tue Mar 8 2005,Hull City AFC,1-0,Hartlepool United FC
30,Tue Mar 8 2005,Port Vale FC,0-0,Colchester United FC
30,Tue Mar 8 2005,AFC Bournemouth,2-3,Blackpool FC
37,Sat Mar 12 2005,Sheffield Wednesday FC,3-2,Blackpool FC
37,Sat Mar 12 2005,Walsall FC,1-2,AFC Bournemouth
37,Sat Mar 12 2005,Stockport County FC,1-2,Colchester United FC
37,Sat Mar 12 2005,Wrexham AFC,1-0,Oldham Athletic AFC
37,Sat Mar 12 2005,Bristol City FC,0-0,Barnsley FC
37,Sat Mar 12 2005,Milton Keynes Dons FC,1-1,Port Vale FC
37,Sat Mar 12 2005,Luton Town FC,3-1,Swindon Town FC
37,Sat Mar 12 2005,Hull City AFC,2-0,Torquay United FC
37,Sat Mar 12 2005,Hartlepool United FC,0-1,Tranmere Rovers FC
37,Sat Mar 12 2005,Doncaster Rovers FC,0-0,Brentford FC
37,Sat Mar 12 2005,Chesterfield FC,2-1,Huddersfield Town AFC
37,Sat Mar 12 2005,Peterborough United FC,2-2,Bradford City AFC
30,Tue Mar 15 2005,Oldham Athletic AFC,0-2,Brentford FC
38,Fri Mar 18 2005,Tranmere Rovers FC,5-0,Peterborough United FC
38,Sat Mar 19 2005,Torquay United FC,0-4,Bristol City FC
38,Sat Mar 19 2005,Swindon Town FC,4-2,Wrexham AFC
38,Sat Mar 19 2005,Port Vale FC,2-0,Walsall FC
38,Sat Mar 19 2005,Oldham Athletic AFC,2-2,Luton Town FC
38,Sat Mar 19 2005,Huddersfield Town AFC,5-3,Stockport County FC
38,Sat Mar 19 2005,Colchester United FC,1-1,Sheffield Wednesday FC
38,Sat Mar 19 2005,Brentford FC,2-2,Chesterfield FC
38,Sat Mar 19 2005,Bradford City AFC,1-2,Hartlepool United FC
38,Sat Mar 19 2005,Barnsley FC,1-1,Milton Keynes Dons FC
38,Sat Mar 19 2005,Blackpool FC,1-1,Doncaster Rovers FC
38,Sat Mar 19 2005,AFC Bournemouth,0-4,Hull City AFC
32,Tue Mar 22 2005,Blackpool FC,2-1,Brentford FC
39,Thu Mar 24 2005,Doncaster Rovers FC,1-1,Bradford City AFC
39,Fri Mar 25 2005,Luton Town FC,1-3,Barnsley FC
39,Fri Mar 25 2005,Hartlepool United FC,0-1,Huddersfield Town AFC
39,Fri Mar 25 2005,Milton Keynes Dons FC,1-1,Swindon Town FC
39,Fri Mar 25 2005,Peterborough United FC,0-3,Colchester United FC
39,Sat Mar 26 2005,Chesterfield FC,2-2,Tranmere Rovers FC
39,Sat Mar 26 2005,Walsall FC,0-1,Oldham Athletic AFC
39,Sat Mar 26 2005,Sheffield Wednesday FC,2-2,Torquay United FC
39,Sat Mar 26 2005,Hull City AFC,2-2,Port Vale FC
40,Mon Mar 28 2005,Oldham Athletic AFC,1-0,Hull City AFC
40,Mon Mar 28 2005,Torquay United FC,1-4,Luton Town FC
40,Mon Mar 28 2005,Tranmere Rovers FC,2-4,Doncaster Rovers FC
40,Mon Mar 28 2005,Barnsley FC,3-2,Walsall FC
40,Mon Mar 28 2005,Brentford FC,0-0,Peterborough United FC
40,Mon Mar 28 2005,Bradford City AFC,3-1,Stockport County FC
40,Mon Mar 28 2005,AFC Bournemouth,0-1,Milton Keynes Dons FC
40,Mon Mar 28 2005,Blackpool FC,2-2,Hartlepool United FC
40,Mon Mar 28 2005,Colchester United FC,1-0,Chesterfield FC
40,Tue Mar 29 2005,Huddersfield Town AFC,1-0,Sheffield Wednesday FC
41,Fri Apr 1 2005,Doncaster Rovers FC,1-1,Colchester United FC
41,Sat Apr 2 2005,Wrexham AFC,1-2,AFC Bournemouth
41,Sat Apr 2 2005,Walsall FC,1-1,Torquay United FC
41,Sat Apr 2 2005,Stockport County FC,1-2,Brentford FC
41,Sat Apr 2 2005,Sheffield Wednesday FC,1-2,Tranmere Rovers FC
41,Sat Apr 2 2005,Peterborough United FC,1-2,Huddersfield Town AFC
41,Sat Apr 2 2005,Milton Keynes Dons FC,1-1,Oldham Athletic AFC
41,Sat Apr 2 2005,Luton Town FC,1-0,Blackpool FC
41,Sat Apr 2 2005,Bristol City FC,2-0,Port Vale FC
41,Sat Apr 2 2005,Hartlepool United FC,3-0,Swindon Town FC
41,Sat Apr 2 2005,Chesterfield FC,0-0,Bradford City AFC
41,Sat Apr 2 2005,Hull City AFC,2-1,Barnsley FC
32,Tue Apr 5 2005,Hartlepool United FC,2-2,Peterborough United FC
39,Tue Apr 5 2005,Bristol City FC,0-2,AFC Bournemouth
42,Tue Apr 5 2005,Barnsley FC,2-2,Wrexham AFC
42,Fri Apr 8 2005,Tranmere Rovers FC,1-0,Stockport County FC
42,Sat Apr 9 2005,Torquay United FC,1-0,Milton Keynes Dons FC
42,Sat Apr 9 2005,Swindon Town FC,1-2,Walsall FC
42,Sat Apr 9 2005,Port Vale FC,1-0,Chesterfield FC
42,Sat Apr 9 2005,Oldham Athletic AFC,1-1,Sheffield Wednesday FC
42,Sat Apr 9 2005,Huddersfield Town AFC,3-1,Doncaster Rovers FC
42,Sat Apr 9 2005,Colchester United FC,1-1,Hartlepool United FC
42,Sat Apr 9 2005,Blackpool FC,0-1,Peterborough United FC
42,Sat Apr 9 2005,AFC Bournemouth,0-1,Luton Town FC
42,Sat Apr 9 2005,Brentford FC,1-0,Bristol City FC
42,Sun Apr 10 2005,Bradford City AFC,0-2,Hull City AFC
33,Tue Apr 12 2005,Brentford FC,1-0,Tranmere Rovers FC
39,Tue Apr 12 2005,Stockport County FC,0-1,Blackpool FC
40,Wed Apr 13 2005,Swindon Town FC,0-0,Bristol City FC
43,Fri Apr 15 2005,Hartlepool United FC,3-0,Sheffield Wednesday FC
43,Sat Apr 16 2005,Barnsley FC,2-2,Oldham Athletic AFC
43,Sat Apr 16 2005,Torquay United FC,1-0,Port Vale FC
43,Sat Apr 16 2005,Stockport County FC,2-4,Doncaster Rovers FC
43,Sat Apr 16 2005,Peterborough United FC,0-2,Walsall FC
43,Sat Apr 16 2005,Tranmere Rovers FC,0-0,Blackpool FC
43,Sat Apr 16 2005,Hull City AFC,0-0,Swindon Town FC
43,Sat Apr 16 2005,Huddersfield Town AFC,2-2,Colchester United FC
43,Sat Apr 16 2005,Chesterfield FC,2-3,AFC Bournemouth
43,Sat Apr 16 2005,Bristol City FC,1-0,Wrexham AFC
43,Sat Apr 16 2005,Bradford City AFC,4-1,Brentford FC
43,Sat Apr 16 2005,Luton Town FC,1-0,Milton Keynes Dons FC
44,Sat Apr 23 2005,Wrexham AFC,1-2,Luton Town FC
44,Sat Apr 23 2005,Walsall FC,3-0,Hull City AFC
44,Sat Apr 23 2005,Swindon Town FC,2-1,Tranmere Rovers FC
44,Sat Apr 23 2005,Sheffield Wednesday FC,0-0,Stockport County FC
44,Sat Apr 23 2005,Port Vale FC,5-0,Barnsley FC
44,Sat Apr 23 2005,Oldham Athletic AFC,1-2,Torquay United FC
44,Sat Apr 23 2005,Blackpool FC,1-0,Chesterfield FC
44,Sat Apr 23 2005,Doncaster Rovers FC,2-0,Hartlepool United FC
44,Sat Apr 23 2005,Colchester United FC,0-0,Bradford City AFC
44,Sat Apr 23 2005,Brentford FC,0-1,Huddersfield Town AFC
44,Sat Apr 23 2005,AFC Bournemouth,0-1,Peterborough United FC
44,Sat Apr 23 2005,Milton Keynes Dons FC,1-2,Bristol City FC
40,Tue Apr 26 2005,Port Vale FC,0-2,Wrexham AFC
45,Fri Apr 29 2005,Tranmere Rovers FC,1-0,Port Vale FC
45,Sat Apr 30 2005,Hull City AFC,1-2,Sheffield Wednesday FC
45,Sat Apr 30 2005,Stockport County FC,1-4,Wrexham AFC
45,Sat Apr 30 2005,Peterborough United FC,0-3,Milton Keynes Dons FC
45,Sat Apr 30 2005,Luton Town FC,4-2,Brentford FC
45,Sat Apr 30 2005,Torquay United FC,2-0,Blackpool FC
45,Sat Apr 30 2005,Huddersfield Town AFC,4-0,Swindon Town FC
45,Sat Apr 30 2005,Hartlepool United FC,1-3,Walsall FC
45,Sat Apr 30 2005,Chesterfield FC,1-0,Oldham Athletic AFC
45,Sat Apr 30 2005,Bristol City FC,2-2,Doncaster Rovers FC
45,Sat Apr 30 2005,Bradford City AFC,4-2,AFC Bournemouth
45,Sat Apr 30 2005,Barnsley FC,1-1,Colchester United FC
39,Tue May 3 2005,Wrexham AFC,1-2,Brentford FC
46,Sat May 7 2005,Wrexham AFC,0-1,Huddersfield Town AFC
46,Sat May 7 2005,Walsall FC,3-0,Stockport County FC
46,Sat May 7 2005,Swindon Town FC,1-1,Chesterfield FC
46,Sat May 7 2005,Sheffield Wednesday FC,2-3,Bristol City FC
46,Sat May 7 2005,Port Vale FC,1-0,Peterborough United FC
46,Sat May 7 2005,Oldham Athletic AFC,2-1,Bradford City AFC
46,Sat May 7 2005,Milton Keynes Dons FC,2-1,Tranmere Rovers FC
46,Sat May 7 2005,Doncaster Rovers FC,3-3,Luton Town FC
46,Sat May 7 2005,Colchester United FC,2-1,Torquay United FC
46,Sat May 7 2005,Brentford FC,2-1,Hull City AFC
46,Sat May 7 2005,AFC Bournemouth,2-2,Hartlepool United FC
46,Sat May 7 2005,Blackpool FC,0-2,Barnsley FC
