Matchday,Date,Team 1,FT,Team 2
30,Tue Feb 25 2003,Leyton Orient FC,0-1,Rochdale AFC
34,Sat Mar 1 2003,Kidderminster Harriers FC,1-3,Scunthorpe United FC
34,Sat Mar 1 2003,Lincoln City FC,1-1,Leyton Orient FC
34,Sat Mar 1 2003,Swansea City FC,0-0,Wrexham AFC
34,Sat Mar 1 2003,Bury FC,2-1,AFC Bournemouth
34,Sat Mar 1 2003,Carlisle United FC,1-5,Hull City AFC
34,Sat Mar 1 2003,Rushden & Diamonds (1992-2011),2-1,York City FC
34,Sat Mar 1 2003,Shrewsbury Town FC,3-1,Rochdale AFC
34,Sat Mar 1 2003,Macclesfield Town FC,2-1,Southend United FC
34,Sat Mar 1 2003,Darlington FC,2-2,Hartlepool United FC
34,Sat Mar 1 2003,Cambridge United FC,0-1,Torquay United FC
34,Sat Mar 1 2003,Oxford United FC,2-1,Boston United FC
34,Sat Mar 1 2003,Exeter City FC,0-0,Bristol Rovers FC
35,Tue Mar 4 2003,Cambridge United FC,2-2,Rochdale AFC
35,Tue Mar 4 2003,Exeter City FC,1-0,Wrexham AFC
35,Tue Mar 4 2003,Kidderminster Harriers FC,1-0,Southend United FC
35,Tue Mar 4 2003,Lincoln City FC,3-0,Hartlepool United FC
35,Tue Mar 4 2003,Macclesfield Town FC,0-1,Hull City AFC
35,Tue Mar 4 2003,Oxford United FC,0-2,Leyton Orient FC
35,Tue Mar 4 2003,Darlington FC,2-1,York City FC
35,Tue Mar 4 2003,Swansea City FC,0-0,Boston United FC
35,Tue Mar 4 2003,Rushden & Diamonds (1992-2011),2-1,AFC Bournemouth
35,Tue Mar 4 2003,Bury FC,0-1,Bristol Rovers FC
36,Fri Mar 7 2003,Hartlepool United FC,0-0,Bury FC
36,Sat Mar 8 2003,Boston United FC,0-0,Carlisle United FC
36,Sat Mar 8 2003,AFC Bournemouth,2-0,Darlington FC
36,Sat Mar 8 2003,Bristol Rovers FC,0-0,Shrewsbury Town FC
36,Sat Mar 8 2003,Hull City AFC,0-0,Oxford United FC
36,Sat Mar 8 2003,Leyton Orient FC,1-1,Exeter City FC
36,Sat Mar 8 2003,Scunthorpe United FC,1-1,Macclesfield Town FC
36,Sat Mar 8 2003,York City FC,3-1,Cambridge United FC
36,Sat Mar 8 2003,Wrexham AFC,3-0,Rushden & Diamonds (1992-2011)
36,Sat Mar 8 2003,Torquay United FC,0-0,Swansea City FC
36,Sat Mar 8 2003,Southend United FC,0-1,Lincoln City FC
26,Tue Mar 11 2003,Macclesfield Town FC,3-1,Leyton Orient FC
24,Tue Mar 11 2003,Wrexham AFC,3-3,Shrewsbury Town FC
35,Tue Mar 11 2003,Carlisle United FC,1-2,Scunthorpe United FC
29,Tue Mar 11 2003,Rochdale AFC,1-1,AFC Bournemouth
30,Tue Mar 11 2003,Darlington FC,1-2,Cambridge United FC
37,Sat Mar 15 2003,Shrewsbury Town FC,1-2,Oxford United FC
37,Sat Mar 15 2003,Torquay United FC,1-1,Scunthorpe United FC
37,Sat Mar 15 2003,Rochdale AFC,1-0,Boston United FC
37,Sat Mar 15 2003,Macclesfield Town FC,0-0,Bury FC
37,Sat Mar 15 2003,Lincoln City FC,1-1,Wrexham AFC
37,Sat Mar 15 2003,Leyton Orient FC,1-2,Bristol Rovers FC
37,Sat Mar 15 2003,Hartlepool United FC,2-1,Southend United FC
37,Sat Mar 15 2003,York City FC,1-0,AFC Bournemouth
37,Sat Mar 15 2003,Cambridge United FC,0-2,Kidderminster Harriers FC
37,Sat Mar 15 2003,Darlington FC,2-2,Exeter City FC
37,Sat Mar 15 2003,Swansea City FC,1-2,Carlisle United FC
37,Sat Mar 15 2003,Rushden & Diamonds (1992-2011),4-2,Hull City AFC
38,Tue Mar 18 2003,Carlisle United FC,1-0,Macclesfield Town FC
38,Tue Mar 18 2003,Bristol Rovers FC,0-1,York City FC
38,Tue Mar 18 2003,Oxford United FC,1-1,Cambridge United FC
38,Tue Mar 18 2003,Bury FC,0-1,Rushden & Diamonds (1992-2011)
38,Tue Mar 18 2003,Exeter City FC,2-0,Lincoln City FC
38,Tue Mar 18 2003,Hull City AFC,1-1,Torquay United FC
38,Tue Mar 18 2003,Kidderminster Harriers FC,2-2,Shrewsbury Town FC
38,Tue Mar 18 2003,AFC Bournemouth,3-1,Leyton Orient FC
38,Tue Mar 18 2003,Wrexham AFC,2-0,Hartlepool United FC
38,Tue Mar 18 2003,Southend United FC,0-2,Swansea City FC
38,Tue Mar 18 2003,Scunthorpe United FC,3-1,Rochdale AFC
38,Wed Mar 19 2003,Boston United FC,1-0,Darlington FC
39,Sat Mar 22 2003,Bristol Rovers FC,1-0,Hartlepool United FC
39,Sat Mar 22 2003,Wrexham AFC,1-1,York City FC
39,Sat Mar 22 2003,Exeter City FC,1-1,Rochdale AFC
39,Sat Mar 22 2003,Carlisle United FC,0-1,Cambridge United FC
39,Sat Mar 22 2003,Bury FC,2-0,Lincoln City FC
39,Sat Mar 22 2003,Southend United FC,1-0,Leyton Orient FC
39,Sat Mar 22 2003,Boston United FC,1-1,Rushden & Diamonds (1992-2011)
39,Sat Mar 22 2003,AFC Bournemouth,1-1,Torquay United FC
39,Sat Mar 22 2003,Scunthorpe United FC,0-1,Darlington FC
39,Sat Mar 22 2003,Hull City AFC,2-0,Shrewsbury Town FC
39,Sat Mar 22 2003,Kidderminster Harriers FC,2-2,Swansea City FC
39,Sat Mar 22 2003,Oxford United FC,0-1,Macclesfield Town FC
32,Mon Mar 24 2003,Rushden & Diamonds (1992-2011),3-3,Rochdale AFC
35,Tue Mar 25 2003,Shrewsbury Town FC,2-3,Torquay United FC
30,Tue Mar 25 2003,Bury FC,1-1,Oxford United FC
30,Tue Mar 25 2003,Lincoln City FC,1-0,Kidderminster Harriers FC
27,Tue Mar 25 2003,Cambridge United FC,2-1,AFC Bournemouth
40,Fri Mar 28 2003,Swansea City FC,3-2,Oxford United FC
40,Sat Mar 29 2003,Cambridge United FC,1-1,Scunthorpe United FC
40,Sat Mar 29 2003,Hartlepool United FC,0-0,AFC Bournemouth
40,Sat Mar 29 2003,Darlington FC,3-1,Bury FC
40,Sat Mar 29 2003,Torquay United FC,1-1,Boston United FC
40,Sat Mar 29 2003,Lincoln City FC,2-1,Bristol Rovers FC
40,Sat Mar 29 2003,Rushden & Diamonds (1992-2011),1-0,Exeter City FC
40,Sat Mar 29 2003,York City FC,2-0,Southend United FC
40,Sat Mar 29 2003,Macclesfield Town FC,2-0,Kidderminster Harriers FC
32,Tue Apr 1 2003,Oxford United FC,0-0,Carlisle United FC
27,Wed Apr 2 2003,Boston United FC,3-3,Wrexham AFC
41,Sat Apr 5 2003,Southend United FC,2-0,Darlington FC
41,Sat Apr 5 2003,Leyton Orient FC,3-2,Boston United FC
41,Sat Apr 5 2003,Lincoln City FC,0-1,Oxford United FC
41,Sat Apr 5 2003,Kidderminster Harriers FC,2-2,Hartlepool United FC
41,Sat Apr 5 2003,Bristol Rovers FC,1-2,Rushden & Diamonds (1992-2011)
41,Sat Apr 5 2003,Exeter City FC,1-2,Bury FC
41,Sat Apr 5 2003,Hull City AFC,1-2,Wrexham AFC
41,Sat Apr 5 2003,Rochdale AFC,0-2,Torquay United FC
41,Sat Apr 5 2003,Shrewsbury Town FC,0-0,Swansea City FC
41,Sat Apr 5 2003,Scunthorpe United FC,0-2,AFC Bournemouth
41,Sat Apr 5 2003,Macclesfield Town FC,1-1,Cambridge United FC
27,Tue Apr 8 2003,Rochdale AFC,1-1,Bristol Rovers FC
29,Wed Apr 9 2003,Shrewsbury Town FC,1-2,Wrexham AFC
42,Sat Apr 12 2003,Boston United FC,0-1,Hull City AFC
42,Sat Apr 12 2003,Darlington FC,5-1,Shrewsbury Town FC
42,Sat Apr 12 2003,Cambridge United FC,2-1,Exeter City FC
42,Sat Apr 12 2003,Bury FC,1-1,Carlisle United FC
42,Sat Apr 12 2003,AFC Bournemouth,1-0,Southend United FC
42,Sat Apr 12 2003,Hartlepool United FC,4-1,Leyton Orient FC
42,Sat Apr 12 2003,Oxford United FC,2-1,Kidderminster Harriers FC
42,Sat Apr 12 2003,Wrexham AFC,3-2,Bristol Rovers FC
42,Sat Apr 12 2003,Torquay United FC,2-2,Macclesfield Town FC
42,Sat Apr 12 2003,Swansea City FC,1-1,Scunthorpe United FC
42,Sat Apr 12 2003,Rushden & Diamonds (1992-2011),1-0,Lincoln City FC
42,Sat Apr 12 2003,York City FC,2-2,Rochdale AFC
32,Tue Apr 15 2003,Shrewsbury Town FC,2-3,Macclesfield Town FC
41,Tue Apr 15 2003,Carlisle United FC,1-1,York City FC
36,Tue Apr 15 2003,Rochdale AFC,0-1,Kidderminster Harriers FC
43,Fri Apr 18 2003,Rochdale AFC,1-2,Bury FC
43,Sat Apr 19 2003,Macclesfield Town FC,1-0,Darlington FC
43,Sat Apr 19 2003,Hull City AFC,3-1,AFC Bournemouth
43,Sat Apr 19 2003,Exeter City FC,2-2,Oxford United FC
43,Sat Apr 19 2003,Scunthorpe United FC,4-0,Hartlepool United FC
43,Sat Apr 19 2003,Shrewsbury Town FC,1-2,Boston United FC
43,Sat Apr 19 2003,Bristol Rovers FC,3-1,Cambridge United FC
43,Sat Apr 19 2003,Southend United FC,3-0,Torquay United FC
43,Sat Apr 19 2003,Lincoln City FC,1-0,York City FC
43,Sat Apr 19 2003,Leyton Orient FC,3-1,Swansea City FC
43,Sat Apr 19 2003,Kidderminster Harriers FC,0-2,Wrexham AFC
43,Sat Apr 19 2003,Carlisle United FC,1-2,Rushden & Diamonds (1992-2011)
44,Mon Apr 21 2003,AFC Bournemouth,2-1,Shrewsbury Town FC
44,Mon Apr 21 2003,Bury FC,0-0,Scunthorpe United FC
44,Mon Apr 21 2003,Oxford United FC,0-1,Bristol Rovers FC
44,Mon Apr 21 2003,York City FC,0-0,Kidderminster Harriers FC
44,Mon Apr 21 2003,Wrexham AFC,6-1,Carlisle United FC
44,Mon Apr 21 2003,Torquay United FC,2-2,Leyton Orient FC
44,Mon Apr 21 2003,Darlington FC,2-0,Hull City AFC
44,Mon Apr 21 2003,Rushden & Diamonds (1992-2011),3-0,Macclesfield Town FC
44,Mon Apr 21 2003,Boston United FC,1-0,Southend United FC
44,Mon Apr 21 2003,Hartlepool United FC,2-2,Rochdale AFC
44,Mon Apr 21 2003,Swansea City FC,0-1,Exeter City FC
44,Tue Apr 22 2003,Cambridge United FC,0-0,Lincoln City FC
45,Sat Apr 26 2003,Scunthorpe United FC,2-0,Oxford United FC
45,Sat Apr 26 2003,AFC Bournemouth,0-1,Lincoln City FC
45,Sat Apr 26 2003,Leyton Orient FC,0-0,Rushden & Diamonds (1992-2011)
45,Sat Apr 26 2003,York City FC,0-2,Exeter City FC
45,Sat Apr 26 2003,Wrexham AFC,5-0,Cambridge United FC
45,Sat Apr 26 2003,Torquay United FC,2-3,Carlisle United FC
45,Sat Apr 26 2003,Southend United FC,1-2,Bury FC
45,Sat Apr 26 2003,Bristol Rovers FC,2-1,Darlington FC
45,Sat Apr 26 2003,Rochdale AFC,1-2,Swansea City FC
45,Sat Apr 26 2003,Boston United FC,2-1,Macclesfield Town FC
45,Sat Apr 26 2003,Hull City AFC,4-1,Kidderminster Harriers FC
45,Sat Apr 26 2003,Hartlepool United FC,3-0,Shrewsbury Town FC
40,Tue Apr 29 2003,Rochdale AFC,2-1,Hull City AFC
40,Tue Apr 29 2003,Shrewsbury Town FC,2-3,Carlisle United FC
40,Tue Apr 29 2003,Leyton Orient FC,0-1,Wrexham AFC
46,Sat May 3 2003,Lincoln City FC,1-1,Torquay United FC
46,Sat May 3 2003,Shrewsbury Town FC,1-2,Scunthorpe United FC
46,Sat May 3 2003,Rushden & Diamonds (1992-2011),1-1,Hartlepool United FC
46,Sat May 3 2003,Oxford United FC,2-0,York City FC
46,Sat May 3 2003,Macclesfield Town FC,3-2,Rochdale AFC
46,Sat May 3 2003,Swansea City FC,4-2,Hull City AFC
46,Sat May 3 2003,Kidderminster Harriers FC,1-1,Bristol Rovers FC
46,Sat May 3 2003,Exeter City FC,1-0,Southend United FC
46,Sat May 3 2003,Darlington FC,2-2,Leyton Orient FC
46,Sat May 3 2003,Carlisle United FC,0-2,AFC Bournemouth
46,Sat May 3 2003,Cambridge United FC,1-2,Boston United FC
46,Sat May 3 2003,Bury FC,0-3,Wrexham AFC
