Round,Date,Team 1,FT,Team 2
32,Sat Feb 15 2003,Luton Town FC,3-2,Northampton Town FC
32,Sat Feb 15 2003,Huddersfield Town AFC,3-3,Cheltenham Town FC
32,Sat Feb 15 2003,Blackpool FC,1-0,Brentford FC
32,Sat Feb 15 2003,Swindon Town FC,0-3,Wycombe Wanderers FC
26,Tue Feb 18 2003,Cheltenham Town FC,1-3,Barnsley FC
33,Fri Feb 21 2003,Cardiff City FC,1-1,Plymouth Argyle FC
33,Sat Feb 22 2003,Peterborough United FC,2-0,Stockport County FC
33,Sat Feb 22 2003,Tranmere Rovers FC,2-1,Blackpool FC
33,Sat Feb 22 2003,Barnsley FC,0-1,Huddersfield Town AFC
33,Sat Feb 22 2003,Port Vale FC,1-1,Swindon Town FC
33,Sat Feb 22 2003,Wycombe Wanderers FC,0-2,Wigan Athletic FC
33,Sat Feb 22 2003,Oldham Athletic AFC,1-1,Notts County FC
33,Sat Feb 22 2003,Northampton Town FC,1-2,Bristol City FC
33,Sat Feb 22 2003,Luton Town FC,0-1,Brentford FC
33,Sat Feb 22 2003,Chesterfield FC,0-2,Crewe Alexandra FC
33,Sat Feb 22 2003,Cheltenham Town FC,1-1,Colchester United FC
33,Sat Feb 22 2003,Queens Park Rangers FC,2-2,Mansfield Town FC
26,Tue Feb 25 2003,Port Vale FC,0-2,Cardiff City FC
27,Tue Feb 25 2003,Luton Town FC,1-0,Plymouth Argyle FC
30,Tue Feb 25 2003,Brentford FC,1-0,Huddersfield Town AFC
32,Tue Feb 25 2003,Crewe Alexandra FC,0-1,Wigan Athletic FC
34,Sat Mar 1 2003,Plymouth Argyle FC,1-1,Barnsley FC
34,Sat Mar 1 2003,Wigan Athletic FC,3-1,Chesterfield FC
34,Sat Mar 1 2003,Swindon Town FC,3-1,Queens Park Rangers FC
34,Sat Mar 1 2003,Stockport County FC,1-1,Cardiff City FC
34,Sat Mar 1 2003,Notts County FC,2-1,Luton Town FC
34,Sat Mar 1 2003,Mansfield Town FC,0-1,Oldham Athletic AFC
34,Sat Mar 1 2003,Huddersfield Town AFC,2-0,Northampton Town FC
34,Sat Mar 1 2003,Crewe Alexandra FC,0-1,Peterborough United FC
34,Sat Mar 1 2003,Colchester United FC,4-1,Port Vale FC
34,Sat Mar 1 2003,Blackpool FC,1-0,Wycombe Wanderers FC
34,Sat Mar 1 2003,Brentford FC,1-2,Tranmere Rovers FC
34,Sat Mar 1 2003,Bristol City FC,3-1,Cheltenham Town FC
35,Tue Mar 4 2003,Wigan Athletic FC,0-0,Tranmere Rovers FC
35,Tue Mar 4 2003,Stockport County FC,2-1,Chesterfield FC
35,Tue Mar 4 2003,Plymouth Argyle FC,6-1,Peterborough United FC
35,Tue Mar 4 2003,Notts County FC,1-0,Port Vale FC
35,Tue Mar 4 2003,Mansfield Town FC,3-2,Luton Town FC
35,Tue Mar 4 2003,Huddersfield Town AFC,0-3,Queens Park Rangers FC
35,Tue Mar 4 2003,Crewe Alexandra FC,4-2,Wycombe Wanderers FC
35,Tue Mar 4 2003,Colchester United FC,2-0,Northampton Town FC
35,Tue Mar 4 2003,Blackpool FC,1-2,Barnsley FC
35,Tue Mar 4 2003,Brentford FC,0-2,Cardiff City FC
35,Tue Mar 4 2003,Bristol City FC,2-0,Oldham Athletic AFC
36,Sat Mar 8 2003,Wycombe Wanderers FC,4-0,Brentford FC
36,Sat Mar 8 2003,Tranmere Rovers FC,2-1,Crewe Alexandra FC
36,Sat Mar 8 2003,Queens Park Rangers FC,1-0,Bristol City FC
36,Sat Mar 8 2003,Port Vale FC,1-0,Blackpool FC
36,Sat Mar 8 2003,Peterborough United FC,1-1,Wigan Athletic FC
36,Sat Mar 8 2003,Oldham Athletic AFC,2-0,Colchester United FC
36,Sat Mar 8 2003,Northampton Town FC,1-0,Swindon Town FC
36,Sat Mar 8 2003,Luton Town FC,3-0,Huddersfield Town AFC
36,Sat Mar 8 2003,Chesterfield FC,3-2,Plymouth Argyle FC
36,Sat Mar 8 2003,Cheltenham Town FC,3-1,Mansfield Town FC
36,Sat Mar 8 2003,Cardiff City FC,0-2,Notts County FC
36,Sat Mar 8 2003,Barnsley FC,1-0,Stockport County FC
25,Tue Mar 11 2003,Brentford FC,1-1,Colchester United FC
35,Wed Mar 12 2003,Swindon Town FC,0-3,Cheltenham Town FC
37,Fri Mar 14 2003,Tranmere Rovers FC,3-3,Cardiff City FC
37,Sat Mar 15 2003,Mansfield Town FC,2-1,Swindon Town FC
37,Sat Mar 15 2003,Wigan Athletic FC,1-1,Luton Town FC
37,Sat Mar 15 2003,Oldham Athletic AFC,0-0,Queens Park Rangers FC
37,Sat Mar 15 2003,Blackpool FC,1-1,Plymouth Argyle FC
37,Sat Mar 15 2003,Wycombe Wanderers FC,2-2,Barnsley FC
37,Sat Mar 15 2003,Crewe Alexandra FC,1-1,Port Vale FC
37,Sat Mar 15 2003,Colchester United FC,2-0,Huddersfield Town AFC
37,Sat Mar 15 2003,Cheltenham Town FC,1-1,Northampton Town FC
37,Sat Mar 15 2003,Bristol City FC,1-0,Peterborough United FC
37,Sat Mar 15 2003,Brentford FC,1-2,Stockport County FC
37,Sat Mar 15 2003,Notts County FC,1-1,Chesterfield FC
38,Tue Mar 18 2003,Stockport County FC,1-1,Wigan Athletic FC
38,Tue Mar 18 2003,Queens Park Rangers FC,4-1,Cheltenham Town FC
38,Tue Mar 18 2003,Port Vale FC,1-0,Brentford FC
38,Tue Mar 18 2003,Plymouth Argyle FC,1-3,Crewe Alexandra FC
38,Tue Mar 18 2003,Peterborough United FC,1-2,Wycombe Wanderers FC
38,Tue Mar 18 2003,Northampton Town FC,2-0,Notts County FC
38,Tue Mar 18 2003,Luton Town FC,0-0,Oldham Athletic AFC
38,Tue Mar 18 2003,Huddersfield Town AFC,1-1,Mansfield Town FC
38,Tue Mar 18 2003,Chesterfield FC,0-4,Colchester United FC
38,Tue Mar 18 2003,Barnsley FC,1-1,Tranmere Rovers FC
38,Tue Mar 18 2003,Cardiff City FC,2-1,Blackpool FC
38,Wed Mar 19 2003,Swindon Town FC,1-1,Bristol City FC
39,Fri Mar 21 2003,Cardiff City FC,1-0,Mansfield Town FC
39,Sat Mar 22 2003,Plymouth Argyle FC,3-0,Brentford FC
39,Sat Mar 22 2003,Stockport County FC,2-2,Blackpool FC
39,Sat Mar 22 2003,Queens Park Rangers FC,0-1,Wigan Athletic FC
39,Sat Mar 22 2003,Port Vale FC,1-2,Cheltenham Town FC
39,Sat Mar 22 2003,Swindon Town FC,5-0,Notts County FC
39,Sat Mar 22 2003,Peterborough United FC,0-0,Tranmere Rovers FC
39,Sat Mar 22 2003,Northampton Town FC,0-2,Oldham Athletic AFC
39,Sat Mar 22 2003,Luton Town FC,0-4,Crewe Alexandra FC
39,Sat Mar 22 2003,Huddersfield Town AFC,1-2,Bristol City FC
39,Sat Mar 22 2003,Barnsley FC,1-1,Colchester United FC
39,Sat Mar 22 2003,Chesterfield FC,4-0,Wycombe Wanderers FC
40,Sat Mar 29 2003,Wigan Athletic FC,0-1,Plymouth Argyle FC
40,Sat Mar 29 2003,Tranmere Rovers FC,2-1,Chesterfield FC
40,Sat Mar 29 2003,Oldham Athletic AFC,1-1,Port Vale FC
40,Sat Mar 29 2003,Blackpool FC,1-3,Queens Park Rangers FC
40,Sat Mar 29 2003,Mansfield Town FC,1-5,Peterborough United FC
40,Sat Mar 29 2003,Crewe Alexandra FC,1-0,Stockport County FC
40,Sat Mar 29 2003,Colchester United FC,1-0,Swindon Town FC
40,Sat Mar 29 2003,Bristol City FC,2-0,Barnsley FC
40,Sat Mar 29 2003,Brentford FC,3-0,Northampton Town FC
40,Sat Mar 29 2003,Notts County FC,3-2,Huddersfield Town AFC
41,Fri Apr 4 2003,Northampton Town FC,0-2,Wigan Athletic FC
41,Sat Apr 5 2003,Notts County FC,3-1,Blackpool FC
41,Sat Apr 5 2003,Plymouth Argyle FC,0-0,Colchester United FC
41,Sat Apr 5 2003,Peterborough United FC,1-1,Swindon Town FC
41,Sat Apr 5 2003,Oldham Athletic AFC,2-1,Barnsley FC
41,Sat Apr 5 2003,Wycombe Wanderers FC,1-4,Stockport County FC
41,Sat Apr 5 2003,Mansfield Town FC,0-1,Port Vale FC
41,Sat Apr 5 2003,Brentford FC,2-2,Cheltenham Town FC
41,Sat Apr 5 2003,Huddersfield Town AFC,4-0,Chesterfield FC
41,Sat Apr 5 2003,Cardiff City FC,1-2,Queens Park Rangers FC
41,Sat Apr 5 2003,Luton Town FC,0-0,Tranmere Rovers FC
40,Tue Apr 8 2003,Wycombe Wanderers FC,0-4,Cardiff City FC
40,Tue Apr 8 2003,Cheltenham Town FC,2-2,Luton Town FC
42,Sat Apr 12 2003,Queens Park Rangers FC,2-0,Luton Town FC
42,Sat Apr 12 2003,Tranmere Rovers FC,1-0,Wycombe Wanderers FC
42,Sat Apr 12 2003,Swindon Town FC,0-1,Huddersfield Town AFC
42,Sat Apr 12 2003,Stockport County FC,2-1,Plymouth Argyle FC
42,Sat Apr 12 2003,Wigan Athletic FC,2-0,Brentford FC
42,Sat Apr 12 2003,Port Vale FC,3-2,Northampton Town FC
42,Sat Apr 12 2003,Colchester United FC,1-1,Notts County FC
42,Sat Apr 12 2003,Cheltenham Town FC,1-1,Oldham Athletic AFC
42,Sat Apr 12 2003,Bristol City FC,5-2,Mansfield Town FC
42,Sat Apr 12 2003,Blackpool FC,0-1,Crewe Alexandra FC
42,Sat Apr 12 2003,Barnsley FC,1-2,Peterborough United FC
42,Sun Apr 13 2003,Chesterfield FC,0-3,Cardiff City FC
41,Tue Apr 15 2003,Crewe Alexandra FC,1-1,Bristol City FC
32,Wed Apr 16 2003,Peterborough United FC,2-0,Cardiff City FC
43,Fri Apr 18 2003,Northampton Town FC,0-3,Stockport County FC
43,Sat Apr 19 2003,Oldham Athletic AFC,4-0,Chesterfield FC
43,Sat Apr 19 2003,Brentford FC,1-2,Queens Park Rangers FC
43,Sat Apr 19 2003,Peterborough United FC,1-0,Blackpool FC
43,Sat Apr 19 2003,Wycombe Wanderers FC,1-1,Cheltenham Town FC
43,Sat Apr 19 2003,Notts County FC,0-1,Tranmere Rovers FC
43,Sat Apr 19 2003,Mansfield Town FC,0-1,Barnsley FC
43,Sat Apr 19 2003,Luton Town FC,2-2,Bristol City FC
43,Sat Apr 19 2003,Huddersfield Town AFC,0-0,Wigan Athletic FC
43,Sat Apr 19 2003,Crewe Alexandra FC,0-1,Swindon Town FC
43,Sat Apr 19 2003,Cardiff City FC,0-3,Colchester United FC
43,Sat Apr 19 2003,Plymouth Argyle FC,3-0,Port Vale FC
44,Mon Apr 21 2003,Wigan Athletic FC,3-1,Oldham Athletic AFC
44,Mon Apr 21 2003,Tranmere Rovers FC,4-0,Northampton Town FC
44,Mon Apr 21 2003,Stockport County FC,2-1,Huddersfield Town AFC
44,Mon Apr 21 2003,Queens Park Rangers FC,2-0,Notts County FC
44,Mon Apr 21 2003,Barnsley FC,1-2,Crewe Alexandra FC
44,Mon Apr 21 2003,Colchester United FC,0-5,Luton Town FC
44,Mon Apr 21 2003,Chesterfield FC,0-2,Brentford FC
44,Mon Apr 21 2003,Cheltenham Town FC,1-1,Peterborough United FC
44,Mon Apr 21 2003,Blackpool FC,3-3,Mansfield Town FC
44,Mon Apr 21 2003,Port Vale FC,1-1,Wycombe Wanderers FC
44,Tue Apr 22 2003,Bristol City FC,2-0,Cardiff City FC
44,Wed Apr 23 2003,Swindon Town FC,2-0,Plymouth Argyle FC
45,Sat Apr 26 2003,Oldham Athletic AFC,4-0,Swindon Town FC
45,Sat Apr 26 2003,Queens Park Rangers FC,0-0,Crewe Alexandra FC
45,Sat Apr 26 2003,Port Vale FC,5-1,Huddersfield Town AFC
45,Sat Apr 26 2003,Peterborough United FC,1-0,Notts County FC
45,Sat Apr 26 2003,Wycombe Wanderers FC,0-0,Colchester United FC
45,Sat Apr 26 2003,Northampton Town FC,2-2,Plymouth Argyle FC
45,Sat Apr 26 2003,Luton Town FC,1-1,Stockport County FC
45,Sat Apr 26 2003,Chesterfield FC,2-0,Bristol City FC
45,Sat Apr 26 2003,Cheltenham Town FC,3-0,Blackpool FC
45,Sat Apr 26 2003,Cardiff City FC,0-0,Wigan Athletic FC
45,Sat Apr 26 2003,Barnsley FC,1-0,Brentford FC
45,Tue Apr 29 2003,Tranmere Rovers FC,3-1,Mansfield Town FC
46,Sat May 3 2003,Wigan Athletic FC,1-0,Barnsley FC
46,Sat May 3 2003,Swindon Town FC,2-1,Luton Town FC
46,Sat May 3 2003,Stockport County FC,2-3,Tranmere Rovers FC
46,Sat May 3 2003,Plymouth Argyle FC,1-0,Wycombe Wanderers FC
46,Sat May 3 2003,Notts County FC,1-0,Cheltenham Town FC
46,Sat May 3 2003,Mansfield Town FC,2-1,Northampton Town FC
46,Sat May 3 2003,Huddersfield Town AFC,1-1,Oldham Athletic AFC
46,Sat May 3 2003,Crewe Alexandra FC,1-1,Cardiff City FC
46,Sat May 3 2003,Colchester United FC,0-1,Queens Park Rangers FC
46,Sat May 3 2003,Bristol City FC,2-0,Port Vale FC
46,Sat May 3 2003,Brentford FC,1-1,Peterborough United FC
46,Sat May 3 2003,Blackpool FC,1-1,Chesterfield FC
