Matchday,Date,Team 1,FT,Team 2
32,Sat Feb 21 2015,Tranmere Rovers FC,2-1,Shrewsbury Town FC
32,Sat Feb 21 2015,Northampton Town FC,3-0,York City FC
32,Sat Feb 21 2015,Newport County AFC,0-1,Morecambe FC
24,Tue Feb 24 2015,Portsmouth FC,3-2,Tranmere Rovers FC
23,Tue Feb 24 2015,Accrington Stanley FC,1-0,Burton Albion FC
24,Tue Feb 24 2015,Cambridge United FC,0-0,AFC Wimbledon
33,Sat Feb 28 2015,Plymouth Argyle FC,0-2,Bury FC
33,Sat Feb 28 2015,Hartlepool United FC,1-0,AFC Wimbledon
33,Sat Feb 28 2015,Luton Town FC,2-0,Accrington Stanley FC
33,Sat Feb 28 2015,Mansfield Town FC,2-1,Dagenham & Redbridge FC
33,Sat Feb 28 2015,Morecambe FC,0-2,Cambridge United FC
33,Sat Feb 28 2015,Cheltenham Town FC,2-0,Tranmere Rovers FC
33,Sat Feb 28 2015,York City FC,0-0,Exeter City FC
33,Sat Feb 28 2015,Burton Albion FC,0-1,Newport County AFC
33,Sat Feb 28 2015,Southend United FC,2-0,Carlisle United FC
33,Sat Feb 28 2015,Wycombe Wanderers FC,2-2,Stevenage FC
33,Sat Feb 28 2015,Shrewsbury Town FC,1-2,Northampton Town FC
33,Sat Feb 28 2015,Portsmouth FC,0-0,Oxford United FC
34,Tue Mar 3 2015,Accrington Stanley FC,1-2,Shrewsbury Town FC
34,Tue Mar 3 2015,Tranmere Rovers FC,1-2,Wycombe Wanderers FC
34,Tue Mar 3 2015,Stevenage FC,1-0,Plymouth Argyle FC
34,Tue Mar 3 2015,Oxford United FC,1-1,Morecambe FC
34,Tue Mar 3 2015,Northampton Town FC,1-0,Portsmouth FC
34,Tue Mar 3 2015,Newport County AFC,0-1,Mansfield Town FC
34,Tue Mar 3 2015,Dagenham & Redbridge FC,2-0,Hartlepool United FC
34,Tue Mar 3 2015,Carlisle United FC,1-0,Cheltenham Town FC
34,Tue Mar 3 2015,Cambridge United FC,0-3,York City FC
34,Tue Mar 3 2015,Bury FC,1-0,Luton Town FC
34,Tue Mar 3 2015,AFC Wimbledon,0-0,Southend United FC
35,Sat Mar 7 2015,Tranmere Rovers FC,2-3,Dagenham & Redbridge FC
35,Sat Mar 7 2015,Stevenage FC,2-1,Newport County AFC
35,Sat Mar 7 2015,Southend United FC,2-2,Wycombe Wanderers FC
35,Sat Mar 7 2015,Shrewsbury Town FC,1-1,Cambridge United FC
35,Sat Mar 7 2015,Plymouth Argyle FC,2-0,Northampton Town FC
35,Sat Mar 7 2015,Luton Town FC,2-3,Morecambe FC
35,Sat Mar 7 2015,Hartlepool United FC,0-1,Burton Albion FC
35,Sat Mar 7 2015,Cheltenham Town FC,1-1,Mansfield Town FC
35,Sat Mar 7 2015,Carlisle United FC,1-3,Exeter City FC
35,Sat Mar 7 2015,Bury FC,0-1,Oxford United FC
35,Sat Mar 7 2015,AFC Wimbledon,2-1,York City FC
35,Sat Mar 7 2015,Accrington Stanley FC,1-1,Portsmouth FC
36,Fri Mar 13 2015,Newport County AFC,1-1,Cheltenham Town FC
36,Sat Mar 14 2015,York City FC,0-0,Carlisle United FC
36,Sat Mar 14 2015,Wycombe Wanderers FC,1-0,Shrewsbury Town FC
36,Sat Mar 14 2015,Portsmouth FC,2-0,Luton Town FC
36,Sat Mar 14 2015,Oxford United FC,0-0,Plymouth Argyle FC
36,Sat Mar 14 2015,Northampton Town FC,1-0,Tranmere Rovers FC
36,Sat Mar 14 2015,Morecambe FC,0-1,Hartlepool United FC
36,Sat Mar 14 2015,Mansfield Town FC,0-1,Bury FC
36,Sat Mar 14 2015,Exeter City FC,3-2,AFC Wimbledon
36,Sat Mar 14 2015,Dagenham & Redbridge FC,1-3,Southend United FC
36,Sat Mar 14 2015,Cambridge United FC,1-1,Stevenage FC
36,Sat Mar 14 2015,Burton Albion FC,3-0,Accrington Stanley FC
37,Tue Mar 17 2015,York City FC,0-1,Bury FC
37,Tue Mar 17 2015,Wycombe Wanderers FC,2-2,Accrington Stanley FC
37,Tue Mar 17 2015,Portsmouth FC,2-2,Cheltenham Town FC
37,Tue Mar 17 2015,Oxford United FC,0-2,Hartlepool United FC
37,Tue Mar 17 2015,Northampton Town FC,0-2,Carlisle United FC
37,Tue Mar 17 2015,Newport County AFC,1-0,Luton Town FC
37,Tue Mar 17 2015,Morecambe FC,1-4,Shrewsbury Town FC
37,Tue Mar 17 2015,Mansfield Town FC,2-1,AFC Wimbledon
37,Tue Mar 17 2015,Exeter City FC,0-0,Stevenage FC
37,Tue Mar 17 2015,Dagenham & Redbridge FC,2-0,Plymouth Argyle FC
37,Tue Mar 17 2015,Cambridge United FC,1-2,Tranmere Rovers FC
37,Wed Mar 18 2015,Burton Albion FC,2-1,Southend United FC
38,Sat Mar 21 2015,Tranmere Rovers FC,1-4,Burton Albion FC
38,Sat Mar 21 2015,Stevenage FC,0-1,Dagenham & Redbridge FC
38,Sat Mar 21 2015,Southend United FC,0-0,Cambridge United FC
38,Sat Mar 21 2015,Shrewsbury Town FC,2-0,Oxford United FC
38,Sat Mar 21 2015,Plymouth Argyle FC,0-0,Newport County AFC
38,Sat Mar 21 2015,Hartlepool United FC,1-0,Mansfield Town FC
38,Sat Mar 21 2015,Cheltenham Town FC,1-2,Exeter City FC
38,Sat Mar 21 2015,Carlisle United FC,1-1,Morecambe FC
38,Sat Mar 21 2015,Bury FC,2-1,Northampton Town FC
38,Sat Mar 21 2015,AFC Wimbledon,1-0,Portsmouth FC
38,Sat Mar 21 2015,Accrington Stanley FC,2-2,York City FC
38,Tue Mar 24 2015,Luton Town FC,2-3,Wycombe Wanderers FC
39,Fri Mar 27 2015,Accrington Stanley FC,0-2,Newport County AFC
39,Sat Mar 28 2015,Tranmere Rovers FC,1-1,AFC Wimbledon
39,Sat Mar 28 2015,Portsmouth FC,0-2,Shrewsbury Town FC
39,Sat Mar 28 2015,Oxford United FC,2-1,Carlisle United FC
39,Sat Mar 28 2015,Northampton Town FC,2-1,Luton Town FC
39,Sat Mar 28 2015,Mansfield Town FC,1-4,York City FC
39,Sat Mar 28 2015,Hartlepool United FC,2-1,Cambridge United FC
39,Sat Mar 28 2015,Exeter City FC,1-1,Morecambe FC
39,Sat Mar 28 2015,Dagenham & Redbridge FC,0-1,Wycombe Wanderers FC
39,Sat Mar 28 2015,Cheltenham Town FC,0-3,Plymouth Argyle FC
39,Mon Mar 30 2015,Burton Albion FC,1-1,Stevenage FC
40,Fri Apr 3 2015,Newport County AFC,2-2,Hartlepool United FC
40,Fri Apr 3 2015,York City FC,1-0,Cheltenham Town FC
40,Fri Apr 3 2015,Wycombe Wanderers FC,2-3,Oxford United FC
40,Fri Apr 3 2015,Stevenage FC,2-2,Tranmere Rovers FC
40,Fri Apr 3 2015,Southend United FC,2-0,Mansfield Town FC
40,Fri Apr 3 2015,Shrewsbury Town FC,2-0,Dagenham & Redbridge FC
40,Fri Apr 3 2015,Cambridge United FC,0-2,Bury FC
40,Fri Apr 3 2015,AFC Wimbledon,2-2,Northampton Town FC
40,Fri Apr 3 2015,Morecambe FC,1-1,Accrington Stanley FC
40,Fri Apr 3 2015,Luton Town FC,2-3,Exeter City FC
40,Fri Apr 3 2015,Carlisle United FC,2-2,Portsmouth FC
40,Fri Apr 3 2015,Plymouth Argyle FC,1-1,Burton Albion FC
41,Mon Apr 6 2015,Dagenham & Redbridge FC,4-0,AFC Wimbledon
41,Mon Apr 6 2015,Mansfield Town FC,0-1,Shrewsbury Town FC
41,Mon Apr 6 2015,Exeter City FC,2-0,Newport County AFC
41,Mon Apr 6 2015,Tranmere Rovers FC,0-1,Luton Town FC
41,Mon Apr 6 2015,Portsmouth FC,2-1,Plymouth Argyle FC
41,Mon Apr 6 2015,Oxford United FC,0-0,York City FC
41,Mon Apr 6 2015,Northampton Town FC,0-1,Cambridge United FC
41,Mon Apr 6 2015,Burton Albion FC,1-0,Wycombe Wanderers FC
41,Mon Apr 6 2015,Accrington Stanley FC,3-1,Carlisle United FC
41,Mon Apr 6 2015,Cheltenham Town FC,0-1,Stevenage FC
41,Mon Apr 6 2015,Bury FC,1-2,Morecambe FC
41,Mon Apr 6 2015,Hartlepool United FC,0-1,Southend United FC
42,Sat Apr 11 2015,AFC Wimbledon,0-0,Oxford United FC
42,Sat Apr 11 2015,York City FC,1-0,Hartlepool United FC
42,Sat Apr 11 2015,Wycombe Wanderers FC,2-1,Cheltenham Town FC
42,Sat Apr 11 2015,Stevenage FC,2-1,Northampton Town FC
42,Sat Apr 11 2015,Southend United FC,1-0,Tranmere Rovers FC
42,Sat Apr 11 2015,Shrewsbury Town FC,4-0,Exeter City FC
42,Sat Apr 11 2015,Plymouth Argyle FC,2-1,Mansfield Town FC
42,Sat Apr 11 2015,Newport County AFC,0-2,Bury FC
42,Sat Apr 11 2015,Morecambe FC,3-1,Portsmouth FC
42,Sat Apr 11 2015,Luton Town FC,0-1,Burton Albion FC
42,Sat Apr 11 2015,Carlisle United FC,1-0,Dagenham & Redbridge FC
42,Sat Apr 11 2015,Cambridge United FC,2-2,Accrington Stanley FC
43,Tue Apr 14 2015,Bury FC,1-0,Shrewsbury Town FC
43,Tue Apr 14 2015,York City FC,2-1,Morecambe FC
43,Tue Apr 14 2015,Wycombe Wanderers FC,2-1,Exeter City FC
43,Tue Apr 14 2015,Stevenage FC,1-0,Portsmouth FC
43,Tue Apr 14 2015,Southend United FC,2-0,Newport County AFC
43,Tue Apr 14 2015,Plymouth Argyle FC,1-1,AFC Wimbledon
43,Tue Apr 14 2015,Cheltenham Town FC,3-1,Cambridge United FC
43,Tue Apr 14 2015,Mansfield Town FC,1-0,Tranmere Rovers FC
43,Tue Apr 14 2015,Hartlepool United FC,1-1,Accrington Stanley FC
43,Tue Apr 14 2015,Dagenham & Redbridge FC,0-0,Luton Town FC
43,Tue Apr 14 2015,Oxford United FC,1-1,Northampton Town FC
43,Wed Apr 15 2015,Burton Albion FC,1-1,Carlisle United FC
44,Sat Apr 18 2015,Tranmere Rovers FC,0-3,Oxford United FC
44,Sat Apr 18 2015,Morecambe FC,1-2,Burton Albion FC
44,Sat Apr 18 2015,Shrewsbury Town FC,1-0,York City FC
44,Sat Apr 18 2015,Portsmouth FC,0-1,Bury FC
44,Sat Apr 18 2015,Northampton Town FC,2-0,Cheltenham Town FC
44,Sat Apr 18 2015,Newport County AFC,2-3,Dagenham & Redbridge FC
44,Sat Apr 18 2015,Luton Town FC,3-0,Hartlepool United FC
44,Sat Apr 18 2015,Accrington Stanley FC,2-2,Stevenage FC
44,Sat Apr 18 2015,Exeter City FC,0-1,Southend United FC
44,Sat Apr 18 2015,Carlisle United FC,2-0,Plymouth Argyle FC
44,Sat Apr 18 2015,Cambridge United FC,3-1,Mansfield Town FC
44,Sat Apr 18 2015,AFC Wimbledon,0-0,Wycombe Wanderers FC
39,Tue Apr 21 2015,Bury FC,0-1,Southend United FC
45,Sat Apr 25 2015,York City FC,0-2,Newport County AFC
45,Sat Apr 25 2015,Wycombe Wanderers FC,0-1,Morecambe FC
45,Sat Apr 25 2015,Stevenage FC,1-0,Carlisle United FC
45,Sat Apr 25 2015,Southend United FC,1-0,Luton Town FC
45,Sat Apr 25 2015,Plymouth Argyle FC,3-2,Tranmere Rovers FC
45,Sat Apr 25 2015,Oxford United FC,2-0,Cambridge United FC
45,Sat Apr 25 2015,Mansfield Town FC,1-2,Portsmouth FC
45,Sat Apr 25 2015,Hartlepool United FC,2-1,Exeter City FC
45,Sat Apr 25 2015,Dagenham & Redbridge FC,4-0,Accrington Stanley FC
45,Sat Apr 25 2015,Cheltenham Town FC,0-1,Shrewsbury Town FC
45,Sat Apr 25 2015,Bury FC,2-0,AFC Wimbledon
45,Sat Apr 25 2015,Burton Albion FC,3-1,Northampton Town FC
46,Sat May 2 2015,Tranmere Rovers FC,0-1,Bury FC
46,Sat May 2 2015,Shrewsbury Town FC,0-2,Plymouth Argyle FC
46,Sat May 2 2015,Portsmouth FC,1-1,York City FC
46,Sat May 2 2015,Northampton Town FC,2-3,Wycombe Wanderers FC
46,Sat May 2 2015,Newport County AFC,0-1,Oxford United FC
46,Sat May 2 2015,Morecambe FC,3-1,Southend United FC
46,Sat May 2 2015,Luton Town FC,2-0,Stevenage FC
46,Sat May 2 2015,Exeter City FC,2-1,Dagenham & Redbridge FC
46,Sat May 2 2015,Carlisle United FC,3-3,Hartlepool United FC
46,Sat May 2 2015,Cambridge United FC,2-3,Burton Albion FC
46,Sat May 2 2015,AFC Wimbledon,1-1,Cheltenham Town FC
46,Sat May 2 2015,Accrington Stanley FC,2-1,Mansfield Town FC
