Round,Date,Team 1,FT,Team 2
33,Sat Feb 16 2013,Cheltenham Town FC,1-1,Aldershot Town FC
33,Sat Feb 16 2013,Bristol Rovers FC,1-0,Wycombe Wanderers FC
33,Sat Feb 16 2013,Plymouth Argyle FC,0-1,Oxford United FC
23,Tue Feb 19 2013,Bristol Rovers FC,1-2,Rotherham United FC
24,Tue Feb 19 2013,AFC Wimbledon,1-1,Northampton Town FC
25,Tue Feb 19 2013,Aldershot Town FC,1-0,Torquay United FC
34,Sat Feb 23 2013,Wycombe Wanderers FC,1-2,Southend United FC
34,Sat Feb 23 2013,Torquay United FC,0-1,Port Vale FC
34,Sat Feb 23 2013,Oxford United FC,0-0,York City FC
34,Sat Feb 23 2013,Northampton Town FC,1-0,Plymouth Argyle FC
34,Sat Feb 23 2013,Morecambe FC,1-1,Bristol Rovers FC
34,Sat Feb 23 2013,Dagenham & Redbridge FC,0-1,AFC Wimbledon
34,Sat Feb 23 2013,Chesterfield FC,0-1,Gillingham FC
34,Sat Feb 23 2013,Burton Albion FC,4-2,Exeter City FC
34,Sat Feb 23 2013,Barnet FC,0-0,Rochdale AFC
34,Sat Feb 23 2013,Aldershot Town FC,2-0,Fleetwood Town FC
34,Sat Feb 23 2013,Accrington Stanley FC,2-2,Cheltenham Town FC
35,Tue Feb 26 2013,Torquay United FC,1-2,Wycombe Wanderers FC
35,Tue Feb 26 2013,Rotherham United FC,1-1,York City FC
35,Tue Feb 26 2013,Rochdale AFC,0-3,Accrington Stanley FC
35,Tue Feb 26 2013,Port Vale FC,0-2,Exeter City FC
35,Tue Feb 26 2013,Northampton Town FC,1-0,Bristol Rovers FC
35,Tue Feb 26 2013,Barnet FC,2-0,Southend United FC
35,Tue Feb 26 2013,Fleetwood Town FC,1-1,Cheltenham Town FC
35,Tue Feb 26 2013,Chesterfield FC,0-0,Aldershot Town FC
35,Tue Feb 26 2013,Burton Albion FC,3-2,Morecambe FC
35,Tue Feb 26 2013,AFC Wimbledon,1-1,Plymouth Argyle FC
35,Tue Feb 26 2013,Gillingham FC,0-1,Oxford United FC
35,Wed Feb 27 2013,Bradford City AFC,1-1,Dagenham & Redbridge FC
36,Sat Mar 2 2013,Morecambe FC,3-0,Rochdale AFC
36,Sat Mar 2 2013,Wycombe Wanderers FC,1-0,Fleetwood Town FC
36,Sat Mar 2 2013,Southend United FC,1-1,Rotherham United FC
36,Sat Mar 2 2013,Plymouth Argyle FC,2-1,Barnet FC
36,Sat Mar 2 2013,Oxford United FC,2-1,Port Vale FC
36,Sat Mar 2 2013,York City FC,0-2,Bradford City AFC
36,Sat Mar 2 2013,Accrington Stanley FC,0-0,Torquay United FC
36,Sat Mar 2 2013,Dagenham & Redbridge FC,0-1,Chesterfield FC
36,Sat Mar 2 2013,Cheltenham Town FC,2-1,AFC Wimbledon
36,Sat Mar 2 2013,Bristol Rovers FC,3-0,Burton Albion FC
36,Sat Mar 2 2013,Aldershot Town FC,1-1,Gillingham FC
36,Sat Mar 2 2013,Exeter City FC,3-0,Northampton Town FC
29,Tue Mar 5 2013,Port Vale FC,0-0,Bradford City AFC
29,Tue Mar 5 2013,Oxford United FC,0-4,Rotherham United FC
38,Tue Mar 5 2013,Cheltenham Town FC,1-0,Chesterfield FC
29,Wed Mar 6 2013,Bristol Rovers FC,2-0,Exeter City FC
37,Sat Mar 9 2013,Port Vale FC,1-2,Southend United FC
37,Sat Mar 9 2013,Rotherham United FC,1-2,Dagenham & Redbridge FC
37,Sat Mar 9 2013,Rochdale AFC,4-1,Wycombe Wanderers FC
37,Sat Mar 9 2013,Torquay United FC,1-3,Oxford United FC
37,Sat Mar 9 2013,Northampton Town FC,2-0,Accrington Stanley FC
37,Sat Mar 9 2013,Gillingham FC,2-1,Plymouth Argyle FC
37,Sat Mar 9 2013,Fleetwood Town FC,0-0,Exeter City FC
37,Sat Mar 9 2013,Chesterfield FC,2-0,Bristol Rovers FC
37,Sat Mar 9 2013,Burton Albion FC,3-1,Cheltenham Town FC
37,Sat Mar 9 2013,AFC Wimbledon,3-2,York City FC
37,Sat Mar 9 2013,Barnet FC,4-1,Morecambe FC
37,Sat Mar 9 2013,Bradford City AFC,1-1,Aldershot Town FC
38,Tue Mar 12 2013,York City FC,0-0,Rochdale AFC
38,Tue Mar 12 2013,Wycombe Wanderers FC,2-2,Rotherham United FC
38,Tue Mar 12 2013,Accrington Stanley FC,0-3,Fleetwood Town FC
38,Tue Mar 12 2013,Plymouth Argyle FC,0-0,Bradford City AFC
38,Tue Mar 12 2013,Oxford United FC,1-0,Barnet FC
38,Tue Mar 12 2013,Morecambe FC,1-1,Northampton Town FC
38,Tue Mar 12 2013,Exeter City FC,0-0,Gillingham FC
38,Tue Mar 12 2013,Dagenham & Redbridge FC,2-2,Torquay United FC
38,Tue Mar 12 2013,Bristol Rovers FC,2-0,Port Vale FC
38,Tue Mar 12 2013,Aldershot Town FC,1-2,Burton Albion FC
38,Tue Mar 12 2013,Southend United FC,1-3,AFC Wimbledon
39,Sat Mar 16 2013,York City FC,0-2,Port Vale FC
39,Sat Mar 16 2013,Southend United FC,1-1,Torquay United FC
39,Sat Mar 16 2013,Plymouth Argyle FC,2-1,Fleetwood Town FC
39,Sat Mar 16 2013,Oxford United FC,0-1,Chesterfield FC
39,Sat Mar 16 2013,Morecambe FC,1-1,Gillingham FC
39,Sat Mar 16 2013,Exeter City FC,4-1,Bradford City AFC
39,Sat Mar 16 2013,Dagenham & Redbridge FC,1-1,Burton Albion FC
39,Sat Mar 16 2013,Cheltenham Town FC,3-0,Rotherham United FC
39,Sat Mar 16 2013,Bristol Rovers FC,2-1,Rochdale AFC
39,Sat Mar 16 2013,Accrington Stanley FC,3-2,Barnet FC
39,Sat Mar 16 2013,Aldershot Town FC,0-1,AFC Wimbledon
29,Tue Mar 19 2013,Torquay United FC,2-1,Chesterfield FC
29,Tue Mar 19 2013,Southend United FC,0-2,Plymouth Argyle FC
29,Tue Mar 19 2013,Rochdale AFC,1-1,Gillingham FC
29,Tue Mar 19 2013,Accrington Stanley FC,4-0,AFC Wimbledon
29,Tue Mar 19 2013,Barnet FC,2-0,Fleetwood Town FC
30,Tue Mar 19 2013,Bradford City AFC,1-0,Wycombe Wanderers FC
40,Sat Mar 23 2013,Gillingham FC,1-0,Accrington Stanley FC
40,Sat Mar 23 2013,Northampton Town FC,1-0,Oxford United FC
40,Sat Mar 23 2013,Torquay United FC,2-1,York City FC
40,Sat Mar 23 2013,AFC Wimbledon,2-0,Morecambe FC
40,Sat Mar 23 2013,Barnet FC,0-0,Cheltenham Town FC
40,Sat Mar 23 2013,Fleetwood Town FC,2-1,Dagenham & Redbridge FC
41,Fri Mar 29 2013,Wycombe Wanderers FC,0-1,Accrington Stanley FC
41,Fri Mar 29 2013,Rotherham United FC,1-0,AFC Wimbledon
41,Fri Mar 29 2013,Rochdale AFC,1-1,Aldershot Town FC
41,Fri Mar 29 2013,Port Vale FC,3-2,Cheltenham Town FC
41,Fri Mar 29 2013,Oxford United FC,1-1,Morecambe FC
41,Fri Mar 29 2013,Northampton Town FC,1-0,Torquay United FC
41,Fri Mar 29 2013,Barnet FC,0-0,Dagenham & Redbridge FC
41,Fri Mar 29 2013,Bradford City AFC,2-2,Southend United FC
41,Sat Mar 30 2013,Plymouth Argyle FC,1-0,Exeter City FC
41,Sat Mar 30 2013,Fleetwood Town FC,2-2,Gillingham FC
41,Sat Mar 30 2013,Burton Albion FC,0-1,Chesterfield FC
41,Sat Mar 30 2013,Bristol Rovers FC,0-0,York City FC
42,Mon Apr 1 2013,Accrington Stanley FC,3-3,Burton Albion FC
42,Mon Apr 1 2013,York City FC,2-0,Plymouth Argyle FC
42,Mon Apr 1 2013,Torquay United FC,1-3,Bradford City AFC
42,Mon Apr 1 2013,Southend United FC,1-1,Fleetwood Town FC
42,Mon Apr 1 2013,Gillingham FC,1-0,Rotherham United FC
42,Mon Apr 1 2013,Exeter City FC,1-2,Rochdale AFC
42,Mon Apr 1 2013,Dagenham & Redbridge FC,2-4,Bristol Rovers FC
42,Mon Apr 1 2013,Chesterfield FC,2-2,Port Vale FC
42,Mon Apr 1 2013,Cheltenham Town FC,1-0,Northampton Town FC
42,Mon Apr 1 2013,Aldershot Town FC,3-2,Oxford United FC
42,Mon Apr 1 2013,AFC Wimbledon,0-1,Barnet FC
42,Mon Apr 1 2013,Morecambe FC,0-1,Wycombe Wanderers FC
43,Fri Apr 5 2013,Port Vale FC,7-1,Burton Albion FC
43,Sat Apr 6 2013,York City FC,1-1,Accrington Stanley FC
43,Sat Apr 6 2013,Plymouth Argyle FC,2-0,Cheltenham Town FC
43,Sat Apr 6 2013,Oxford United FC,0-1,Wycombe Wanderers FC
43,Sat Apr 6 2013,Morecambe FC,2-1,Rotherham United FC
43,Sat Apr 6 2013,Gillingham FC,1-0,Torquay United FC
43,Sat Apr 6 2013,Fleetwood Town FC,0-3,Rochdale AFC
43,Sat Apr 6 2013,Barnet FC,0-2,Chesterfield FC
43,Sat Apr 6 2013,Bristol Rovers FC,1-0,AFC Wimbledon
43,Sat Apr 6 2013,Bradford City AFC,1-0,Northampton Town FC
43,Sat Apr 6 2013,Exeter City FC,0-1,Dagenham & Redbridge FC
40,Tue Apr 9 2013,Rotherham United FC,4-1,Exeter City FC
40,Tue Apr 9 2013,Port Vale FC,1-1,Aldershot Town FC
40,Tue Apr 9 2013,Burton Albion FC,2-0,Wycombe Wanderers FC
40,Tue Apr 9 2013,Bradford City AFC,4-1,Bristol Rovers FC
40,Wed Apr 10 2013,Rochdale AFC,4-2,Southend United FC
44,Fri Apr 12 2013,Accrington Stanley FC,2-0,Morecambe FC
44,Sat Apr 13 2013,Wycombe Wanderers FC,2-1,Aldershot Town FC
44,Sat Apr 13 2013,Southend United FC,0-0,Bristol Rovers FC
44,Sat Apr 13 2013,Rotherham United FC,2-1,Fleetwood Town FC
44,Sat Apr 13 2013,Rochdale AFC,2-2,Port Vale FC
44,Sat Apr 13 2013,Northampton Town FC,0-2,York City FC
44,Sat Apr 13 2013,Dagenham & Redbridge FC,0-1,Oxford United FC
44,Sat Apr 13 2013,AFC Wimbledon,2-2,Exeter City FC
44,Sat Apr 13 2013,Cheltenham Town FC,1-0,Gillingham FC
44,Sat Apr 13 2013,Burton Albion FC,1-0,Plymouth Argyle FC
44,Sat Apr 13 2013,Chesterfield FC,2-2,Bradford City AFC
34,Tue Apr 16 2013,Bradford City AFC,0-2,Rotherham United FC
39,Tue Apr 16 2013,Wycombe Wanderers FC,0-0,Northampton Town FC
40,Tue Apr 16 2013,Chesterfield FC,1-2,Plymouth Argyle FC
43,Tue Apr 16 2013,Aldershot Town FC,0-2,Southend United FC
44,Tue Apr 16 2013,Torquay United FC,3-2,Barnet FC
45,Sat Apr 20 2013,York City FC,2-1,Southend United FC
45,Sat Apr 20 2013,Port Vale FC,2-2,Northampton Town FC
45,Sat Apr 20 2013,Plymouth Argyle FC,0-1,Rotherham United FC
45,Sat Apr 20 2013,Oxford United FC,3-0,Rochdale AFC
45,Sat Apr 20 2013,Morecambe FC,0-2,Torquay United FC
45,Sat Apr 20 2013,Gillingham FC,2-2,AFC Wimbledon
45,Sat Apr 20 2013,Fleetwood Town FC,1-3,Chesterfield FC
45,Sat Apr 20 2013,Exeter City FC,0-1,Cheltenham Town FC
45,Sat Apr 20 2013,Bristol Rovers FC,0-1,Accrington Stanley FC
45,Sat Apr 20 2013,Bradford City AFC,1-0,Burton Albion FC
45,Sat Apr 20 2013,Barnet FC,1-0,Wycombe Wanderers FC
45,Sat Apr 20 2013,Aldershot Town FC,1-0,Dagenham & Redbridge FC
46,Sat Apr 27 2013,Wycombe Wanderers FC,1-1,Port Vale FC
46,Sat Apr 27 2013,Torquay United FC,3-3,Bristol Rovers FC
46,Sat Apr 27 2013,Southend United FC,0-1,Morecambe FC
46,Sat Apr 27 2013,Rotherham United FC,2-0,Aldershot Town FC
46,Sat Apr 27 2013,Rochdale AFC,1-0,Plymouth Argyle FC
46,Sat Apr 27 2013,Northampton Town FC,2-0,Barnet FC
46,Sat Apr 27 2013,Dagenham & Redbridge FC,0-1,York City FC
46,Sat Apr 27 2013,Chesterfield FC,4-0,Exeter City FC
46,Sat Apr 27 2013,Cheltenham Town FC,0-0,Bradford City AFC
46,Sat Apr 27 2013,Burton Albion FC,3-2,Gillingham FC
46,Sat Apr 27 2013,AFC Wimbledon,2-1,Fleetwood Town FC
46,Sat Apr 27 2013,Accrington Stanley FC,0-3,Oxford United FC
