Date,Team 1,Team 2,FT,HT
2002-04-07,Crewe,Crystal Palace,0-0,0-0
2002-04-07,West Brom,Rotherham,1-1,1-0
2002-04-10,Birmingham,Crewe,3-1,2-0
2002-04-12,Coventry,Millwall,0-1,0-1
2002-04-13,Barnsley,Norwich,0-2,0-1
2002-04-13,Bradford,West Brom,0-1,0-0
2002-04-13,Crystal Palace,Preston,2-0,0-0
2002-04-13,Gillingham,Man City,1-3,1-2
2002-04-13,Grimsby,Burnley,3-1,3-0
2002-04-13,Nott'm Forest,Crewe,2-2,0-0
2002-04-13,Portsmouth,Watford,0-1,0-0
2002-04-13,Rotherham,Birmingham,2-2,1-1
2002-04-13,Sheffield United,Walsall,0-1,0-1
2002-04-13,Stockport,Sheffield Weds,3-1,1-1
2002-04-14,Wolves,Wimbledon,1-0,1-0
2002-04-21,Birmingham,Sheffield United,2-0,0-0
2002-04-21,Burnley,Coventry,1-0,0-0
2002-04-21,Crewe,Rotherham,2-0,2-0
2002-04-21,Man City,Portsmouth,3-1,2-0
2002-04-21,Millwall,Grimsby,3-1,3-1
2002-04-21,Norwich,Stockport,2-0,1-0
2002-04-21,Preston,Nott'm Forest,2-1,0-1
2002-04-21,Sheffield Weds,Wolves,2-2,1-1
2002-04-21,Walsall,Bradford,2-2,2-0
2002-04-21,Watford,Gillingham,2-3,1-1
2002-04-21,West Brom,Crystal Palace,2-0,1-0
2002-04-21,Wimbledon,Barnsley,0-1,0-1
