Matchday,Date,Team 1,FT,Team 2
33,Fri Feb 26 1999,Chester FC,2-1,Carlisle United FC
33,Fri Feb 26 1999,FC Halifax Town,0-1,Hull City AFC
33,Fri Feb 26 1999,Plymouth Argyle FC,0-2,Peterborough United FC
33,Fri Feb 26 1999,Mansfield Town FC,2-1,Scunthorpe United FC
33,Fri Feb 26 1999,Swansea City FC,0-0,Torquay United FC
28,Mon Mar 1 1999,Leyton Orient FC,2-0,Torquay United FC
34,Thu Mar 4 1999,Cardiff City FC,0-0,Chester FC
34,Fri Mar 5 1999,Peterborough United FC,1-1,Hartlepool United FC
34,Fri Mar 5 1999,Carlisle United FC,2-1,Shrewsbury Town FC
34,Fri Mar 5 1999,Leyton Orient FC,3-0,Rochdale AFC
34,Fri Mar 5 1999,Exeter City FC,0-3,Cambridge United FC
34,Fri Mar 5 1999,Torquay United FC,4-0,FC Halifax Town
34,Fri Mar 5 1999,Southend United FC,2-0,Swansea City FC
34,Fri Mar 5 1999,Scunthorpe United FC,3-1,Brighton & Hove Albion FC
34,Fri Mar 5 1999,Hull City AFC,0-0,Mansfield Town FC
35,Mon Mar 8 1999,Swansea City FC,2-0,Darlington FC
35,Mon Mar 8 1999,Chester FC,1-3,Scarborough FC (1879-2007)
35,Mon Mar 8 1999,Cambridge United FC,2-0,Hull City AFC
35,Mon Mar 8 1999,Brighton & Hove Albion FC,0-2,Cardiff City FC
35,Mon Mar 8 1999,Brentford FC,3-0,Peterborough United FC
35,Mon Mar 8 1999,Barnet FC,1-0,Carlisle United FC
35,Mon Mar 8 1999,Plymouth Argyle FC,0-0,Torquay United FC
36,Fri Mar 12 1999,Barnet FC,3-0,Cambridge United FC
36,Fri Mar 12 1999,Cardiff City FC,2-2,Torquay United FC
36,Fri Mar 12 1999,Chester FC,0-2,Scunthorpe United FC
36,Fri Mar 12 1999,FC Halifax Town,1-0,Carlisle United FC
36,Fri Mar 12 1999,Leyton Orient FC,1-2,Hull City AFC
36,Fri Mar 12 1999,Mansfield Town FC,3-1,Rochdale AFC
36,Fri Mar 12 1999,Peterborough United FC,0-1,Swansea City FC
36,Fri Mar 12 1999,Plymouth Argyle FC,0-0,Hartlepool United FC
36,Fri Mar 12 1999,Southend United FC,0-0,Exeter City FC
36,Fri Mar 12 1999,Scarborough FC (1879-2007),0-4,Rotherham United FC
36,Fri Mar 12 1999,Brentford FC,0-0,Shrewsbury Town FC
36,Fri Mar 12 1999,Brighton & Hove Albion FC,0-4,Darlington FC
27,Mon Mar 15 1999,Brentford FC,1-1,FC Halifax Town
25,Mon Mar 15 1999,Rotherham United FC,1-0,Cardiff City FC
37,Fri Mar 19 1999,Swansea City FC,1-2,FC Halifax Town
37,Fri Mar 19 1999,Rotherham United FC,2-2,Peterborough United FC
37,Fri Mar 19 1999,Shrewsbury Town FC,2-0,Chester FC
37,Fri Mar 19 1999,Torquay United FC,0-1,Scarborough FC (1879-2007)
37,Fri Mar 19 1999,Carlisle United FC,0-1,Brentford FC
37,Fri Mar 19 1999,Darlington FC,2-1,Southend United FC
37,Fri Mar 19 1999,Hull City AFC,1-0,Plymouth Argyle FC
37,Fri Mar 19 1999,Exeter City FC,0-2,Cardiff City FC
37,Fri Mar 19 1999,Scunthorpe United FC,2-0,Leyton Orient FC
37,Fri Mar 19 1999,Cambridge United FC,7-2,Mansfield Town FC
37,Fri Mar 19 1999,Rochdale AFC,0-0,Barnet FC
37,Fri Mar 19 1999,Hartlepool United FC,0-0,Brighton & Hove Albion FC
28,Mon Mar 22 1999,Scunthorpe United FC,1-2,Swansea City FC
18,Mon Mar 22 1999,Darlington FC,1-1,Carlisle United FC
38,Thu Mar 25 1999,Scarborough FC (1879-2007),1-0,Rochdale AFC
38,Thu Mar 25 1999,Southend United FC,0-1,Hull City AFC
38,Thu Mar 25 1999,Shrewsbury Town FC,1-1,Cambridge United FC
38,Thu Mar 25 1999,Exeter City FC,0-0,Darlington FC
38,Thu Mar 25 1999,FC Halifax Town,1-2,Leyton Orient FC
38,Fri Mar 26 1999,Rotherham United FC,0-0,Scunthorpe United FC
38,Fri Mar 26 1999,Chester FC,3-2,Plymouth Argyle FC
38,Fri Mar 26 1999,Brighton & Hove Albion FC,0-1,Barnet FC
38,Fri Mar 26 1999,Cardiff City FC,2-1,Carlisle United FC
38,Fri Mar 26 1999,Torquay United FC,3-0,Hartlepool United FC
38,Sat Mar 27 1999,Peterborough United FC,1-0,Mansfield Town FC
25,Mon Mar 29 1999,Plymouth Argyle FC,5-0,Scunthorpe United FC
35,Mon Mar 29 1999,Rochdale AFC,1-0,Southend United FC
39,Fri Apr 2 1999,Rochdale AFC,0-3,Peterborough United FC
39,Fri Apr 2 1999,Barnet FC,2-2,FC Halifax Town
39,Fri Apr 2 1999,Mansfield Town FC,2-0,Brighton & Hove Albion FC
39,Fri Apr 2 1999,Leyton Orient FC,0-3,Southend United FC
39,Fri Apr 2 1999,Hull City AFC,1-1,Scarborough FC (1879-2007)
39,Fri Apr 2 1999,Scunthorpe United FC,2-0,Exeter City FC
39,Fri Apr 2 1999,Hartlepool United FC,0-1,Brentford FC
39,Fri Apr 2 1999,Darlington FC,1-2,Rotherham United FC
39,Fri Apr 2 1999,Carlisle United FC,3-0,Torquay United FC
39,Fri Apr 2 1999,Cambridge United FC,0-0,Cardiff City FC
39,Fri Apr 2 1999,Plymouth Argyle FC,2-0,Shrewsbury Town FC
39,Fri Apr 2 1999,Swansea City FC,1-1,Chester FC
40,Sun Apr 4 1999,Scarborough FC (1879-2007),3-0,Carlisle United FC
40,Sun Apr 4 1999,Southend United FC,0-1,Scunthorpe United FC
40,Sun Apr 4 1999,Torquay United FC,0-0,Mansfield Town FC
40,Sun Apr 4 1999,Brentford FC,3-1,Plymouth Argyle FC
40,Sun Apr 4 1999,Peterborough United FC,0-1,Darlington FC
40,Sun Apr 4 1999,Rotherham United FC,1-0,Swansea City FC
40,Sun Apr 4 1999,Cardiff City FC,1-1,Hull City AFC
40,Sun Apr 4 1999,FC Halifax Town,0-0,Rochdale AFC
40,Sun Apr 4 1999,Exeter City FC,1-1,Leyton Orient FC
40,Sun Apr 4 1999,Chester FC,3-0,Barnet FC
40,Mon Apr 5 1999,Shrewsbury Town FC,0-1,Hartlepool United FC
40,Mon Apr 5 1999,Brighton & Hove Albion FC,1-3,Cambridge United FC
41,Thu Apr 8 1999,Swansea City FC,1-1,Shrewsbury Town FC
41,Fri Apr 9 1999,Plymouth Argyle FC,1-2,Brighton & Hove Albion FC
41,Fri Apr 9 1999,Darlington FC,0-2,Torquay United FC
41,Fri Apr 9 1999,Cambridge United FC,4-0,FC Halifax Town
41,Fri Apr 9 1999,Barnet FC,1-0,Scarborough FC (1879-2007)
41,Fri Apr 9 1999,Carlisle United FC,1-1,Peterborough United FC
41,Fri Apr 9 1999,Hartlepool United FC,2-0,Chester FC
41,Fri Apr 9 1999,Hull City AFC,2-1,Exeter City FC
41,Fri Apr 9 1999,Leyton Orient FC,1-1,Cardiff City FC
41,Fri Apr 9 1999,Scunthorpe United FC,0-0,Brentford FC
41,Fri Apr 9 1999,Rochdale AFC,0-0,Rotherham United FC
41,Fri Apr 9 1999,Mansfield Town FC,0-0,Southend United FC
42,Mon Apr 12 1999,Southend United FC,0-1,Cardiff City FC
42,Mon Apr 12 1999,Swansea City FC,1-0,Hartlepool United FC
42,Mon Apr 12 1999,Carlisle United FC,0-0,Hull City AFC
42,Mon Apr 12 1999,Chester FC,1-3,Brentford FC
42,Mon Apr 12 1999,Exeter City FC,3-0,Rotherham United FC
42,Mon Apr 12 1999,Leyton Orient FC,4-3,Plymouth Argyle FC
42,Mon Apr 12 1999,Mansfield Town FC,0-1,FC Halifax Town
42,Mon Apr 12 1999,Scunthorpe United FC,1-1,Peterborough United FC
42,Mon Apr 12 1999,Brighton & Hove Albion FC,1-0,Shrewsbury Town FC
42,Mon Apr 12 1999,Torquay United FC,1-1,Barnet FC
42,Mon Apr 12 1999,Cambridge United FC,1-1,Rochdale AFC
42,Tue Apr 13 1999,Scarborough FC (1879-2007),0-2,Darlington FC
43,Fri Apr 16 1999,Darlington FC,0-0,Cambridge United FC
43,Fri Apr 16 1999,Peterborough United FC,4-0,Torquay United FC
43,Fri Apr 16 1999,Rochdale AFC,3-1,Chester FC
43,Fri Apr 16 1999,Brentford FC,0-0,Leyton Orient FC
43,Fri Apr 16 1999,Shrewsbury Town FC,1-1,Exeter City FC
43,Fri Apr 16 1999,FC Halifax Town,1-0,Brighton & Hove Albion FC
43,Fri Apr 16 1999,Hartlepool United FC,3-0,Scarborough FC (1879-2007)
43,Fri Apr 16 1999,Plymouth Argyle FC,0-3,Southend United FC
43,Fri Apr 16 1999,Barnet FC,0-0,Mansfield Town FC
43,Fri Apr 16 1999,Hull City AFC,2-3,Scunthorpe United FC
43,Fri Apr 16 1999,Rotherham United FC,3-1,Carlisle United FC
43,Sat Apr 17 1999,Cardiff City FC,0-0,Swansea City FC
35,Mon Apr 19 1999,Shrewsbury Town FC,2-3,Rotherham United FC
25,Tue Apr 20 1999,Scarborough FC (1879-2007),1-3,Leyton Orient FC
44,Fri Apr 23 1999,Scarborough FC (1879-2007),1-2,Cardiff City FC
44,Fri Apr 23 1999,Southend United FC,1-4,Brentford FC
44,Fri Apr 23 1999,Swansea City FC,2-3,Plymouth Argyle FC
44,Fri Apr 23 1999,Cambridge United FC,1-1,Peterborough United FC
44,Fri Apr 23 1999,Scunthorpe United FC,3-1,Barnet FC
44,Fri Apr 23 1999,Carlisle United FC,3-3,Darlington FC
44,Fri Apr 23 1999,Chester FC,2-2,FC Halifax Town
44,Fri Apr 23 1999,Exeter City FC,2-1,Rochdale AFC
44,Fri Apr 23 1999,Leyton Orient FC,6-1,Shrewsbury Town FC
44,Fri Apr 23 1999,Torquay United FC,2-0,Rotherham United FC
44,Fri Apr 23 1999,Mansfield Town FC,2-0,Hartlepool United FC
44,Fri Apr 23 1999,Brighton & Hove Albion FC,0-0,Hull City AFC
20,Mon Apr 26 1999,Rochdale AFC,0-2,Cambridge United FC
35,Mon Apr 26 1999,Hartlepool United FC,1-0,Leyton Orient FC
34,Mon Apr 26 1999,Rotherham United FC,1-1,Barnet FC
35,Mon Apr 26 1999,FC Halifax Town,1-0,Scunthorpe United FC
35,Mon Apr 26 1999,Mansfield Town FC,0-1,Exeter City FC
34,Mon Apr 26 1999,Darlington FC,2-2,Brentford FC
45,Fri Apr 30 1999,Cardiff City FC,0-0,Scunthorpe United FC
45,Fri Apr 30 1999,Barnet FC,0-2,Southend United FC
45,Fri Apr 30 1999,Brentford FC,3-0,Exeter City FC
45,Fri Apr 30 1999,FC Halifax Town,1-2,Scarborough FC (1879-2007)
45,Fri Apr 30 1999,Shrewsbury Town FC,1-0,Mansfield Town FC
45,Fri Apr 30 1999,Rotherham United FC,2-1,Brighton & Hove Albion FC
45,Fri Apr 30 1999,Rochdale AFC,0-3,Swansea City FC
45,Fri Apr 30 1999,Plymouth Argyle FC,2-2,Cambridge United FC
45,Fri Apr 30 1999,Peterborough United FC,3-0,Leyton Orient FC
45,Fri Apr 30 1999,Hull City AFC,1-0,Torquay United FC
45,Fri Apr 30 1999,Hartlepool United FC,0-0,Carlisle United FC
45,Fri Apr 30 1999,Darlington FC,1-2,Chester FC
38,Mon May 3 1999,Brentford FC,4-1,Swansea City FC
15,Mon May 3 1999,Darlington FC,4-0,Exeter City FC
34,Tue May 4 1999,Scarborough FC (1879-2007),3-0,Plymouth Argyle FC
27,Wed May 5 1999,Swansea City FC,2-0,Cambridge United FC
46,Fri May 7 1999,Scarborough FC (1879-2007),1-1,Peterborough United FC
46,Fri May 7 1999,Swansea City FC,2-0,Hull City AFC
46,Fri May 7 1999,Southend United FC,1-1,Hartlepool United FC
46,Fri May 7 1999,Scunthorpe United FC,0-1,Darlington FC
46,Fri May 7 1999,Mansfield Town FC,3-0,Cardiff City FC
46,Fri May 7 1999,Torquay United FC,0-3,Shrewsbury Town FC
46,Fri May 7 1999,Leyton Orient FC,2-2,Barnet FC
46,Fri May 7 1999,Exeter City FC,2-1,FC Halifax Town
46,Fri May 7 1999,Chester FC,1-1,Rotherham United FC
46,Fri May 7 1999,Carlisle United FC,2-1,Plymouth Argyle FC
46,Fri May 7 1999,Cambridge United FC,0-1,Brentford FC
46,Fri May 7 1999,Brighton & Hove Albion FC,1-1,Rochdale AFC
