Round,Date,Team 1,FT,Team 2
35,Mon Mar 8 1999,Burnley FC,0-6,Manchester City FC
35,Mon Mar 8 1999,Macclesfield Town FC,1-0,Gillingham FC
35,Tue Mar 9 1999,Stoke City FC,0-4,Reading FC
36,Thu Mar 11 1999,Bristol Rovers FC,2-3,Fulham FC
36,Fri Mar 12 1999,Millwall FC,1-2,Walsall FC
36,Fri Mar 12 1999,Wigan Athletic FC,4-1,Gillingham FC
36,Fri Mar 12 1999,Notts County FC,4-2,York City FC
36,Fri Mar 12 1999,Wycombe Wanderers FC,1-2,Northampton Town FC
36,Fri Mar 12 1999,Manchester City FC,1-2,Oldham Athletic AFC
36,Fri Mar 12 1999,Blackpool FC,1-1,Wrexham AFC
36,Fri Mar 12 1999,Luton Town FC,1-2,Stoke City FC
36,Fri Mar 12 1999,Lincoln City FC,2-0,Chesterfield FC
36,Fri Mar 12 1999,AFC Bournemouth,0-1,Reading FC
36,Fri Mar 12 1999,Macclesfield Town FC,2-0,Colchester United FC
36,Sat Mar 13 1999,Burnley FC,0-1,Preston North End FC
25,Mon Mar 15 1999,Manchester City FC,2-1,Notts County FC
28,Mon Mar 15 1999,Blackpool FC,0-0,AFC Bournemouth
31,Mon Mar 15 1999,Stoke City FC,0-1,Fulham FC
37,Fri Mar 19 1999,York City FC,1-3,Wigan Athletic FC
37,Fri Mar 19 1999,Chesterfield FC,3-1,Luton Town FC
37,Fri Mar 19 1999,Walsall FC,3-3,Bristol Rovers FC
37,Fri Mar 19 1999,Stoke City FC,2-3,Notts County FC
37,Fri Mar 19 1999,Reading FC,2-1,Wycombe Wanderers FC
37,Fri Mar 19 1999,Preston North End FC,0-1,AFC Bournemouth
37,Fri Mar 19 1999,Oldham Athletic AFC,0-1,Millwall FC
37,Fri Mar 19 1999,Northampton Town FC,0-2,Macclesfield Town FC
37,Fri Mar 19 1999,Gillingham FC,4-0,Lincoln City FC
37,Fri Mar 19 1999,Fulham FC,4-0,Blackpool FC
37,Fri Mar 19 1999,Colchester United FC,0-1,Manchester City FC
37,Fri Mar 19 1999,Wrexham AFC,1-1,Burnley FC
23,Mon Mar 22 1999,Luton Town FC,1-1,Reading FC
28,Mon Mar 22 1999,Bristol Rovers FC,0-2,Wycombe Wanderers FC
38,Fri Mar 26 1999,Preston North End FC,3-0,Northampton Town FC
38,Fri Mar 26 1999,Wigan Athletic FC,2-3,Stoke City FC
38,Fri Mar 26 1999,Reading FC,1-3,Manchester City FC
38,Fri Mar 26 1999,Wycombe Wanderers FC,3-0,Oldham Athletic AFC
38,Fri Mar 26 1999,AFC Bournemouth,2-1,Colchester United FC
38,Fri Mar 26 1999,Luton Town FC,1-0,Gillingham FC
38,Fri Mar 26 1999,Chesterfield FC,1-2,Blackpool FC
38,Fri Mar 26 1999,Bristol Rovers FC,1-1,Notts County FC
38,Fri Mar 26 1999,Millwall FC,3-0,Wrexham AFC
38,Sat Mar 27 1999,Lincoln City FC,1-2,York City FC
38,Sat Mar 27 1999,Burnley FC,4-3,Macclesfield Town FC
25,Mon Mar 29 1999,Wigan Athletic FC,1-0,Bristol Rovers FC
39,Wed Mar 31 1999,Gillingham FC,2-1,Reading FC
39,Thu Apr 1 1999,Oldham Athletic AFC,1-1,Luton Town FC
39,Thu Apr 1 1999,Northampton Town FC,2-1,AFC Bournemouth
39,Thu Apr 1 1999,Colchester United FC,1-0,Preston North End FC
39,Fri Apr 2 1999,Blackpool FC,0-2,Walsall FC
39,Fri Apr 2 1999,Wrexham AFC,1-0,Bristol Rovers FC
39,Fri Apr 2 1999,Stoke City FC,2-0,Lincoln City FC
39,Fri Apr 2 1999,Notts County FC,0-0,Burnley FC
39,Fri Apr 2 1999,Manchester City FC,1-0,Wigan Athletic FC
39,Fri Apr 2 1999,Macclesfield Town FC,1-3,Wycombe Wanderers FC
39,Fri Apr 2 1999,York City FC,1-2,Chesterfield FC
40,Sun Apr 4 1999,Wycombe Wanderers FC,0-2,Gillingham FC
40,Sun Apr 4 1999,Wigan Athletic FC,2-0,Oldham Athletic AFC
40,Sun Apr 4 1999,Reading FC,0-1,Fulham FC
40,Sun Apr 4 1999,Preston North End FC,1-1,Manchester City FC
40,Sun Apr 4 1999,Millwall FC,1-0,Blackpool FC
40,Sun Apr 4 1999,Bristol Rovers FC,1-1,Northampton Town FC
40,Sun Apr 4 1999,Chesterfield FC,1-1,Stoke City FC
40,Sun Apr 4 1999,Burnley FC,3-1,Colchester United FC
40,Sun Apr 4 1999,Lincoln City FC,0-1,Notts County FC
40,Mon Apr 5 1999,Walsall FC,1-0,Wrexham AFC
40,Mon Apr 5 1999,AFC Bournemouth,1-0,Macclesfield Town FC
40,Mon Apr 5 1999,Luton Town FC,2-1,York City FC
41,Thu Apr 8 1999,Gillingham FC,2-1,AFC Bournemouth
41,Fri Apr 9 1999,York City FC,2-1,Millwall FC
41,Fri Apr 9 1999,Wrexham AFC,0-2,Wycombe Wanderers FC
41,Fri Apr 9 1999,Stoke City FC,1-4,Bristol Rovers FC
41,Fri Apr 9 1999,Oldham Athletic AFC,1-1,Burnley FC
41,Fri Apr 9 1999,Notts County FC,3-0,Chesterfield FC
41,Fri Apr 9 1999,Northampton Town FC,1-0,Luton Town FC
41,Fri Apr 9 1999,Manchester City FC,4-0,Lincoln City FC
41,Fri Apr 9 1999,Macclesfield Town FC,3-2,Preston North End FC
41,Fri Apr 9 1999,Fulham FC,2-0,Wigan Athletic FC
41,Fri Apr 9 1999,Blackpool FC,2-0,Reading FC
41,Fri Apr 9 1999,Colchester United FC,1-0,Walsall FC
42,Mon Apr 12 1999,Wigan Athletic FC,2-2,Preston North End FC
42,Mon Apr 12 1999,Oldham Athletic AFC,2-1,Bristol Rovers FC
42,Mon Apr 12 1999,Notts County FC,1-1,Wrexham AFC
42,Mon Apr 12 1999,Northampton Town FC,2-2,York City FC
42,Mon Apr 12 1999,Blackpool FC,0-2,Burnley FC
42,Mon Apr 12 1999,Lincoln City FC,2-2,Reading FC
42,Mon Apr 12 1999,Fulham FC,3-0,Gillingham FC
42,Mon Apr 12 1999,AFC Bournemouth,0-1,Walsall FC
42,Mon Apr 12 1999,Macclesfield Town FC,2-0,Chesterfield FC
42,Tue Apr 13 1999,Stoke City FC,2-2,Wycombe Wanderers FC
42,Tue Apr 13 1999,Millwall FC,2-0,Colchester United FC
42,Tue Apr 13 1999,Manchester City FC,2-0,Luton Town FC
43,Thu Apr 15 1999,Colchester United FC,2-1,Notts County FC
43,Fri Apr 16 1999,Walsall FC,2-0,Macclesfield Town FC
43,Fri Apr 16 1999,Wrexham AFC,1-2,Oldham Athletic AFC
43,Fri Apr 16 1999,Burnley FC,0-0,AFC Bournemouth
43,Fri Apr 16 1999,Reading FC,0-1,Northampton Town FC
43,Fri Apr 16 1999,Preston North End FC,1-2,Blackpool FC
43,Fri Apr 16 1999,Luton Town FC,0-1,Lincoln City FC
43,Fri Apr 16 1999,Gillingham FC,0-2,Manchester City FC
43,Fri Apr 16 1999,Chesterfield FC,1-0,Fulham FC
43,Fri Apr 16 1999,York City FC,2-2,Stoke City FC
28,Mon Apr 19 1999,Wrexham AFC,2-1,Gillingham FC
31,Mon Apr 19 1999,Chesterfield FC,0-0,Bristol Rovers FC
35,Mon Apr 19 1999,Preston North End FC,1-0,Walsall FC
39,Tue Apr 20 1999,Fulham FC,4-1,Millwall FC
44,Fri Apr 23 1999,Notts County FC,1-2,Luton Town FC
44,Fri Apr 23 1999,Stoke City FC,1-4,Burnley FC
44,Fri Apr 23 1999,Oldham Athletic AFC,1-4,Gillingham FC
44,Fri Apr 23 1999,Wigan Athletic FC,4-1,Reading FC
44,Fri Apr 23 1999,Northampton Town FC,3-3,Colchester United FC
44,Fri Apr 23 1999,Blackpool FC,1-2,Bristol Rovers FC
44,Fri Apr 23 1999,Manchester City FC,1-2,Wycombe Wanderers FC
44,Fri Apr 23 1999,Macclesfield Town FC,1-2,York City FC
44,Fri Apr 23 1999,Lincoln City FC,0-1,Walsall FC
44,Fri Apr 23 1999,Fulham FC,1-1,Wrexham AFC
44,Fri Apr 23 1999,AFC Bournemouth,0-0,Chesterfield FC
44,Fri Apr 23 1999,Millwall FC,2-2,Preston North End FC
15,Mon Apr 26 1999,Colchester United FC,2-1,AFC Bournemouth
16,Mon Apr 26 1999,Luton Town FC,1-0,Chesterfield FC
27,Mon Apr 26 1999,Macclesfield Town FC,1-2,Stoke City FC
27,Mon Apr 26 1999,Wigan Athletic FC,3-1,Lincoln City FC
35,Mon Apr 26 1999,Notts County FC,1-0,Wycombe Wanderers FC
35,Mon Apr 26 1999,York City FC,1-0,Blackpool FC
43,Mon Apr 26 1999,Bristol Rovers FC,3-0,Millwall FC
35,Wed Apr 28 1999,Northampton Town FC,3-3,Wigan Athletic FC
45,Fri Apr 30 1999,Bristol Rovers FC,2-2,Manchester City FC
45,Fri Apr 30 1999,Wycombe Wanderers FC,2-2,Blackpool FC
45,Fri Apr 30 1999,Wrexham AFC,0-2,Wigan Athletic FC
45,Fri Apr 30 1999,York City FC,0-1,AFC Bournemouth
45,Fri Apr 30 1999,Reading FC,2-0,Millwall FC
45,Fri Apr 30 1999,Preston North End FC,1-1,Notts County FC
45,Fri Apr 30 1999,Luton Town FC,1-2,Macclesfield Town FC
45,Fri Apr 30 1999,Gillingham FC,4-0,Stoke City FC
45,Fri Apr 30 1999,Colchester United FC,1-3,Lincoln City FC
45,Fri Apr 30 1999,Burnley FC,1-0,Fulham FC
45,Fri Apr 30 1999,Walsall FC,3-1,Oldham Athletic AFC
34,Sun May 2 1999,Wigan Athletic FC,0-0,Burnley FC
45,Sun May 2 1999,Chesterfield FC,0-0,Northampton Town FC
25,Mon May 3 1999,Oldham Athletic AFC,1-0,Stoke City FC
28,Mon May 3 1999,Notts County FC,1-1,Macclesfield Town FC
35,Mon May 3 1999,Lincoln City FC,1-0,Wrexham AFC
38,Mon May 3 1999,Walsall FC,2-2,Fulham FC
43,Tue May 4 1999,Wycombe Wanderers FC,2-1,Wigan Athletic FC
46,Fri May 7 1999,Oldham Athletic AFC,2-0,Reading FC
46,Fri May 7 1999,Stoke City FC,2-0,Walsall FC
46,Fri May 7 1999,Wigan Athletic FC,3-1,Chesterfield FC
46,Fri May 7 1999,Notts County FC,0-1,Gillingham FC
46,Fri May 7 1999,Northampton Town FC,2-2,Burnley FC
46,Fri May 7 1999,Millwall FC,0-1,Luton Town FC
46,Fri May 7 1999,Manchester City FC,4-0,York City FC
46,Fri May 7 1999,Macclesfield Town FC,3-4,Bristol Rovers FC
46,Fri May 7 1999,Lincoln City FC,0-1,Wycombe Wanderers FC
46,Fri May 7 1999,Fulham FC,3-0,Preston North End FC
46,Fri May 7 1999,AFC Bournemouth,0-0,Wrexham AFC
46,Fri May 7 1999,Blackpool FC,2-1,Colchester United FC
