Matchday,Date,Team 1,FT,Team 2
34,Sat Feb 27 2010,Torquay United FC,2-1,Accrington Stanley FC
34,Sat Feb 27 2010,Lincoln City FC,1-1,Crewe Alexandra FC
34,Sat Feb 27 2010,Barnet FC,0-0,Bury FC
34,Sat Feb 27 2010,Bradford City AFC,1-0,Darlington FC
34,Sat Feb 27 2010,Burton Albion FC,0-1,Rotherham United FC
34,Sat Feb 27 2010,Dagenham & Redbridge FC,2-0,Grimsby Town FC
34,Sat Feb 27 2010,Chesterfield FC,0-1,Aldershot Town FC
34,Sat Feb 27 2010,Notts County FC,5-0,Hereford FC (2014-)
26,Tue Mar 2 2010,Cheltenham Town FC,0-1,Hereford FC (2014-)
25,Tue Mar 2 2010,Darlington FC,1-3,Port Vale FC
25,Tue Mar 2 2010,Rochdale AFC,4-0,Rotherham United FC
26,Tue Mar 2 2010,Torquay United FC,0-0,Dagenham & Redbridge FC
22,Tue Mar 2 2010,Aldershot Town FC,1-0,Bradford City AFC
26,Tue Mar 2 2010,Notts County FC,1-0,Macclesfield Town FC
35,Sat Mar 6 2010,Hereford FC (2014-),0-2,Macclesfield Town FC
35,Sat Mar 6 2010,Bury FC,0-0,Dagenham & Redbridge FC
35,Sat Mar 6 2010,Port Vale FC,1-3,Northampton Town FC
35,Sat Mar 6 2010,Aldershot Town FC,0-2,Burton Albion FC
35,Sat Mar 6 2010,Accrington Stanley FC,0-3,Notts County FC
35,Sat Mar 6 2010,AFC Bournemouth,1-0,Morecambe FC
35,Sat Mar 6 2010,Cheltenham Town FC,0-1,Chesterfield FC
35,Sat Mar 6 2010,Rotherham United FC,1-2,Bradford City AFC
35,Sat Mar 6 2010,Grimsby Town FC,3-0,Shrewsbury Town FC
35,Sat Mar 6 2010,Crewe Alexandra FC,2-2,Barnet FC
35,Sat Mar 6 2010,Darlington FC,1-3,Torquay United FC
35,Sat Mar 6 2010,Rochdale AFC,1-1,Lincoln City FC
26,Tue Mar 9 2010,Port Vale FC,2-1,Bradford City AFC
26,Tue Mar 9 2010,Bury FC,1-1,Darlington FC
28,Tue Mar 9 2010,Notts County FC,1-0,Chesterfield FC
26,Tue Mar 9 2010,Crewe Alexandra FC,4-2,Grimsby Town FC
18,Tue Mar 9 2010,Accrington Stanley FC,1-1,Macclesfield Town FC
36,Fri Mar 12 2010,Lincoln City FC,3-1,Hereford FC (2014-)
36,Sat Mar 13 2010,Northampton Town FC,2-0,Darlington FC
36,Sat Mar 13 2010,Macclesfield Town FC,2-0,Bury FC
36,Sat Mar 13 2010,Torquay United FC,1-1,Crewe Alexandra FC
36,Sat Mar 13 2010,Shrewsbury Town FC,0-1,Rochdale AFC
36,Sat Mar 13 2010,Chesterfield FC,0-5,Port Vale FC
36,Sat Mar 13 2010,Bradford City AFC,2-1,Aldershot Town FC
36,Sat Mar 13 2010,Dagenham & Redbridge FC,0-1,Rotherham United FC
36,Sat Mar 13 2010,Barnet FC,1-2,Accrington Stanley FC
36,Sat Mar 13 2010,Burton Albion FC,5-6,Cheltenham Town FC
36,Sat Mar 13 2010,Morecambe FC,1-1,Grimsby Town FC
36,Mon Mar 15 2010,Notts County FC,2-2,AFC Bournemouth
27,Tue Mar 16 2010,Accrington Stanley FC,2-1,Rotherham United FC
27,Tue Mar 16 2010,Hereford FC (2014-),0-1,Morecambe FC
29,Tue Mar 16 2010,Lincoln City FC,1-1,Dagenham & Redbridge FC
37,Sat Mar 20 2010,Burton Albion FC,2-2,Chesterfield FC
37,Sat Mar 20 2010,Cheltenham Town FC,1-1,Port Vale FC
37,Sat Mar 20 2010,Crewe Alexandra FC,0-1,Notts County FC
37,Sat Mar 20 2010,Darlington FC,1-2,Barnet FC
37,Sat Mar 20 2010,Dagenham & Redbridge FC,3-1,Macclesfield Town FC
37,Sat Mar 20 2010,Aldershot Town FC,2-0,Shrewsbury Town FC
37,Sat Mar 20 2010,Accrington Stanley FC,2-4,Rochdale AFC
37,Sat Mar 20 2010,Grimsby Town FC,3-2,AFC Bournemouth
37,Sat Mar 20 2010,Torquay United FC,2-3,Lincoln City FC
37,Sat Mar 20 2010,Rotherham United FC,1-0,Bury FC
37,Sat Mar 20 2010,Northampton Town FC,2-0,Morecambe FC
37,Sat Mar 20 2010,Hereford FC (2014-),2-0,Bradford City AFC
27,Tue Mar 23 2010,Bradford City AFC,0-0,Notts County FC
27,Tue Mar 23 2010,Darlington FC,1-2,Aldershot Town FC
29,Tue Mar 23 2010,Rotherham United FC,3-1,Macclesfield Town FC
33,Tue Mar 23 2010,Accrington Stanley FC,0-2,Burton Albion FC
38,Sat Mar 27 2010,Bury FC,1-2,Aldershot Town FC
38,Sat Mar 27 2010,Lincoln City FC,1-1,Northampton Town FC
38,Sat Mar 27 2010,Bradford City AFC,3-3,Dagenham & Redbridge FC
38,Sat Mar 27 2010,AFC Bournemouth,2-0,Accrington Stanley FC
38,Sat Mar 27 2010,Shrewsbury Town FC,0-2,Darlington FC
38,Sat Mar 27 2010,Rochdale AFC,4-1,Grimsby Town FC
38,Sat Mar 27 2010,Port Vale FC,0-1,Crewe Alexandra FC
38,Sat Mar 27 2010,Chesterfield FC,1-2,Hereford FC (2014-)
38,Sat Mar 27 2010,Morecambe FC,2-0,Torquay United FC
38,Sat Mar 27 2010,Macclesfield Town FC,1-0,Cheltenham Town FC
38,Sat Mar 27 2010,Barnet FC,1-1,Burton Albion FC
38,Sat Mar 27 2010,Notts County FC,1-0,Rotherham United FC
39,Fri Apr 2 2010,Grimsby Town FC,1-2,Northampton Town FC
39,Fri Apr 2 2010,Morecambe FC,4-3,Crewe Alexandra FC
39,Sat Apr 3 2010,Rotherham United FC,1-2,Port Vale FC
39,Sat Apr 3 2010,Cheltenham Town FC,1-0,Lincoln City FC
39,Sat Apr 3 2010,AFC Bournemouth,1-0,Bradford City AFC
39,Sat Apr 3 2010,Burton Albion FC,1-2,Darlington FC
39,Sat Apr 3 2010,Torquay United FC,2-1,Shrewsbury Town FC
39,Sat Apr 3 2010,Chesterfield FC,2-0,Rochdale AFC
39,Sat Apr 3 2010,Notts County FC,5-0,Bury FC
39,Sat Apr 3 2010,Macclesfield Town FC,1-1,Aldershot Town FC
39,Sat Apr 3 2010,Hereford FC (2014-),2-1,Barnet FC
39,Sat Apr 3 2010,Dagenham & Redbridge FC,3-1,Accrington Stanley FC
40,Mon Apr 5 2010,Barnet FC,3-1,Chesterfield FC
40,Mon Apr 5 2010,Bradford City AFC,1-2,Macclesfield Town FC
40,Mon Apr 5 2010,Aldershot Town FC,3-0,Rotherham United FC
40,Mon Apr 5 2010,Crewe Alexandra FC,1-2,Cheltenham Town FC
40,Mon Apr 5 2010,Shrewsbury Town FC,0-1,Notts County FC
40,Mon Apr 5 2010,Rochdale AFC,0-0,AFC Bournemouth
40,Mon Apr 5 2010,Port Vale FC,3-1,Dagenham & Redbridge FC
40,Mon Apr 5 2010,Northampton Town FC,0-0,Torquay United FC
40,Mon Apr 5 2010,Lincoln City FC,1-3,Morecambe FC
40,Mon Apr 5 2010,Darlington FC,0-1,Hereford FC (2014-)
40,Mon Apr 5 2010,Accrington Stanley FC,2-3,Grimsby Town FC
40,Mon Apr 5 2010,Bury FC,3-0,Burton Albion FC
41,Sat Apr 10 2010,Morecambe FC,2-0,Rotherham United FC
41,Sat Apr 10 2010,Chesterfield FC,2-2,Dagenham & Redbridge FC
41,Sat Apr 10 2010,Burton Albion FC,1-1,Bradford City AFC
41,Sat Apr 10 2010,Barnet FC,1-2,Macclesfield Town FC
41,Sat Apr 10 2010,Torquay United FC,5-0,Rochdale AFC
41,Sat Apr 10 2010,Port Vale FC,1-1,Aldershot Town FC
41,Sat Apr 10 2010,Northampton Town FC,0-1,Notts County FC
41,Sat Apr 10 2010,Cheltenham Town FC,5-2,Bury FC
41,Sat Apr 10 2010,Lincoln City FC,2-1,AFC Bournemouth
41,Sat Apr 10 2010,Hereford FC (2014-),0-1,Grimsby Town FC
41,Sat Apr 10 2010,Darlington FC,0-0,Accrington Stanley FC
41,Sat Apr 10 2010,Crewe Alexandra FC,0-3,Shrewsbury Town FC
42,Tue Apr 13 2010,AFC Bournemouth,2-1,Hereford FC (2014-)
42,Tue Apr 13 2010,Bradford City AFC,2-0,Morecambe FC
42,Tue Apr 13 2010,Accrington Stanley FC,1-2,Port Vale FC
42,Tue Apr 13 2010,Aldershot Town FC,0-2,Torquay United FC
42,Tue Apr 13 2010,Shrewsbury Town FC,0-0,Cheltenham Town FC
42,Tue Apr 13 2010,Rotherham United FC,1-0,Northampton Town FC
42,Tue Apr 13 2010,Rochdale AFC,0-1,Darlington FC
42,Tue Apr 13 2010,Notts County FC,3-1,Lincoln City FC
42,Tue Apr 13 2010,Macclesfield Town FC,1-1,Burton Albion FC
42,Tue Apr 13 2010,Grimsby Town FC,2-2,Chesterfield FC
42,Tue Apr 13 2010,Dagenham & Redbridge FC,4-1,Barnet FC
42,Tue Apr 13 2010,Bury FC,3-0,Crewe Alexandra FC
43,Sat Apr 17 2010,Aldershot Town FC,1-1,Crewe Alexandra FC
43,Sat Apr 17 2010,AFC Bournemouth,2-0,Darlington FC
43,Sat Apr 17 2010,Bury FC,1-1,Port Vale FC
43,Sat Apr 17 2010,Accrington Stanley FC,1-2,Hereford FC (2014-)
43,Sat Apr 17 2010,Shrewsbury Town FC,1-0,Lincoln City FC
43,Sat Apr 17 2010,Rotherham United FC,0-0,Cheltenham Town FC
43,Sat Apr 17 2010,Rochdale AFC,1-0,Northampton Town FC
43,Sat Apr 17 2010,Notts County FC,4-1,Morecambe FC
43,Sat Apr 17 2010,Grimsby Town FC,0-3,Torquay United FC
43,Sat Apr 17 2010,Dagenham & Redbridge FC,2-1,Burton Albion FC
43,Sat Apr 17 2010,Macclesfield Town FC,2-0,Chesterfield FC
43,Sat Apr 17 2010,Bradford City AFC,2-1,Barnet FC
29,Tue Apr 20 2010,Cheltenham Town FC,3-3,Darlington FC
31,Tue Apr 20 2010,Notts County FC,1-0,Rochdale AFC
44,Sat Apr 24 2010,Morecambe FC,1-0,Dagenham & Redbridge FC
44,Sat Apr 24 2010,Darlington FC,0-2,Grimsby Town FC
44,Sat Apr 24 2010,Lincoln City FC,1-0,Bury FC
44,Sat Apr 24 2010,Port Vale FC,2-1,Notts County FC
44,Sat Apr 24 2010,Northampton Town FC,2-0,Shrewsbury Town FC
44,Sat Apr 24 2010,Burton Albion FC,0-2,AFC Bournemouth
44,Sat Apr 24 2010,Torquay United FC,1-0,Macclesfield Town FC
44,Sat Apr 24 2010,Hereford FC (2014-),2-1,Rochdale AFC
44,Sat Apr 24 2010,Barnet FC,0-1,Rotherham United FC
44,Sat Apr 24 2010,Crewe Alexandra FC,5-1,Accrington Stanley FC
44,Sat Apr 24 2010,Chesterfield FC,1-1,Bradford City AFC
44,Sat Apr 24 2010,Cheltenham Town FC,1-2,Aldershot Town FC
22,Tue Apr 27 2010,Accrington Stanley FC,1-0,Barnet FC
33,Tue Apr 27 2010,Darlington FC,0-5,Notts County FC
45,Sat May 1 2010,Macclesfield Town FC,0-2,Darlington FC
45,Sat May 1 2010,Rotherham United FC,0-0,Crewe Alexandra FC
45,Sat May 1 2010,Rochdale AFC,1-2,Burton Albion FC
45,Sat May 1 2010,Notts County FC,5-0,Cheltenham Town FC
45,Sat May 1 2010,Shrewsbury Town FC,2-3,Morecambe FC
45,Sat May 1 2010,Grimsby Town FC,2-0,Barnet FC
45,Sat May 1 2010,Dagenham & Redbridge FC,2-1,Hereford FC (2014-)
45,Sat May 1 2010,Bury FC,0-3,Torquay United FC
45,Sat May 1 2010,Bradford City AFC,2-0,Northampton Town FC
45,Sat May 1 2010,AFC Bournemouth,4-0,Port Vale FC
45,Sat May 1 2010,Aldershot Town FC,3-1,Lincoln City FC
45,Sat May 1 2010,Accrington Stanley FC,2-0,Chesterfield FC
46,Sat May 8 2010,Torquay United FC,0-0,Notts County FC
46,Sat May 8 2010,Port Vale FC,1-1,Shrewsbury Town FC
46,Sat May 8 2010,Northampton Town FC,1-1,Bury FC
46,Sat May 8 2010,Morecambe FC,1-0,Aldershot Town FC
46,Sat May 8 2010,Lincoln City FC,0-0,Macclesfield Town FC
46,Sat May 8 2010,Hereford FC (2014-),3-0,Rotherham United FC
46,Sat May 8 2010,Darlington FC,0-2,Dagenham & Redbridge FC
46,Sat May 8 2010,Crewe Alexandra FC,0-1,Bradford City AFC
46,Sat May 8 2010,Chesterfield FC,2-1,AFC Bournemouth
46,Sat May 8 2010,Cheltenham Town FC,1-1,Accrington Stanley FC
46,Sat May 8 2010,Burton Albion FC,3-0,Grimsby Town FC
46,Sat May 8 2010,Barnet FC,1-0,Rochdale AFC
