Round,Date,Team 1,FT,Team 2
22,Tue Feb 12 2002,Bristol Rovers FC,0-1,Hartlepool United FC
23,Tue Feb 12 2002,Darlington FC,0-2,Cheltenham Town FC
24,Tue Feb 12 2002,Lincoln City FC,1-4,Mansfield Town FC
26,Tue Feb 12 2002,Scunthorpe United FC,1-1,Macclesfield Town FC
26,Tue Feb 12 2002,FC Halifax Town,1-1,York City FC
32,Tue Feb 12 2002,Swansea City FC,2-1,Kidderminster Harriers FC
34,Fri Feb 15 2002,Swansea City FC,3-2,Southend United FC
34,Sat Feb 16 2002,Torquay United FC,1-1,Hull City AFC
34,Sat Feb 16 2002,York City FC,1-0,Hartlepool United FC
34,Sat Feb 16 2002,Shrewsbury Town FC,1-0,Leyton Orient FC
34,Sat Feb 16 2002,Rushden & Diamonds (1992-2011),1-1,Rochdale AFC
34,Sat Feb 16 2002,Oxford United FC,2-1,Lincoln City FC
34,Sat Feb 16 2002,Mansfield Town FC,4-2,Darlington FC
34,Sat Feb 16 2002,Carlisle United FC,1-0,Exeter City FC
34,Sat Feb 16 2002,Luton Town FC,2-3,Scunthorpe United FC
34,Sat Feb 16 2002,FC Halifax Town,0-2,Plymouth Argyle FC
34,Sat Feb 16 2002,Macclesfield Town FC,2-1,Bristol Rovers FC
25,Tue Feb 19 2002,Carlisle United FC,2-0,Torquay United FC
27,Tue Feb 19 2002,Leyton Orient FC,1-2,York City FC
27,Tue Feb 19 2002,Luton Town FC,3-0,Bristol Rovers FC
27,Tue Feb 19 2002,Darlington FC,1-1,Hartlepool United FC
31,Tue Feb 19 2002,Kidderminster Harriers FC,0-1,Macclesfield Town FC
32,Tue Feb 19 2002,Cheltenham Town FC,1-1,Southend United FC
35,Fri Feb 22 2002,Hull City AFC,0-1,Macclesfield Town FC
35,Sat Feb 23 2002,Scunthorpe United FC,2-1,Rochdale AFC
35,Sat Feb 23 2002,Shrewsbury Town FC,3-0,Mansfield Town FC
35,Sat Feb 23 2002,Rushden & Diamonds (1992-2011),1-0,Leyton Orient FC
35,Sat Feb 23 2002,Plymouth Argyle FC,2-1,Kidderminster Harriers FC
35,Sat Feb 23 2002,Oxford United FC,1-2,Exeter City FC
35,Sat Feb 23 2002,Luton Town FC,2-1,York City FC
35,Sat Feb 23 2002,Bristol Rovers FC,1-2,Lincoln City FC
35,Sat Feb 23 2002,FC Halifax Town,0-1,Swansea City FC
35,Sat Feb 23 2002,Darlington FC,1-3,Torquay United FC
35,Sat Feb 23 2002,Hartlepool United FC,5-1,Southend United FC
8,Tue Feb 26 2002,Plymouth Argyle FC,3-0,Exeter City FC
36,Tue Feb 26 2002,Mansfield Town FC,2-1,FC Halifax Town
36,Tue Feb 26 2002,Southend United FC,2-1,Bristol Rovers FC
36,Tue Feb 26 2002,Torquay United FC,1-1,Rushden & Diamonds (1992-2011)
36,Tue Feb 26 2002,Swansea City FC,2-2,Scunthorpe United FC
36,Tue Feb 26 2002,Macclesfield Town FC,0-1,Oxford United FC
36,Tue Feb 26 2002,Lincoln City FC,0-1,Luton Town FC
36,Tue Feb 26 2002,Leyton Orient FC,0-0,Darlington FC
36,Tue Feb 26 2002,Kidderminster Harriers FC,1-0,Shrewsbury Town FC
36,Tue Feb 26 2002,Cheltenham Town FC,3-0,Hartlepool United FC
37,Fri Mar 1 2002,Swansea City FC,1-0,Hull City AFC
37,Sat Mar 2 2002,Macclesfield Town FC,1-1,Plymouth Argyle FC
37,Sat Mar 2 2002,Southend United FC,2-2,Oxford United FC
37,Sat Mar 2 2002,Rochdale AFC,1-0,Shrewsbury Town FC
37,Sat Mar 2 2002,Mansfield Town FC,2-1,Scunthorpe United FC
37,Sat Mar 2 2002,Torquay United FC,0-1,Luton Town FC
37,Sat Mar 2 2002,Lincoln City FC,3-1,Carlisle United FC
37,Sat Mar 2 2002,Leyton Orient FC,3-1,FC Halifax Town
37,Sat Mar 2 2002,Kidderminster Harriers FC,3-2,Hartlepool United FC
37,Sat Mar 2 2002,Exeter City FC,4-2,Darlington FC
37,Sat Mar 2 2002,Cheltenham Town FC,1-1,Rushden & Diamonds (1992-2011)
38,Tue Mar 5 2002,Scunthorpe United FC,1-0,Torquay United FC
38,Tue Mar 5 2002,Darlington FC,0-1,Macclesfield Town FC
38,Tue Mar 5 2002,Shrewsbury Town FC,3-0,Swansea City FC
38,Tue Mar 5 2002,Rushden & Diamonds (1992-2011),2-1,Exeter City FC
38,Tue Mar 5 2002,Plymouth Argyle FC,1-0,York City FC
38,Tue Mar 5 2002,Bristol Rovers FC,1-2,Cheltenham Town FC
38,Tue Mar 5 2002,Luton Town FC,3-0,Leyton Orient FC
38,Tue Mar 5 2002,Hull City AFC,4-1,Mansfield Town FC
38,Tue Mar 5 2002,Hartlepool United FC,1-1,Lincoln City FC
38,Tue Mar 5 2002,FC Halifax Town,1-2,Rochdale AFC
38,Tue Mar 5 2002,Carlisle United FC,0-0,Southend United FC
38,Tue Mar 5 2002,Oxford United FC,1-1,Kidderminster Harriers FC
39,Sat Mar 9 2002,Torquay United FC,2-0,Lincoln City FC
39,Sat Mar 9 2002,Southend United FC,0-0,Rochdale AFC
39,Sat Mar 9 2002,Shrewsbury Town FC,3-0,FC Halifax Town
39,Sat Mar 9 2002,Rushden & Diamonds (1992-2011),1-2,Luton Town FC
39,Sat Mar 9 2002,Mansfield Town FC,2-1,Oxford United FC
39,Sat Mar 9 2002,Leyton Orient FC,2-0,Macclesfield Town FC
39,Sat Mar 9 2002,Kidderminster Harriers FC,3-1,Exeter City FC
39,Sat Mar 9 2002,Hull City AFC,0-1,Scunthorpe United FC
39,Sat Mar 9 2002,Hartlepool United FC,1-1,Bristol Rovers FC
39,Sat Mar 9 2002,Cheltenham Town FC,4-0,York City FC
39,Sat Mar 9 2002,Carlisle United FC,3-1,Swansea City FC
23,Tue Mar 12 2002,FC Halifax Town,1-0,Kidderminster Harriers FC
26,Tue Mar 12 2002,Luton Town FC,3-0,Exeter City FC
26,Tue Mar 12 2002,Leyton Orient FC,2-1,Southend United FC
31,Tue Mar 12 2002,Lincoln City FC,0-1,Cheltenham Town FC
31,Tue Mar 12 2002,Bristol Rovers FC,0-0,Carlisle United FC
40,Sat Mar 16 2002,Rochdale AFC,0-0,Hartlepool United FC
40,Sat Mar 16 2002,Swansea City FC,2-0,Mansfield Town FC
40,Sat Mar 16 2002,Scunthorpe United FC,2-1,Carlisle United FC
40,Sat Mar 16 2002,York City FC,2-0,Darlington FC
40,Sat Mar 16 2002,Plymouth Argyle FC,3-0,Leyton Orient FC
40,Sat Mar 16 2002,Oxford United FC,1-0,Hull City AFC
40,Sat Mar 16 2002,Macclesfield Town FC,0-2,Torquay United FC
40,Sat Mar 16 2002,Luton Town FC,1-0,Kidderminster Harriers FC
40,Sat Mar 16 2002,Lincoln City FC,0-1,Southend United FC
40,Sat Mar 16 2002,FC Halifax Town,4-1,Cheltenham Town FC
40,Sat Mar 16 2002,Exeter City FC,2-2,Shrewsbury Town FC
40,Sat Mar 16 2002,Bristol Rovers FC,0-3,Rushden & Diamonds (1992-2011)
31,Tue Mar 19 2002,Leyton Orient FC,2-0,Mansfield Town FC
31,Tue Mar 19 2002,Exeter City FC,2-1,York City FC
32,Tue Mar 19 2002,Carlisle United FC,0-2,Hartlepool United FC
41,Fri Mar 22 2002,Hartlepool United FC,1-2,Macclesfield Town FC
41,Sat Mar 23 2002,Rushden & Diamonds (1992-2011),3-0,Shrewsbury Town FC
41,Sat Mar 23 2002,Torquay United FC,0-0,Mansfield Town FC
41,Sat Mar 23 2002,Southend United FC,2-0,Scunthorpe United FC
41,Sat Mar 23 2002,York City FC,0-1,Kidderminster Harriers FC
41,Sat Mar 23 2002,Luton Town FC,5-0,FC Halifax Town
41,Sat Mar 23 2002,Lincoln City FC,0-1,Plymouth Argyle FC
41,Sat Mar 23 2002,Leyton Orient FC,0-0,Hull City AFC
41,Sat Mar 23 2002,Darlington FC,0-0,Swansea City FC
41,Sat Mar 23 2002,Cheltenham Town FC,1-1,Rochdale AFC
41,Sat Mar 23 2002,Carlisle United FC,2-1,Oxford United FC
41,Sat Mar 23 2002,Bristol Rovers FC,0-0,Exeter City FC
27,Tue Mar 26 2002,Rochdale AFC,1-3,Plymouth Argyle FC
32,Tue Mar 26 2002,York City FC,2-0,Lincoln City FC
34,Tue Mar 26 2002,Cheltenham Town FC,2-1,Kidderminster Harriers FC
42,Fri Mar 29 2002,FC Halifax Town,2-2,Carlisle United FC
42,Sat Mar 30 2002,Rochdale AFC,3-0,Leyton Orient FC
42,Sat Mar 30 2002,Shrewsbury Town FC,0-1,Torquay United FC
42,Sat Mar 30 2002,Scunthorpe United FC,1-2,Cheltenham Town FC
42,Sat Mar 30 2002,Swansea City FC,1-3,Luton Town FC
42,Sat Mar 30 2002,Plymouth Argyle FC,1-0,Bristol Rovers FC
42,Sat Mar 30 2002,Oxford United FC,1-2,Hartlepool United FC
42,Sat Mar 30 2002,Mansfield Town FC,1-4,Rushden & Diamonds (1992-2011)
42,Sat Mar 30 2002,Macclesfield Town FC,2-1,York City FC
42,Sat Mar 30 2002,Kidderminster Harriers FC,2-0,Southend United FC
42,Sat Mar 30 2002,Exeter City FC,1-1,Lincoln City FC
42,Sat Mar 30 2002,Hull City AFC,1-2,Darlington FC
43,Mon Apr 1 2002,Luton Town FC,5-3,Mansfield Town FC
43,Mon Apr 1 2002,York City FC,1-0,Oxford United FC
43,Mon Apr 1 2002,Torquay United FC,3-0,Rochdale AFC
43,Mon Apr 1 2002,Southend United FC,3-1,Exeter City FC
43,Mon Apr 1 2002,Bristol Rovers FC,2-1,Kidderminster Harriers FC
43,Mon Apr 1 2002,Lincoln City FC,1-2,Shrewsbury Town FC
43,Mon Apr 1 2002,Leyton Orient FC,0-0,Scunthorpe United FC
43,Mon Apr 1 2002,Hartlepool United FC,1-0,Plymouth Argyle FC
43,Mon Apr 1 2002,Darlington FC,5-0,FC Halifax Town
43,Mon Apr 1 2002,Cheltenham Town FC,1-0,Hull City AFC
43,Mon Apr 1 2002,Carlisle United FC,3-2,Macclesfield Town FC
43,Mon Apr 1 2002,Rushden & Diamonds (1992-2011),4-0,Swansea City FC
44,Sat Apr 6 2002,Swansea City FC,0-1,York City FC
44,Sat Apr 6 2002,Shrewsbury Town FC,1-0,Carlisle United FC
44,Sat Apr 6 2002,Scunthorpe United FC,1-1,Rushden & Diamonds (1992-2011)
44,Sat Apr 6 2002,Rochdale AFC,3-1,Darlington FC
44,Sat Apr 6 2002,Plymouth Argyle FC,0-0,Southend United FC
44,Sat Apr 6 2002,Oxford United FC,1-1,Leyton Orient FC
44,Sat Apr 6 2002,Mansfield Town FC,2-0,Bristol Rovers FC
44,Sat Apr 6 2002,Macclesfield Town FC,1-0,Cheltenham Town FC
44,Sat Apr 6 2002,FC Halifax Town,0-2,Hartlepool United FC
44,Sat Apr 6 2002,Hull City AFC,0-4,Luton Town FC
44,Sat Apr 6 2002,Kidderminster Harriers FC,1-1,Lincoln City FC
44,Sun Apr 7 2002,Exeter City FC,0-0,Torquay United FC
27,Tue Apr 9 2002,Mansfield Town FC,2-1,Cheltenham Town FC
36,Tue Apr 9 2002,York City FC,0-0,Carlisle United FC
36,Tue Apr 9 2002,Rochdale AFC,3-2,Hull City AFC
45,Sat Apr 13 2002,Rushden & Diamonds (1992-2011),0-2,Kidderminster Harriers FC
45,Sat Apr 13 2002,Torquay United FC,2-4,FC Halifax Town
45,Sat Apr 13 2002,Southend United FC,0-2,Shrewsbury Town FC
45,Sat Apr 13 2002,York City FC,3-1,Mansfield Town FC
45,Sat Apr 13 2002,Luton Town FC,0-0,Macclesfield Town FC
45,Sat Apr 13 2002,Lincoln City FC,1-1,Rochdale AFC
45,Sat Apr 13 2002,Leyton Orient FC,1-1,Exeter City FC
45,Sat Apr 13 2002,Hartlepool United FC,7-1,Swansea City FC
45,Sat Apr 13 2002,Darlington FC,2-1,Scunthorpe United FC
45,Sat Apr 13 2002,Cheltenham Town FC,2-0,Oxford United FC
45,Sat Apr 13 2002,Carlisle United FC,0-2,Plymouth Argyle FC
45,Sat Apr 13 2002,Bristol Rovers FC,1-1,Hull City AFC
39,Mon Apr 15 2002,Darlington FC,1-4,Plymouth Argyle FC
35,Tue Apr 16 2002,Carlisle United FC,0-0,Cheltenham Town FC
37,Tue Apr 16 2002,York City FC,3-0,Bristol Rovers FC
46,Fri Apr 19 2002,Shrewsbury Town FC,0-2,Luton Town FC
46,Fri Apr 19 2002,Plymouth Argyle FC,2-0,Cheltenham Town FC
46,Sat Apr 20 2002,Rochdale AFC,2-1,Bristol Rovers FC
46,Sat Apr 20 2002,Scunthorpe United FC,1-0,York City FC
46,Sat Apr 20 2002,Swansea City FC,2-2,Torquay United FC
46,Sat Apr 20 2002,Oxford United FC,1-2,Darlington FC
46,Sat Apr 20 2002,Mansfield Town FC,2-0,Carlisle United FC
46,Sat Apr 20 2002,Macclesfield Town FC,0-0,Southend United FC
46,Sat Apr 20 2002,Kidderminster Harriers FC,0-1,Leyton Orient FC
46,Sat Apr 20 2002,Hull City AFC,1-1,Lincoln City FC
46,Sat Apr 20 2002,FC Halifax Town,2-4,Rushden & Diamonds (1992-2011)
46,Sat Apr 20 2002,Exeter City FC,0-2,Hartlepool United FC
