Round,Date,Team 1,FT,Team 2
33,Tue Feb 14 2006,Notts County FC,1-2,Wycombe Wanderers FC
33,Tue Feb 14 2006,Northampton Town FC,1-1,Leyton Orient FC
33,Tue Feb 14 2006,Mansfield Town FC,2-1,Grimsby Town FC
33,Tue Feb 14 2006,Barnet FC,2-3,Lincoln City FC
33,Tue Feb 14 2006,Bristol Rovers FC,0-1,Cheltenham Town FC
33,Tue Feb 14 2006,Carlisle United FC,2-2,Shrewsbury Town FC
33,Wed Feb 15 2006,Oxford United FC,1-1,Macclesfield Town FC
34,Fri Feb 17 2006,Northampton Town FC,1-0,Torquay United FC
34,Sat Feb 18 2006,Macclesfield Town FC,1-1,Lincoln City FC
34,Sat Feb 18 2006,Notts County FC,1-2,Peterborough United FC
34,Sat Feb 18 2006,Mansfield Town FC,2-2,Wrexham AFC
34,Sat Feb 18 2006,Oxford United FC,1-1,Cheltenham Town FC
34,Sat Feb 18 2006,Darlington FC,0-1,Shrewsbury Town FC
34,Sat Feb 18 2006,Chester FC,0-2,Leyton Orient FC
34,Sat Feb 18 2006,Carlisle United FC,5-0,Rushden & Diamonds (1992-2011)
34,Sat Feb 18 2006,Bury FC,0-0,Barnet FC
34,Sat Feb 18 2006,Bristol Rovers FC,2-2,Stockport County FC
34,Sat Feb 18 2006,Boston United FC,1-1,Wycombe Wanderers FC
35,Sat Feb 25 2006,Wycombe Wanderers FC,2-1,Oxford United FC
35,Sat Feb 25 2006,Wrexham AFC,0-1,Northampton Town FC
35,Sat Feb 25 2006,Torquay United FC,0-2,Mansfield Town FC
35,Sat Feb 25 2006,Barnet FC,1-2,Carlisle United FC
35,Sat Feb 25 2006,Shrewsbury Town FC,0-1,Bury FC
35,Sat Feb 25 2006,Rushden & Diamonds (1992-2011),1-0,Macclesfield Town FC
35,Sat Feb 25 2006,Peterborough United FC,1-2,Bristol Rovers FC
35,Sat Feb 25 2006,Lincoln City FC,2-1,Notts County FC
35,Sat Feb 25 2006,Leyton Orient FC,1-0,Darlington FC
35,Sat Feb 25 2006,Grimsby Town FC,1-0,Chester FC
35,Sat Feb 25 2006,Cheltenham Town FC,1-1,Rochdale AFC
35,Sat Feb 25 2006,Stockport County FC,0-1,Boston United FC
24,Tue Feb 28 2006,Rochdale AFC,1-1,Bury FC
30,Tue Feb 28 2006,Leyton Orient FC,0-0,Barnet FC
36,Sat Mar 4 2006,Rushden & Diamonds (1992-2011),1-1,Grimsby Town FC
36,Sat Mar 4 2006,Shrewsbury Town FC,3-3,Leyton Orient FC
36,Sat Mar 4 2006,Barnet FC,2-2,Wrexham AFC
36,Sat Mar 4 2006,Notts County FC,2-2,Mansfield Town FC
36,Sat Mar 4 2006,Cheltenham Town FC,2-1,Wycombe Wanderers FC
36,Sat Mar 4 2006,Peterborough United FC,2-0,Stockport County FC
25,Tue Mar 7 2006,Bury FC,0-1,Stockport County FC
36,Tue Mar 7 2006,Chester FC,1-1,Torquay United FC
37,Fri Mar 10 2006,Northampton Town FC,0-3,Carlisle United FC
37,Sat Mar 11 2006,Stockport County FC,2-1,Oxford United FC
37,Sat Mar 11 2006,Wrexham AFC,0-0,Bury FC
37,Sat Mar 11 2006,Torquay United FC,1-0,Peterborough United FC
37,Sat Mar 11 2006,Wycombe Wanderers FC,2-0,Shrewsbury Town FC
37,Sat Mar 11 2006,Mansfield Town FC,5-0,Boston United FC
37,Sat Mar 11 2006,Macclesfield Town FC,1-3,Rochdale AFC
37,Sat Mar 11 2006,Lincoln City FC,2-2,Rushden & Diamonds (1992-2011)
37,Sat Mar 11 2006,Leyton Orient FC,1-0,Cheltenham Town FC
37,Sat Mar 11 2006,Grimsby Town FC,3-0,Barnet FC
37,Sat Mar 11 2006,Darlington FC,1-0,Chester FC
37,Sat Mar 11 2006,Bristol Rovers FC,1-2,Notts County FC
32,Tue Mar 14 2006,Macclesfield Town FC,3-2,Wrexham AFC
36,Wed Mar 15 2006,Oxford United FC,1-0,Bristol Rovers FC
38,Sat Mar 18 2006,Darlington FC,0-5,Carlisle United FC
38,Sat Mar 18 2006,Stockport County FC,2-0,Macclesfield Town FC
38,Sat Mar 18 2006,Shrewsbury Town FC,1-0,Bristol Rovers FC
38,Sat Mar 18 2006,Rushden & Diamonds (1992-2011),1-0,Leyton Orient FC
38,Sat Mar 18 2006,Wycombe Wanderers FC,0-1,Torquay United FC
38,Sat Mar 18 2006,Peterborough United FC,2-2,Barnet FC
38,Sat Mar 18 2006,Notts County FC,0-0,Oxford United FC
38,Sat Mar 18 2006,Mansfield Town FC,1-0,Northampton Town FC
38,Sat Mar 18 2006,Grimsby Town FC,2-1,Bury FC
38,Sat Mar 18 2006,Chester FC,0-1,Cheltenham Town FC
38,Sat Mar 18 2006,Boston United FC,2-1,Lincoln City FC
38,Sat Mar 18 2006,Rochdale AFC,0-1,Wrexham AFC
30,Tue Mar 21 2006,Cheltenham Town FC,2-2,Wrexham AFC
32,Tue Mar 21 2006,Bury FC,1-1,Oxford United FC
34,Tue Mar 21 2006,Rochdale AFC,2-2,Grimsby Town FC
36,Wed Mar 22 2006,Boston United FC,0-1,Northampton Town FC
39,Sat Mar 25 2006,Barnet FC,1-0,Darlington FC
39,Sat Mar 25 2006,Northampton Town FC,2-0,Notts County FC
39,Sat Mar 25 2006,Oxford United FC,1-0,Peterborough United FC
39,Sat Mar 25 2006,Lincoln City FC,5-0,Grimsby Town FC
39,Sat Mar 25 2006,Leyton Orient FC,1-0,Wycombe Wanderers FC
39,Sat Mar 25 2006,Cheltenham Town FC,3-1,Rushden & Diamonds (1992-2011)
39,Sat Mar 25 2006,Carlisle United FC,4-2,Boston United FC
39,Sat Mar 25 2006,Bury FC,2-1,Rochdale AFC
39,Sat Mar 25 2006,Bristol Rovers FC,2-0,Mansfield Town FC
39,Sat Mar 25 2006,Macclesfield Town FC,2-0,Shrewsbury Town FC
39,Sun Mar 26 2006,Wrexham AFC,2-1,Chester FC
36,Tue Mar 28 2006,Carlisle United FC,1-0,Lincoln City FC
33,Wed Mar 29 2006,Boston United FC,1-3,Chester FC
40,Sat Apr 1 2006,Rushden & Diamonds (1992-2011),1-0,Torquay United FC
40,Sat Apr 1 2006,Stockport County FC,0-1,Bury FC
40,Sat Apr 1 2006,Shrewsbury Town FC,2-0,Cheltenham Town FC
40,Sat Apr 1 2006,Wycombe Wanderers FC,1-3,Bristol Rovers FC
40,Sat Apr 1 2006,Peterborough United FC,0-1,Northampton Town FC
40,Sat Apr 1 2006,Notts County FC,1-1,Leyton Orient FC
40,Sat Apr 1 2006,Mansfield Town FC,1-0,Oxford United FC
40,Sat Apr 1 2006,Grimsby Town FC,2-0,Wrexham AFC
40,Sat Apr 1 2006,Darlington FC,4-2,Lincoln City FC
40,Sat Apr 1 2006,Chester FC,2-1,Macclesfield Town FC
40,Sat Apr 1 2006,Boston United FC,2-1,Barnet FC
36,Tue Apr 4 2006,Rochdale AFC,0-2,Darlington FC
36,Tue Apr 4 2006,Bury FC,0-0,Macclesfield Town FC
41,Sat Apr 8 2006,Lincoln City FC,1-1,Mansfield Town FC
41,Sat Apr 8 2006,Torquay United FC,1-2,Darlington FC
41,Sat Apr 8 2006,Oxford United FC,0-1,Chester FC
41,Sat Apr 8 2006,Macclesfield Town FC,2-1,Wycombe Wanderers FC
41,Sat Apr 8 2006,Northampton Town FC,2-2,Rochdale AFC
41,Sat Apr 8 2006,Leyton Orient FC,2-0,Boston United FC
41,Sat Apr 8 2006,Cheltenham Town FC,3-3,Stockport County FC
41,Sat Apr 8 2006,Carlisle United FC,1-0,Grimsby Town FC
41,Sat Apr 8 2006,Bury FC,1-3,Peterborough United FC
41,Sat Apr 8 2006,Barnet FC,2-1,Notts County FC
41,Sat Apr 8 2006,Bristol Rovers FC,0-1,Rushden & Diamonds (1992-2011)
41,Sun Apr 9 2006,Wrexham AFC,1-2,Shrewsbury Town FC
24,Wed Apr 12 2006,Chester FC,2-1,Wrexham AFC
42,Sat Apr 15 2006,Oxford United FC,2-0,Barnet FC
42,Sat Apr 15 2006,Stockport County FC,2-1,Wrexham AFC
42,Sat Apr 15 2006,Rushden & Diamonds (1992-2011),1-1,Rochdale AFC
42,Sat Apr 15 2006,Peterborough United FC,0-1,Boston United FC
42,Sat Apr 15 2006,Torquay United FC,1-2,Cheltenham Town FC
42,Sat Apr 15 2006,Notts County FC,1-1,Macclesfield Town FC
42,Sat Apr 15 2006,Mansfield Town FC,0-1,Leyton Orient FC
42,Sat Apr 15 2006,Lincoln City FC,1-1,Bury FC
42,Sat Apr 15 2006,Grimsby Town FC,1-1,Shrewsbury Town FC
42,Sat Apr 15 2006,Darlington FC,0-1,Northampton Town FC
42,Sat Apr 15 2006,Bristol Rovers FC,1-1,Carlisle United FC
42,Sat Apr 15 2006,Chester FC,1-0,Wycombe Wanderers FC
43,Mon Apr 17 2006,Wycombe Wanderers FC,0-3,Lincoln City FC
43,Mon Apr 17 2006,Wrexham AFC,1-0,Bristol Rovers FC
43,Mon Apr 17 2006,Rochdale AFC,1-0,Peterborough United FC
43,Mon Apr 17 2006,Northampton Town FC,2-0,Stockport County FC
43,Mon Apr 17 2006,Barnet FC,1-0,Mansfield Town FC
43,Mon Apr 17 2006,Leyton Orient FC,0-0,Grimsby Town FC
43,Mon Apr 17 2006,Cheltenham Town FC,1-1,Darlington FC
43,Mon Apr 17 2006,Carlisle United FC,2-1,Notts County FC
43,Mon Apr 17 2006,Bury FC,0-0,Chester FC
43,Mon Apr 17 2006,Boston United FC,1-0,Oxford United FC
43,Mon Apr 17 2006,Macclesfield Town FC,0-2,Torquay United FC
43,Tue Apr 18 2006,Shrewsbury Town FC,4-1,Rushden & Diamonds (1992-2011)
44,Fri Apr 21 2006,Grimsby Town FC,1-0,Cheltenham Town FC
44,Sat Apr 22 2006,Oxford United FC,1-3,Northampton Town FC
44,Sat Apr 22 2006,Stockport County FC,3-1,Shrewsbury Town FC
44,Sat Apr 22 2006,Rushden & Diamonds (1992-2011),1-3,Wycombe Wanderers FC
44,Sat Apr 22 2006,Peterborough United FC,3-2,Macclesfield Town FC
44,Sat Apr 22 2006,Torquay United FC,1-0,Wrexham AFC
44,Sat Apr 22 2006,Bristol Rovers FC,3-1,Boston United FC
44,Sat Apr 22 2006,Mansfield Town FC,1-1,Carlisle United FC
44,Sat Apr 22 2006,Lincoln City FC,1-1,Leyton Orient FC
44,Sat Apr 22 2006,Darlington FC,2-3,Bury FC
44,Sat Apr 22 2006,Chester FC,0-0,Barnet FC
44,Sat Apr 22 2006,Notts County FC,1-1,Rochdale AFC
32,Tue Apr 25 2006,Rochdale AFC,1-1,Barnet FC
39,Tue Apr 25 2006,Torquay United FC,4-0,Stockport County FC
45,Sat Apr 29 2006,Northampton Town FC,1-0,Chester FC
45,Sat Apr 29 2006,Wrexham AFC,1-1,Oxford United FC
45,Sat Apr 29 2006,Shrewsbury Town FC,0-1,Lincoln City FC
45,Sat Apr 29 2006,Rochdale AFC,2-0,Bristol Rovers FC
45,Sat Apr 29 2006,Wycombe Wanderers FC,0-1,Darlington FC
45,Sat Apr 29 2006,Macclesfield Town FC,1-1,Grimsby Town FC
45,Sat Apr 29 2006,Leyton Orient FC,2-1,Peterborough United FC
45,Sat Apr 29 2006,Cheltenham Town FC,2-0,Notts County FC
45,Sat Apr 29 2006,Carlisle United FC,1-2,Torquay United FC
45,Sat Apr 29 2006,Bury FC,0-0,Mansfield Town FC
45,Sat Apr 29 2006,Boston United FC,2-0,Rushden & Diamonds (1992-2011)
45,Sat Apr 29 2006,Barnet FC,0-0,Stockport County FC
40,Tue May 2 2006,Rochdale AFC,0-2,Carlisle United FC
46,Sat May 6 2006,Notts County FC,2-2,Bury FC
46,Sat May 6 2006,Stockport County FC,0-0,Carlisle United FC
46,Sat May 6 2006,Rushden & Diamonds (1992-2011),1-2,Barnet FC
46,Sat May 6 2006,Peterborough United FC,0-2,Wycombe Wanderers FC
46,Sat May 6 2006,Oxford United FC,2-3,Leyton Orient FC
46,Sat May 6 2006,Torquay United FC,0-0,Boston United FC
46,Sat May 6 2006,Mansfield Town FC,0-5,Cheltenham Town FC
46,Sat May 6 2006,Lincoln City FC,1-1,Rochdale AFC
46,Sat May 6 2006,Grimsby Town FC,1-1,Northampton Town FC
46,Sat May 6 2006,Darlington FC,1-1,Wrexham AFC
46,Sat May 6 2006,Chester FC,0-1,Shrewsbury Town FC
46,Sat May 6 2006,Bristol Rovers FC,2-3,Macclesfield Town FC
