Matchday,Date,Team 1,FT,Team 2
33,Sat Feb 25 2012,Bury FC,1-1,Leyton Orient FC
33,Sat Feb 25 2012,Oldham Athletic AFC,1-0,Tranmere Rovers FC
33,Sat Feb 25 2012,Huddersfield Town AFC,2-0,Exeter City FC
33,Sat Feb 25 2012,Preston North End FC,0-0,Walsall FC
33,Sat Feb 25 2012,Notts County FC,1-0,Chesterfield FC
33,Sun Feb 26 2012,Sheffield Wednesday FC,1-0,Sheffield United FC
30,Tue Feb 28 2012,Chesterfield FC,0-4,Charlton Athletic FC
30,Tue Feb 28 2012,Rochdale AFC,0-1,Notts County FC
32,Tue Feb 28 2012,Stevenage FC,2-2,Huddersfield Town AFC
29,Tue Feb 28 2012,Bury FC,1-2,Hartlepool United FC
25,Tue Feb 28 2012,Oldham Athletic AFC,1-1,Colchester United FC
28,Wed Feb 29 2012,Sheffield United FC,2-1,Scunthorpe United FC
34,Sat Mar 3 2012,Chesterfield FC,1-0,Tranmere Rovers FC
34,Sat Mar 3 2012,Sheffield United FC,2-3,Oldham Athletic AFC
34,Sat Mar 3 2012,Scunthorpe United FC,4-1,Wycombe Wanderers FC
34,Sat Mar 3 2012,Rochdale AFC,0-0,Sheffield Wednesday FC
34,Sat Mar 3 2012,Notts County FC,2-0,Carlisle United FC
34,Sat Mar 3 2012,Yeovil Town FC,2-1,Brentford FC
34,Sat Mar 3 2012,Hartlepool United FC,1-1,Milton Keynes Dons FC
34,Sat Mar 3 2012,Exeter City FC,1-1,Stevenage FC
34,Sat Mar 3 2012,Colchester United FC,3-0,Preston North End FC
34,Sat Mar 3 2012,Bury FC,3-3,Huddersfield Town AFC
34,Sat Mar 3 2012,Leyton Orient FC,1-1,Walsall FC
34,Sat Mar 3 2012,AFC Bournemouth,0-1,Charlton Athletic FC
35,Tue Mar 6 2012,Preston North End FC,0-0,Chesterfield FC
35,Tue Mar 6 2012,Walsall FC,3-2,Sheffield United FC
35,Tue Mar 6 2012,Brentford FC,2-0,Exeter City FC
35,Tue Mar 6 2012,Carlisle United FC,2-1,Rochdale AFC
35,Tue Mar 6 2012,Charlton Athletic FC,0-2,Colchester United FC
35,Tue Mar 6 2012,Huddersfield Town AFC,1-0,Hartlepool United FC
35,Tue Mar 6 2012,Milton Keynes Dons FC,0-1,Yeovil Town FC
35,Tue Mar 6 2012,Oldham Athletic AFC,1-2,Scunthorpe United FC
35,Tue Mar 6 2012,Sheffield Wednesday FC,4-1,Bury FC
35,Tue Mar 6 2012,Tranmere Rovers FC,1-1,Notts County FC
35,Tue Mar 6 2012,Wycombe Wanderers FC,4-2,Leyton Orient FC
36,Sat Mar 10 2012,Stevenage FC,2-2,Chesterfield FC
36,Sat Mar 10 2012,Tranmere Rovers FC,2-0,Leyton Orient FC
36,Sat Mar 10 2012,Sheffield Wednesday FC,3-0,AFC Bournemouth
36,Sat Mar 10 2012,Preston North End FC,0-0,Scunthorpe United FC
36,Sat Mar 10 2012,Walsall FC,0-0,Hartlepool United FC
36,Sat Mar 10 2012,Oldham Athletic AFC,1-2,Yeovil Town FC
36,Sat Mar 10 2012,Milton Keynes Dons FC,3-0,Exeter City FC
36,Sat Mar 10 2012,Huddersfield Town AFC,2-2,Rochdale AFC
36,Sat Mar 10 2012,Charlton Athletic FC,2-4,Notts County FC
36,Sat Mar 10 2012,Carlisle United FC,4-1,Bury FC
36,Sat Mar 10 2012,Brentford FC,0-2,Sheffield United FC
36,Sat Mar 10 2012,Wycombe Wanderers FC,0-0,Colchester United FC
28,Tue Mar 13 2012,Stevenage FC,1-0,Oldham Athletic AFC
30,Tue Mar 13 2012,Tranmere Rovers FC,2-1,Preston North End FC
29,Tue Mar 13 2012,Colchester United FC,1-1,Sheffield United FC
30,Tue Mar 13 2012,Yeovil Town FC,2-2,Scunthorpe United FC
37,Sat Mar 17 2012,Scunthorpe United FC,1-1,Charlton Athletic FC
37,Sat Mar 17 2012,Colchester United FC,1-1,Huddersfield Town AFC
37,Sat Mar 17 2012,Exeter City FC,1-2,Preston North End FC
37,Sat Mar 17 2012,Bury FC,1-4,Wycombe Wanderers FC
37,Sat Mar 17 2012,AFC Bournemouth,1-1,Carlisle United FC
37,Sat Mar 17 2012,Hartlepool United FC,0-0,Stevenage FC
37,Sat Mar 17 2012,Leyton Orient FC,2-0,Brentford FC
37,Sat Mar 17 2012,Chesterfield FC,1-1,Milton Keynes Dons FC
37,Sat Mar 17 2012,Rochdale AFC,3-2,Oldham Athletic AFC
37,Sat Mar 17 2012,Sheffield United FC,1-1,Tranmere Rovers FC
37,Sat Mar 17 2012,Notts County FC,1-2,Sheffield Wednesday FC
37,Sat Mar 17 2012,Yeovil Town FC,2-1,Walsall FC
38,Tue Mar 20 2012,Hartlepool United FC,0-1,Oldham Athletic AFC
38,Tue Mar 20 2012,Chesterfield FC,0-2,Huddersfield Town AFC
38,Tue Mar 20 2012,Charlton Athletic FC,3-0,Yeovil Town FC
38,Tue Mar 20 2012,Carlisle United FC,0-0,Preston North End FC
38,Tue Mar 20 2012,Exeter City FC,1-3,Wycombe Wanderers FC
38,Tue Mar 20 2012,Bury FC,0-0,Scunthorpe United FC
38,Tue Mar 20 2012,Milton Keynes Dons FC,4-1,Leyton Orient FC
38,Tue Mar 20 2012,Notts County FC,2-5,Sheffield United FC
38,Tue Mar 20 2012,Stevenage FC,0-0,Colchester United FC
38,Tue Mar 20 2012,Sheffield Wednesday FC,2-2,Walsall FC
38,Tue Mar 20 2012,Rochdale AFC,0-2,Tranmere Rovers FC
38,Tue Mar 20 2012,AFC Bournemouth,1-0,Brentford FC
39,Sat Mar 24 2012,Huddersfield Town AFC,1-0,Charlton Athletic FC
39,Sat Mar 24 2012,Brentford FC,2-0,Rochdale AFC
39,Sat Mar 24 2012,Oldham Athletic AFC,1-0,AFC Bournemouth
39,Sat Mar 24 2012,Preston North End FC,1-1,Bury FC
39,Sat Mar 24 2012,Scunthorpe United FC,0-0,Notts County FC
39,Sat Mar 24 2012,Tranmere Rovers FC,2-0,Exeter City FC
39,Sat Mar 24 2012,Leyton Orient FC,0-1,Sheffield Wednesday FC
39,Sat Mar 24 2012,Colchester United FC,1-1,Carlisle United FC
39,Sat Mar 24 2012,Walsall FC,1-1,Stevenage FC
39,Sat Mar 24 2012,Wycombe Wanderers FC,1-1,Milton Keynes Dons FC
39,Sat Mar 24 2012,Yeovil Town FC,0-1,Hartlepool United FC
30,Tue Mar 27 2012,Walsall FC,3-1,Colchester United FC
29,Tue Mar 27 2012,Preston North End FC,1-3,Brentford FC
29,Tue Mar 27 2012,Oldham Athletic AFC,0-1,Leyton Orient FC
26,Tue Mar 27 2012,Milton Keynes Dons FC,1-2,Carlisle United FC
35,Tue Mar 27 2012,Stevenage FC,2-2,AFC Bournemouth
39,Wed Mar 28 2012,Sheffield United FC,4-1,Chesterfield FC
40,Sat Mar 31 2012,Sheffield Wednesday FC,2-0,Preston North End FC
40,Sat Mar 31 2012,AFC Bournemouth,0-0,Yeovil Town FC
40,Sat Mar 31 2012,Exeter City FC,1-1,Colchester United FC
40,Sat Mar 31 2012,Rochdale AFC,3-3,Walsall FC
40,Sat Mar 31 2012,Stevenage FC,1-1,Wycombe Wanderers FC
40,Sat Mar 31 2012,Bury FC,2-0,Tranmere Rovers FC
40,Sat Mar 31 2012,Charlton Athletic FC,2-0,Leyton Orient FC
40,Sat Mar 31 2012,Milton Keynes Dons FC,1-2,Brentford FC
40,Sat Mar 31 2012,Hartlepool United FC,0-1,Sheffield United FC
40,Sat Mar 31 2012,Carlisle United FC,2-1,Huddersfield Town AFC
40,Sat Mar 31 2012,Chesterfield FC,1-4,Scunthorpe United FC
40,Sat Mar 31 2012,Notts County FC,1-0,Oldham Athletic AFC
30,Tue Apr 3 2012,Leyton Orient FC,1-3,Huddersfield Town AFC
30,Tue Apr 3 2012,Brentford FC,2-0,Oldham Athletic AFC
41,Fri Apr 6 2012,Leyton Orient FC,0-3,Notts County FC
41,Fri Apr 6 2012,Tranmere Rovers FC,3-0,Stevenage FC
41,Fri Apr 6 2012,Wycombe Wanderers FC,1-1,Carlisle United FC
41,Fri Apr 6 2012,Scunthorpe United FC,1-0,Exeter City FC
41,Fri Apr 6 2012,Colchester United FC,1-1,Hartlepool United FC
41,Sat Apr 7 2012,Preston North End FC,1-1,Milton Keynes Dons FC
41,Sat Apr 7 2012,Huddersfield Town AFC,0-2,Sheffield Wednesday FC
41,Sat Apr 7 2012,Yeovil Town FC,3-1,Rochdale AFC
41,Sat Apr 7 2012,Brentford FC,3-0,Bury FC
41,Sat Apr 7 2012,Sheffield United FC,2-1,AFC Bournemouth
41,Sat Apr 7 2012,Walsall FC,3-2,Chesterfield FC
41,Sat Apr 7 2012,Oldham Athletic AFC,0-1,Charlton Athletic FC
42,Mon Apr 9 2012,Notts County FC,3-1,Yeovil Town FC
42,Mon Apr 9 2012,Sheffield Wednesday FC,3-0,Oldham Athletic AFC
42,Mon Apr 9 2012,Stevenage FC,1-1,Preston North End FC
42,Mon Apr 9 2012,AFC Bournemouth,2-0,Huddersfield Town AFC
42,Mon Apr 9 2012,Milton Keynes Dons FC,3-0,Tranmere Rovers FC
42,Mon Apr 9 2012,Hartlepool United FC,0-0,Brentford FC
42,Mon Apr 9 2012,Bury FC,4-1,Colchester United FC
42,Mon Apr 9 2012,Chesterfield FC,4-0,Wycombe Wanderers FC
42,Mon Apr 9 2012,Charlton Athletic FC,1-0,Walsall FC
42,Mon Apr 9 2012,Carlisle United FC,0-0,Scunthorpe United FC
42,Mon Apr 9 2012,Exeter City FC,3-0,Leyton Orient FC
42,Tue Apr 10 2012,Rochdale AFC,2-5,Sheffield United FC
43,Sat Apr 14 2012,Scunthorpe United FC,0-3,Milton Keynes Dons FC
43,Sat Apr 14 2012,Yeovil Town FC,0-6,Stevenage FC
43,Sat Apr 14 2012,Wycombe Wanderers FC,2-2,Oldham Athletic AFC
43,Sat Apr 14 2012,Walsall FC,0-1,Tranmere Rovers FC
43,Sat Apr 14 2012,Sheffield United FC,3-1,Leyton Orient FC
43,Sat Apr 14 2012,Preston North End FC,1-0,Huddersfield Town AFC
43,Sat Apr 14 2012,Rochdale AFC,3-2,Exeter City FC
43,Sat Apr 14 2012,Brentford FC,0-0,Notts County FC
43,Sat Apr 14 2012,Hartlepool United FC,1-2,Chesterfield FC
43,Sat Apr 14 2012,Colchester United FC,1-1,Sheffield Wednesday FC
43,Sat Apr 14 2012,Carlisle United FC,0-1,Charlton Athletic FC
43,Sat Apr 14 2012,Bury FC,1-0,AFC Bournemouth
30,Tue Apr 17 2012,Stevenage FC,1-0,Carlisle United FC
44,Sat Apr 21 2012,AFC Bournemouth,1-1,Colchester United FC
44,Sat Apr 21 2012,Tranmere Rovers FC,1-1,Hartlepool United FC
44,Sat Apr 21 2012,Stevenage FC,2-1,Brentford FC
44,Sat Apr 21 2012,Sheffield Wednesday FC,2-1,Carlisle United FC
44,Sat Apr 21 2012,Oldham Athletic AFC,1-1,Preston North End FC
44,Sat Apr 21 2012,Notts County FC,2-4,Bury FC
44,Sat Apr 21 2012,Leyton Orient FC,2-2,Yeovil Town FC
44,Sat Apr 21 2012,Huddersfield Town AFC,1-0,Scunthorpe United FC
44,Sat Apr 21 2012,Exeter City FC,4-2,Walsall FC
44,Sat Apr 21 2012,Chesterfield FC,2-1,Rochdale AFC
44,Sat Apr 21 2012,Charlton Athletic FC,2-1,Wycombe Wanderers FC
44,Sat Apr 21 2012,Milton Keynes Dons FC,1-0,Sheffield United FC
45,Sat Apr 28 2012,Yeovil Town FC,3-2,Chesterfield FC
45,Sat Apr 28 2012,Wycombe Wanderers FC,3-4,Notts County FC
45,Sat Apr 28 2012,Walsall FC,1-1,Huddersfield Town AFC
45,Sat Apr 28 2012,Scunthorpe United FC,1-1,AFC Bournemouth
45,Sat Apr 28 2012,Rochdale AFC,1-2,Milton Keynes Dons FC
45,Sat Apr 28 2012,Preston North End FC,2-2,Charlton Athletic FC
45,Sat Apr 28 2012,Sheffield United FC,2-2,Stevenage FC
45,Sat Apr 28 2012,Colchester United FC,4-2,Tranmere Rovers FC
45,Sat Apr 28 2012,Carlisle United FC,4-1,Exeter City FC
45,Sat Apr 28 2012,Bury FC,0-0,Oldham Athletic AFC
45,Sat Apr 28 2012,Brentford FC,1-2,Sheffield Wednesday FC
45,Sat Apr 28 2012,Hartlepool United FC,2-1,Leyton Orient FC
46,Sat May 5 2012,Tranmere Rovers FC,1-1,Scunthorpe United FC
46,Sat May 5 2012,Stevenage FC,3-0,Bury FC
46,Sat May 5 2012,Sheffield Wednesday FC,2-0,Wycombe Wanderers FC
46,Sat May 5 2012,Oldham Athletic AFC,2-1,Carlisle United FC
46,Sat May 5 2012,Notts County FC,4-1,Colchester United FC
46,Sat May 5 2012,Milton Keynes Dons FC,0-1,Walsall FC
46,Sat May 5 2012,Leyton Orient FC,2-1,Rochdale AFC
46,Sat May 5 2012,Huddersfield Town AFC,2-0,Yeovil Town FC
46,Sat May 5 2012,Exeter City FC,2-2,Sheffield United FC
46,Sat May 5 2012,Chesterfield FC,2-3,Brentford FC
46,Sat May 5 2012,Charlton Athletic FC,3-2,Hartlepool United FC
46,Sat May 5 2012,AFC Bournemouth,1-0,Preston North End FC
