Round,Date,Team 1,FT,Team 2
27,Tue Feb 12 2019,Doncaster Rovers FC,3-0,Southend United FC
30,Tue Feb 12 2019,Walsall FC,0-1,AFC Wimbledon
33,Fri Feb 15 2019,Sunderland AFC,2-2,Accrington Stanley FC
33,Sat Feb 16 2019,Fleetwood Town FC,1-2,Luton Town FC
33,Sat Feb 16 2019,Charlton Athletic FC,0-0,Blackpool FC
33,Sat Feb 16 2019,Coventry City FC,3-0,Walsall FC
33,Sat Feb 16 2019,Gillingham FC,1-0,Scunthorpe United FC
33,Sat Feb 16 2019,Barnsley FC,2-1,Wycombe Wanderers FC
33,Sat Feb 16 2019,Shrewsbury Town FC,1-1,Burton Albion FC
33,Sat Feb 16 2019,Bradford City AFC,0-0,Plymouth Argyle FC
33,Sat Feb 16 2019,Southend United FC,3-3,Portsmouth FC
33,Sat Feb 16 2019,Oxford United FC,0-1,Peterborough United FC
9,Tue Feb 19 2019,Barnsley FC,0-0,Burton Albion FC
30,Tue Feb 19 2019,Sunderland AFC,4-2,Gillingham FC
30,Tue Feb 19 2019,Accrington Stanley FC,4-2,Oxford United FC
30,Tue Feb 19 2019,Portsmouth FC,1-1,Bristol Rovers FC
33,Tue Feb 19 2019,Rochdale AFC,3-4,AFC Wimbledon
34,Sat Feb 23 2019,Walsall FC,3-2,Bradford City AFC
34,Sat Feb 23 2019,Wycombe Wanderers FC,0-1,Gillingham FC
34,Sat Feb 23 2019,Portsmouth FC,0-0,Barnsley FC
34,Sat Feb 23 2019,Plymouth Argyle FC,5-1,Rochdale AFC
34,Sat Feb 23 2019,Peterborough United FC,1-2,Shrewsbury Town FC
34,Sat Feb 23 2019,Scunthorpe United FC,1-1,Doncaster Rovers FC
34,Sat Feb 23 2019,Accrington Stanley FC,1-1,Southend United FC
34,Sat Feb 23 2019,Blackpool FC,0-1,Oxford United FC
34,Sat Feb 23 2019,Bristol Rovers FC,0-2,Sunderland AFC
34,Sat Feb 23 2019,Burton Albion FC,0-1,Fleetwood Town FC
34,Sat Feb 23 2019,AFC Wimbledon,1-2,Charlton Athletic FC
34,Sun Feb 24 2019,Luton Town FC,1-1,Coventry City FC
30,Tue Feb 26 2019,Shrewsbury Town FC,2-0,Doncaster Rovers FC
35,Sat Mar 2 2019,Shrewsbury Town FC,0-0,AFC Wimbledon
35,Sat Mar 2 2019,Sunderland AFC,2-0,Plymouth Argyle FC
35,Sat Mar 2 2019,Portsmouth FC,5-1,Bradford City AFC
35,Sat Mar 2 2019,Southend United FC,0-3,Barnsley FC
35,Sat Mar 2 2019,Accrington Stanley FC,0-1,Coventry City FC
35,Sat Mar 2 2019,Bristol Rovers FC,4-0,Blackpool FC
35,Sat Mar 2 2019,Doncaster Rovers FC,1-1,Charlton Athletic FC
35,Sat Mar 2 2019,Peterborough United FC,4-2,Wycombe Wanderers FC
35,Sat Mar 2 2019,Fleetwood Town FC,1-1,Gillingham FC
35,Sat Mar 2 2019,Luton Town FC,2-0,Rochdale AFC
35,Sat Mar 2 2019,Oxford United FC,2-1,Scunthorpe United FC
35,Sat Mar 2 2019,Burton Albion FC,0-0,Walsall FC
31,Tue Mar 5 2019,Accrington Stanley FC,1-2,Blackpool FC
36,Fri Mar 8 2019,Coventry City FC,1-2,Burton Albion FC
36,Sat Mar 9 2019,Charlton Athletic FC,2-1,Portsmouth FC
36,Sat Mar 9 2019,Blackpool FC,2-2,Southend United FC
36,Sat Mar 9 2019,AFC Wimbledon,2-0,Doncaster Rovers FC
36,Sat Mar 9 2019,Barnsley FC,2-0,Accrington Stanley FC
36,Sat Mar 9 2019,Wycombe Wanderers FC,1-1,Sunderland AFC
36,Sat Mar 9 2019,Bradford City AFC,3-1,Peterborough United FC
36,Sat Mar 9 2019,Gillingham FC,1-0,Oxford United FC
36,Sat Mar 9 2019,Plymouth Argyle FC,0-0,Luton Town FC
36,Sat Mar 9 2019,Rochdale AFC,2-1,Shrewsbury Town FC
36,Sat Mar 9 2019,Scunthorpe United FC,0-1,Bristol Rovers FC
36,Sat Mar 9 2019,Walsall FC,2-0,Fleetwood Town FC
37,Tue Mar 12 2019,Rochdale AFC,0-0,Oxford United FC
37,Tue Mar 12 2019,Wycombe Wanderers FC,1-3,Accrington Stanley FC
37,Tue Mar 12 2019,AFC Wimbledon,1-0,Peterborough United FC
37,Tue Mar 12 2019,Barnsley FC,0-0,Sunderland AFC
37,Tue Mar 12 2019,Scunthorpe United FC,4-1,Southend United FC
37,Tue Mar 12 2019,Blackpool FC,1-1,Doncaster Rovers FC
37,Tue Mar 12 2019,Charlton Athletic FC,2-1,Burton Albion FC
37,Tue Mar 12 2019,Coventry City FC,2-1,Fleetwood Town FC
37,Tue Mar 12 2019,Gillingham FC,0-1,Bristol Rovers FC
37,Tue Mar 12 2019,Plymouth Argyle FC,2-1,Shrewsbury Town FC
37,Tue Mar 12 2019,Walsall FC,2-3,Portsmouth FC
37,Tue Mar 12 2019,Bradford City AFC,0-1,Luton Town FC
38,Fri Mar 15 2019,Doncaster Rovers FC,0-0,Barnsley FC
38,Sat Mar 16 2019,Sunderland AFC,2-1,Walsall FC
38,Sat Mar 16 2019,Shrewsbury Town FC,2-1,Wycombe Wanderers FC
38,Sat Mar 16 2019,Bristol Rovers FC,0-0,Charlton Athletic FC
38,Sat Mar 16 2019,Burton Albion FC,3-0,Blackpool FC
38,Sat Mar 16 2019,Fleetwood Town FC,2-0,Plymouth Argyle FC
38,Sat Mar 16 2019,Luton Town FC,2-2,Gillingham FC
38,Sat Mar 16 2019,Oxford United FC,1-0,Bradford City AFC
38,Sat Mar 16 2019,Peterborough United FC,1-2,Coventry City FC
38,Sat Mar 16 2019,Portsmouth FC,2-0,Scunthorpe United FC
38,Sat Mar 16 2019,Southend United FC,0-1,AFC Wimbledon
39,Sat Mar 23 2019,Rochdale AFC,3-1,Scunthorpe United FC
39,Sat Mar 23 2019,Shrewsbury Town FC,0-2,Portsmouth FC
39,Sat Mar 23 2019,Plymouth Argyle FC,2-2,Bristol Rovers FC
39,Sat Mar 23 2019,Walsall FC,0-1,Barnsley FC
39,Sat Mar 23 2019,AFC Wimbledon,2-4,Gillingham FC
39,Sat Mar 23 2019,Bradford City AFC,1-4,Blackpool FC
39,Sat Mar 23 2019,Burton Albion FC,5-2,Accrington Stanley FC
39,Sat Mar 23 2019,Coventry City FC,0-1,Oxford United FC
39,Sat Mar 23 2019,Luton Town FC,4-0,Doncaster Rovers FC
39,Sat Mar 23 2019,Peterborough United FC,2-0,Southend United FC
33,Tue Mar 26 2019,Doncaster Rovers FC,4-1,Bristol Rovers FC
40,Sat Mar 30 2019,Scunthorpe United FC,1-2,AFC Wimbledon
40,Sat Mar 30 2019,Southend United FC,0-2,Shrewsbury Town FC
40,Sat Mar 30 2019,Oxford United FC,2-1,Wycombe Wanderers FC
40,Sat Mar 30 2019,Gillingham FC,1-1,Rochdale AFC
40,Sat Mar 30 2019,Accrington Stanley FC,0-1,Fleetwood Town FC
40,Sat Mar 30 2019,Doncaster Rovers FC,3-1,Walsall FC
40,Sat Mar 30 2019,Blackpool FC,2-2,Plymouth Argyle FC
40,Sat Mar 30 2019,Bristol Rovers FC,1-2,Luton Town FC
40,Sat Mar 30 2019,Charlton Athletic FC,1-0,Bradford City AFC
40,Sat Mar 30 2019,Barnsley FC,2-2,Coventry City FC
21,Wed Apr 3 2019,Accrington Stanley FC,0-3,Sunderland AFC
41,Sat Apr 6 2019,Rochdale AFC,1-2,Sunderland AFC
41,Sat Apr 6 2019,Plymouth Argyle FC,0-2,Charlton Athletic FC
41,Sat Apr 6 2019,Wycombe Wanderers FC,2-3,Portsmouth FC
41,Sat Apr 6 2019,Walsall FC,1-3,Oxford United FC
41,Sat Apr 6 2019,Shrewsbury Town FC,1-1,Scunthorpe United FC
41,Sat Apr 6 2019,AFC Wimbledon,1-1,Accrington Stanley FC
41,Sat Apr 6 2019,Peterborough United FC,2-0,Gillingham FC
41,Sat Apr 6 2019,Burton Albion FC,3-1,Barnsley FC
41,Sat Apr 6 2019,Fleetwood Town FC,2-2,Southend United FC
41,Sat Apr 6 2019,Luton Town FC,2-2,Blackpool FC
41,Sat Apr 6 2019,Bradford City AFC,0-1,Doncaster Rovers FC
41,Sun Apr 7 2019,Coventry City FC,0-0,Bristol Rovers FC
38,Tue Apr 9 2019,Accrington Stanley FC,0-1,Rochdale AFC
39,Tue Apr 9 2019,Wycombe Wanderers FC,0-1,Charlton Athletic FC
40,Tue Apr 9 2019,Sunderland AFC,1-1,Burton Albion FC
42,Sat Apr 13 2019,Scunthorpe United FC,0-3,Burton Albion FC
42,Sat Apr 13 2019,Southend United FC,0-2,Wycombe Wanderers FC
42,Sat Apr 13 2019,Accrington Stanley FC,2-1,Walsall FC
42,Sat Apr 13 2019,Blackpool FC,0-1,Peterborough United FC
42,Sat Apr 13 2019,Sunderland AFC,4-5,Coventry City FC
42,Sat Apr 13 2019,Bristol Rovers FC,3-2,Bradford City AFC
42,Sat Apr 13 2019,Charlton Athletic FC,3-1,Luton Town FC
42,Sat Apr 13 2019,Doncaster Rovers FC,2-0,Plymouth Argyle FC
42,Sat Apr 13 2019,Gillingham FC,0-2,Shrewsbury Town FC
42,Sat Apr 13 2019,Barnsley FC,4-2,Fleetwood Town FC
42,Sat Apr 13 2019,Portsmouth FC,4-1,Rochdale AFC
42,Sat Apr 13 2019,Oxford United FC,0-0,AFC Wimbledon
43,Fri Apr 19 2019,Scunthorpe United FC,0-0,Blackpool FC
43,Fri Apr 19 2019,Sunderland AFC,2-0,Doncaster Rovers FC
43,Fri Apr 19 2019,Walsall FC,1-1,Southend United FC
43,Fri Apr 19 2019,Oxford United FC,2-1,Charlton Athletic FC
43,Fri Apr 19 2019,AFC Wimbledon,1-1,Bristol Rovers FC
43,Fri Apr 19 2019,Barnsley FC,2-1,Shrewsbury Town FC
43,Fri Apr 19 2019,Burton Albion FC,1-2,Portsmouth FC
43,Fri Apr 19 2019,Fleetwood Town FC,1-1,Peterborough United FC
43,Fri Apr 19 2019,Gillingham FC,3-1,Plymouth Argyle FC
43,Fri Apr 19 2019,Rochdale AFC,1-0,Wycombe Wanderers FC
43,Fri Apr 19 2019,Coventry City FC,2-0,Bradford City AFC
43,Sat Apr 20 2019,Accrington Stanley FC,0-3,Luton Town FC
44,Mon Apr 22 2019,Shrewsbury Town FC,2-3,Oxford United FC
44,Mon Apr 22 2019,Wycombe Wanderers FC,1-0,Walsall FC
44,Mon Apr 22 2019,Portsmouth FC,2-1,Coventry City FC
44,Mon Apr 22 2019,Southend United FC,3-2,Burton Albion FC
44,Mon Apr 22 2019,Blackpool FC,2-1,Fleetwood Town FC
44,Mon Apr 22 2019,Bradford City AFC,1-1,Gillingham FC
44,Mon Apr 22 2019,Bristol Rovers FC,0-1,Rochdale AFC
44,Mon Apr 22 2019,Charlton Athletic FC,4-0,Scunthorpe United FC
44,Mon Apr 22 2019,Peterborough United FC,1-1,Sunderland AFC
44,Mon Apr 22 2019,Plymouth Argyle FC,0-3,Barnsley FC
44,Tue Apr 23 2019,Luton Town FC,2-2,AFC Wimbledon
44,Tue Apr 23 2019,Doncaster Rovers FC,1-2,Accrington Stanley FC
45,Sat Apr 27 2019,Barnsley FC,2-1,Blackpool FC
45,Sat Apr 27 2019,Sunderland AFC,1-1,Portsmouth FC
45,Sat Apr 27 2019,AFC Wimbledon,2-1,Wycombe Wanderers FC
45,Sat Apr 27 2019,Accrington Stanley FC,5-1,Plymouth Argyle FC
45,Sat Apr 27 2019,Fleetwood Town FC,0-0,Bristol Rovers FC
45,Sat Apr 27 2019,Walsall FC,3-0,Peterborough United FC
45,Sat Apr 27 2019,Scunthorpe United FC,2-3,Bradford City AFC
45,Sat Apr 27 2019,Gillingham FC,0-2,Charlton Athletic FC
45,Sat Apr 27 2019,Oxford United FC,2-2,Doncaster Rovers FC
45,Sat Apr 27 2019,Rochdale AFC,1-0,Southend United FC
45,Sat Apr 27 2019,Burton Albion FC,2-1,Luton Town FC
45,Sun Apr 28 2019,Coventry City FC,1-1,Shrewsbury Town FC
39,Tue Apr 30 2019,Fleetwood Town FC,2-1,Sunderland AFC
40,Tue Apr 30 2019,Portsmouth FC,2-3,Peterborough United FC
46,Sat May 4 2019,Luton Town FC,3-1,Oxford United FC
46,Sat May 4 2019,Bradford City AFC,0-0,AFC Wimbledon
46,Sat May 4 2019,Bristol Rovers FC,2-1,Barnsley FC
46,Sat May 4 2019,Charlton Athletic FC,4-0,Rochdale AFC
46,Sat May 4 2019,Doncaster Rovers FC,2-0,Coventry City FC
46,Sat May 4 2019,Blackpool FC,0-3,Gillingham FC
46,Sat May 4 2019,Peterborough United FC,3-1,Burton Albion FC
46,Sat May 4 2019,Plymouth Argyle FC,3-2,Scunthorpe United FC
46,Sat May 4 2019,Portsmouth FC,1-1,Accrington Stanley FC
46,Sat May 4 2019,Shrewsbury Town FC,0-0,Walsall FC
46,Sat May 4 2019,Southend United FC,2-1,Sunderland AFC
46,Sat May 4 2019,Wycombe Wanderers FC,1-0,Fleetwood Town FC
