Matchday,Date,Team 1,FT,Team 2
28,Tue Feb 25 2014,Colchester United FC,0-1,Sheffield United FC
29,Tue Feb 25 2014,Stevenage FC,1-0,Crewe Alexandra FC
25,Tue Feb 25 2014,Preston North End FC,3-3,Rotherham United FC
16,Tue Feb 25 2014,Oldham Athletic AFC,1-2,Milton Keynes Dons FC
34,Sat Mar 1 2014,Tranmere Rovers FC,2-2,Oldham Athletic AFC
34,Sat Mar 1 2014,Wolverhampton Wanderers FC,3-0,Port Vale FC
34,Sat Mar 1 2014,Preston North End FC,2-1,Walsall FC
34,Sat Mar 1 2014,Carlisle United FC,0-0,Brentford FC
34,Sat Mar 1 2014,Bradford City AFC,2-3,Stevenage FC
34,Sat Mar 1 2014,Bristol City FC,2-1,Gillingham FC
34,Sat Mar 1 2014,Rotherham United FC,6-0,Notts County FC
34,Sat Mar 1 2014,Milton Keynes Dons FC,0-1,Sheffield United FC
34,Sat Mar 1 2014,Crewe Alexandra FC,1-1,Swindon Town FC
34,Sat Mar 1 2014,Leyton Orient FC,2-1,Colchester United FC
34,Sat Mar 1 2014,Crawley Town FC,1-0,Peterborough United FC
34,Sun Mar 2 2014,Coventry City FC,0-0,Shrewsbury Town FC
29,Tue Mar 4 2014,Sheffield United FC,2-0,Peterborough United FC
31,Tue Mar 4 2014,Colchester United FC,0-0,Rotherham United FC
30,Tue Mar 4 2014,Crawley Town FC,1-1,Stevenage FC
30,Wed Mar 5 2014,Coventry City FC,2-1,Walsall FC
35,Sat Mar 8 2014,Oldham Athletic AFC,1-3,Preston North End FC
35,Sat Mar 8 2014,Walsall FC,0-3,Wolverhampton Wanderers FC
35,Sat Mar 8 2014,Gillingham FC,1-0,Crawley Town FC
35,Sat Mar 8 2014,Colchester United FC,2-1,Coventry City FC
35,Sat Mar 8 2014,Brentford FC,2-0,Bradford City AFC
35,Sat Mar 8 2014,Notts County FC,0-0,Leyton Orient FC
35,Sat Mar 8 2014,Peterborough United FC,4-2,Crewe Alexandra FC
35,Sat Mar 8 2014,Port Vale FC,2-1,Carlisle United FC
35,Sat Mar 8 2014,Shrewsbury Town FC,2-3,Bristol City FC
35,Sat Mar 8 2014,Swindon Town FC,1-2,Milton Keynes Dons FC
35,Sat Mar 8 2014,Stevenage FC,3-1,Tranmere Rovers FC
36,Tue Mar 11 2014,Stevenage FC,1-1,Preston North End FC
36,Tue Mar 11 2014,Port Vale FC,0-2,Leyton Orient FC
36,Tue Mar 11 2014,Brentford FC,2-0,Tranmere Rovers FC
36,Tue Mar 11 2014,Oldham Athletic AFC,0-2,Rotherham United FC
36,Tue Mar 11 2014,Notts County FC,1-3,Milton Keynes Dons FC
36,Tue Mar 11 2014,Shrewsbury Town FC,1-1,Crawley Town FC
36,Tue Mar 11 2014,Swindon Town FC,1-4,Wolverhampton Wanderers FC
36,Tue Mar 11 2014,Colchester United FC,0-2,Bradford City AFC
36,Tue Mar 11 2014,Peterborough United FC,1-2,Bristol City FC
36,Tue Mar 11 2014,Walsall FC,1-1,Crewe Alexandra FC
36,Tue Mar 11 2014,Gillingham FC,4-2,Coventry City FC
36,Wed Mar 12 2014,Sheffield United FC,1-0,Carlisle United FC
37,Sat Mar 15 2014,Tranmere Rovers FC,3-2,Notts County FC
37,Sat Mar 15 2014,Rotherham United FC,1-1,Walsall FC
37,Sat Mar 15 2014,Wolverhampton Wanderers FC,0-0,Shrewsbury Town FC
37,Sat Mar 15 2014,Leyton Orient FC,0-1,Brentford FC
37,Sat Mar 15 2014,Crewe Alexandra FC,1-1,Oldham Athletic AFC
37,Sat Mar 15 2014,Bristol City FC,0-0,Swindon Town FC
37,Sat Mar 15 2014,Milton Keynes Dons FC,0-2,Peterborough United FC
37,Sat Mar 15 2014,Bradford City AFC,1-1,Gillingham FC
37,Sat Mar 15 2014,Crawley Town FC,1-0,Colchester United FC
37,Sat Mar 15 2014,Carlisle United FC,0-0,Stevenage FC
37,Sun Mar 16 2014,Coventry City FC,2-2,Port Vale FC
37,Mon Mar 17 2014,Preston North End FC,0-0,Sheffield United FC
27,Tue Mar 18 2014,Crawley Town FC,2-1,Wolverhampton Wanderers FC
29,Tue Mar 18 2014,Colchester United FC,1-0,Shrewsbury Town FC
38,Sat Mar 22 2014,Brentford FC,3-1,Coventry City FC
38,Sat Mar 22 2014,Stevenage FC,2-3,Milton Keynes Dons FC
38,Sat Mar 22 2014,Colchester United FC,2-2,Bristol City FC
38,Sat Mar 22 2014,Gillingham FC,1-3,Crewe Alexandra FC
38,Sat Mar 22 2014,Notts County FC,4-1,Carlisle United FC
38,Sat Mar 22 2014,Oldham Athletic AFC,1-0,Crawley Town FC
38,Sat Mar 22 2014,Peterborough United FC,0-1,Rotherham United FC
38,Sat Mar 22 2014,Shrewsbury Town FC,2-1,Bradford City AFC
38,Sat Mar 22 2014,Sheffield United FC,0-2,Wolverhampton Wanderers FC
38,Sat Mar 22 2014,Swindon Town FC,1-0,Preston North End FC
38,Sat Mar 22 2014,Walsall FC,1-1,Leyton Orient FC
38,Sat Mar 22 2014,Port Vale FC,3-2,Tranmere Rovers FC
39,Tue Mar 25 2014,Preston North End FC,3-1,Peterborough United FC
39,Tue Mar 25 2014,Milton Keynes Dons FC,0-1,Gillingham FC
39,Tue Mar 25 2014,Leyton Orient FC,1-1,Oldham Athletic AFC
39,Tue Mar 25 2014,Bradford City AFC,0-2,Walsall FC
39,Tue Mar 25 2014,Crawley Town FC,0-2,Sheffield United FC
39,Tue Mar 25 2014,Carlisle United FC,0-0,Shrewsbury Town FC
39,Tue Mar 25 2014,Tranmere Rovers FC,1-2,Swindon Town FC
39,Tue Mar 25 2014,Crewe Alexandra FC,1-3,Notts County FC
39,Tue Mar 25 2014,Rotherham United FC,3-0,Brentford FC
39,Tue Mar 25 2014,Wolverhampton Wanderers FC,4-2,Colchester United FC
39,Tue Mar 25 2014,Bristol City FC,5-0,Port Vale FC
39,Wed Mar 26 2014,Coventry City FC,1-0,Stevenage FC
40,Sat Mar 29 2014,Crewe Alexandra FC,1-2,Coventry City FC
40,Sat Mar 29 2014,Swindon Town FC,2-1,Sheffield United FC
40,Sat Mar 29 2014,Stevenage FC,1-1,Port Vale FC
40,Sat Mar 29 2014,Preston North End FC,1-0,Crawley Town FC
40,Sat Mar 29 2014,Leyton Orient FC,0-1,Bradford City AFC
40,Sat Mar 29 2014,Milton Keynes Dons FC,0-1,Wolverhampton Wanderers FC
40,Sat Mar 29 2014,Notts County FC,2-0,Colchester United FC
40,Sat Mar 29 2014,Oldham Athletic AFC,0-0,Brentford FC
40,Sat Mar 29 2014,Rotherham United FC,2-1,Bristol City FC
40,Sat Mar 29 2014,Walsall FC,1-0,Shrewsbury Town FC
40,Sat Mar 29 2014,Tranmere Rovers FC,0-0,Carlisle United FC
29,Tue Apr 1 2014,Port Vale FC,2-1,Crawley Town FC
25,Tue Apr 1 2014,Sheffield United FC,0-0,Brentford FC
31,Tue Apr 1 2014,Stevenage FC,0-0,Wolverhampton Wanderers FC
32,Tue Apr 1 2014,Coventry City FC,0-0,Bradford City AFC
30,Wed Apr 2 2014,Peterborough United FC,2-0,Colchester United FC
41,Sat Apr 5 2014,Bristol City FC,1-1,Preston North End FC
41,Sat Apr 5 2014,Brentford FC,3-1,Notts County FC
41,Sat Apr 5 2014,Bradford City AFC,2-3,Oldham Athletic AFC
41,Sat Apr 5 2014,Carlisle United FC,1-0,Swindon Town FC
41,Sat Apr 5 2014,Colchester United FC,1-2,Tranmere Rovers FC
41,Sat Apr 5 2014,Coventry City FC,1-2,Milton Keynes Dons FC
41,Sat Apr 5 2014,Shrewsbury Town FC,1-0,Stevenage FC
41,Sat Apr 5 2014,Sheffield United FC,1-1,Leyton Orient FC
41,Sat Apr 5 2014,Port Vale FC,1-0,Walsall FC
41,Sat Apr 5 2014,Wolverhampton Wanderers FC,2-0,Peterborough United FC
41,Sat Apr 5 2014,Crawley Town FC,1-2,Crewe Alexandra FC
41,Sat Apr 5 2014,Gillingham FC,3-4,Rotherham United FC
40,Tue Apr 8 2014,Peterborough United FC,2-0,Gillingham FC
31,Tue Apr 8 2014,Brentford FC,1-0,Crawley Town FC
35,Tue Apr 8 2014,Sheffield United FC,1-0,Rotherham United FC
42,Fri Apr 11 2014,Rotherham United FC,0-0,Bradford City AFC
42,Sat Apr 12 2014,Crewe Alexandra FC,0-2,Wolverhampton Wanderers FC
42,Sat Apr 12 2014,Leyton Orient FC,5-1,Gillingham FC
42,Sat Apr 12 2014,Swindon Town FC,1-0,Brentford FC
42,Sat Apr 12 2014,Tranmere Rovers FC,2-1,Shrewsbury Town FC
42,Sat Apr 12 2014,Walsall FC,0-1,Bristol City FC
42,Sat Apr 12 2014,Stevenage FC,2-3,Colchester United FC
42,Sat Apr 12 2014,Preston North End FC,6-1,Carlisle United FC
42,Sat Apr 12 2014,Peterborough United FC,1-0,Coventry City FC
42,Sat Apr 12 2014,Notts County FC,4-2,Port Vale FC
42,Sat Apr 12 2014,Milton Keynes Dons FC,0-2,Crawley Town FC
25,Tue Apr 15 2014,Crawley Town FC,2-0,Tranmere Rovers FC
43,Fri Apr 18 2014,Crawley Town FC,2-1,Leyton Orient FC
43,Fri Apr 18 2014,Sheffield United FC,1-0,Stevenage FC
43,Fri Apr 18 2014,Coventry City FC,1-2,Swindon Town FC
43,Fri Apr 18 2014,Shrewsbury Town FC,1-3,Crewe Alexandra FC
43,Fri Apr 18 2014,Port Vale FC,1-0,Milton Keynes Dons FC
43,Fri Apr 18 2014,Gillingham FC,2-0,Tranmere Rovers FC
43,Fri Apr 18 2014,Bradford City AFC,1-0,Peterborough United FC
43,Fri Apr 18 2014,Wolverhampton Wanderers FC,6-4,Rotherham United FC
43,Fri Apr 18 2014,Colchester United FC,0-1,Oldham Athletic AFC
43,Fri Apr 18 2014,Brentford FC,1-0,Preston North End FC
43,Fri Apr 18 2014,Bristol City FC,2-1,Notts County FC
43,Fri Apr 18 2014,Carlisle United FC,1-1,Walsall FC
44,Mon Apr 21 2014,Milton Keynes Dons FC,2-2,Brentford FC
44,Mon Apr 21 2014,Rotherham United FC,1-0,Port Vale FC
44,Mon Apr 21 2014,Leyton Orient FC,1-3,Wolverhampton Wanderers FC
44,Mon Apr 21 2014,Walsall FC,1-1,Gillingham FC
44,Mon Apr 21 2014,Tranmere Rovers FC,0-0,Sheffield United FC
44,Mon Apr 21 2014,Swindon Town FC,1-0,Bradford City AFC
44,Mon Apr 21 2014,Notts County FC,1-0,Crawley Town FC
44,Mon Apr 21 2014,Crewe Alexandra FC,0-0,Colchester United FC
44,Mon Apr 21 2014,Preston North End FC,5-2,Shrewsbury Town FC
44,Mon Apr 21 2014,Peterborough United FC,4-1,Carlisle United FC
44,Mon Apr 21 2014,Oldham Athletic AFC,0-0,Coventry City FC
44,Mon Apr 21 2014,Stevenage FC,1-3,Bristol City FC
45,Fri Apr 25 2014,Port Vale FC,1-2,Sheffield United FC
45,Sat Apr 26 2014,Notts County FC,2-0,Swindon Town FC
45,Sat Apr 26 2014,Bradford City AFC,2-1,Crawley Town FC
45,Sat Apr 26 2014,Leyton Orient FC,2-0,Tranmere Rovers FC
45,Sat Apr 26 2014,Shrewsbury Town FC,2-4,Peterborough United FC
45,Sat Apr 26 2014,Rotherham United FC,2-2,Milton Keynes Dons FC
45,Sat Apr 26 2014,Preston North End FC,3-1,Gillingham FC
45,Sat Apr 26 2014,Bristol City FC,0-0,Crewe Alexandra FC
45,Sat Apr 26 2014,Stevenage FC,3-2,Walsall FC
45,Sat Apr 26 2014,Coventry City FC,1-1,Wolverhampton Wanderers FC
45,Sat Apr 26 2014,Colchester United FC,4-1,Brentford FC
45,Sat Apr 26 2014,Carlisle United FC,0-1,Oldham Athletic AFC
42,Tue Apr 29 2014,Oldham Athletic AFC,1-1,Sheffield United FC
32,Tue Apr 29 2014,Crawley Town FC,0-0,Carlisle United FC
46,Sat May 3 2014,Wolverhampton Wanderers FC,3-0,Carlisle United FC
46,Sat May 3 2014,Walsall FC,0-1,Colchester United FC
46,Sat May 3 2014,Tranmere Rovers FC,1-2,Bradford City AFC
46,Sat May 3 2014,Swindon Town FC,1-2,Rotherham United FC
46,Sat May 3 2014,Sheffield United FC,2-1,Coventry City FC
46,Sat May 3 2014,Peterborough United FC,0-0,Port Vale FC
46,Sat May 3 2014,Oldham Athletic AFC,1-1,Notts County FC
46,Sat May 3 2014,Milton Keynes Dons FC,1-3,Leyton Orient FC
46,Sat May 3 2014,Gillingham FC,1-1,Shrewsbury Town FC
46,Sat May 3 2014,Crewe Alexandra FC,2-1,Preston North End FC
46,Sat May 3 2014,Crawley Town FC,1-1,Bristol City FC
46,Sat May 3 2014,Brentford FC,2-0,Stevenage FC
