Round,Date,Team 1,FT,Team 2
33,Sat Feb 22 2014,Newport County AFC,0-1,Cheltenham Town FC
21,Tue Feb 25 2014,Newport County AFC,1-2,AFC Wimbledon
24,Tue Feb 25 2014,Exeter City FC,0-1,Wycombe Wanderers FC
25,Tue Feb 25 2014,Portsmouth FC,1-0,Accrington Stanley FC
25,Tue Feb 25 2014,Fleetwood Town FC,0-4,Plymouth Argyle FC
25,Tue Feb 25 2014,Cheltenham Town FC,1-4,Chesterfield FC
25,Tue Feb 25 2014,Scunthorpe United FC,1-1,Bristol Rovers FC
28,Tue Feb 25 2014,Northampton Town FC,2-1,Southend United FC
29,Tue Feb 25 2014,Mansfield Town FC,1-4,Bury FC
29,Tue Feb 25 2014,Torquay United FC,1-1,Burton Albion FC
34,Sat Mar 1 2014,Plymouth Argyle FC,5-0,Morecambe FC
34,Sat Mar 1 2014,Southend United FC,1-1,Wycombe Wanderers FC
34,Sat Mar 1 2014,Rochdale AFC,3-0,Oxford United FC
34,Sat Mar 1 2014,York City FC,2-1,Exeter City FC
34,Sat Mar 1 2014,Northampton Town FC,0-0,Bristol Rovers FC
34,Sat Mar 1 2014,Burton Albion FC,2-1,Accrington Stanley FC
34,Sat Mar 1 2014,Hartlepool United FC,3-0,Torquay United FC
34,Sat Mar 1 2014,Fleetwood Town FC,0-0,AFC Wimbledon
34,Sat Mar 1 2014,Dagenham & Redbridge FC,0-0,Mansfield Town FC
34,Sat Mar 1 2014,Cheltenham Town FC,2-1,Bury FC
34,Sat Mar 1 2014,Newport County AFC,2-2,Scunthorpe United FC
34,Mon Mar 3 2014,Chesterfield FC,0-0,Portsmouth FC
31,Tue Mar 4 2014,Newport County AFC,0-0,Fleetwood Town FC
35,Fri Mar 7 2014,Bury FC,0-0,Rochdale AFC
35,Sat Mar 8 2014,Portsmouth FC,0-0,Cheltenham Town FC
35,Sat Mar 8 2014,Torquay United FC,0-1,Fleetwood Town FC
35,Sat Mar 8 2014,Scunthorpe United FC,1-1,Northampton Town FC
35,Sat Mar 8 2014,Wycombe Wanderers FC,2-1,Hartlepool United FC
35,Sat Mar 8 2014,Oxford United FC,1-2,Burton Albion FC
35,Sat Mar 8 2014,Morecambe FC,2-1,Southend United FC
35,Sat Mar 8 2014,Mansfield Town FC,2-1,Newport County AFC
35,Sat Mar 8 2014,Exeter City FC,2-2,Dagenham & Redbridge FC
35,Sat Mar 8 2014,Bristol Rovers FC,2-1,Plymouth Argyle FC
35,Sat Mar 8 2014,Accrington Stanley FC,3-1,Chesterfield FC
35,Sat Mar 8 2014,AFC Wimbledon,0-1,York City FC
36,Tue Mar 11 2014,Wycombe Wanderers FC,0-1,Plymouth Argyle FC
36,Tue Mar 11 2014,Torquay United FC,2-1,Rochdale AFC
36,Tue Mar 11 2014,Scunthorpe United FC,2-2,Southend United FC
36,Tue Mar 11 2014,Portsmouth FC,0-0,Burton Albion FC
36,Tue Mar 11 2014,Accrington Stanley FC,0-0,Hartlepool United FC
36,Tue Mar 11 2014,Morecambe FC,4-1,Newport County AFC
36,Tue Mar 11 2014,Mansfield Town FC,0-1,York City FC
36,Tue Mar 11 2014,Exeter City FC,0-1,Northampton Town FC
36,Tue Mar 11 2014,Bury FC,2-2,Fleetwood Town FC
36,Tue Mar 11 2014,Bristol Rovers FC,1-2,Dagenham & Redbridge FC
36,Tue Mar 11 2014,AFC Wimbledon,1-1,Chesterfield FC
36,Tue Mar 11 2014,Oxford United FC,1-1,Cheltenham Town FC
37,Sat Mar 15 2014,York City FC,2-0,Wycombe Wanderers FC
37,Sat Mar 15 2014,Southend United FC,0-0,Bury FC
37,Sat Mar 15 2014,Rochdale AFC,2-1,Accrington Stanley FC
37,Sat Mar 15 2014,Plymouth Argyle FC,0-2,Scunthorpe United FC
37,Sat Mar 15 2014,Northampton Town FC,1-1,Mansfield Town FC
37,Sat Mar 15 2014,Hartlepool United FC,4-0,Bristol Rovers FC
37,Sat Mar 15 2014,Burton Albion FC,1-1,AFC Wimbledon
37,Sat Mar 15 2014,Dagenham & Redbridge FC,1-1,Morecambe FC
37,Sat Mar 15 2014,Chesterfield FC,3-0,Oxford United FC
37,Sat Mar 15 2014,Cheltenham Town FC,1-0,Torquay United FC
37,Sat Mar 15 2014,Fleetwood Town FC,3-1,Portsmouth FC
37,Sun Mar 16 2014,Newport County AFC,1-1,Exeter City FC
29,Tue Mar 18 2014,Northampton Town FC,0-3,Rochdale AFC
30,Tue Mar 18 2014,Accrington Stanley FC,5-1,Morecambe FC
31,Tue Mar 18 2014,Torquay United FC,2-1,Bury FC
32,Tue Mar 18 2014,Cheltenham Town FC,1-1,Wycombe Wanderers FC
40,Tue Mar 18 2014,Plymouth Argyle FC,2-1,Chesterfield FC
27,Wed Mar 19 2014,Newport County AFC,1-2,Dagenham & Redbridge FC
38,Fri Mar 21 2014,Oxford United FC,1-0,Hartlepool United FC
38,Fri Mar 21 2014,Bristol Rovers FC,0-0,Southend United FC
38,Sat Mar 22 2014,Wycombe Wanderers FC,0-2,Rochdale AFC
38,Sat Mar 22 2014,Accrington Stanley FC,1-1,Plymouth Argyle FC
38,Sat Mar 22 2014,Torquay United FC,0-1,Newport County AFC
38,Sat Mar 22 2014,Scunthorpe United FC,1-0,Burton Albion FC
38,Sat Mar 22 2014,Portsmouth FC,0-1,York City FC
38,Sat Mar 22 2014,Morecambe FC,1-1,Northampton Town FC
38,Sat Mar 22 2014,Exeter City FC,3-0,Fleetwood Town FC
38,Sat Mar 22 2014,Bury FC,1-1,Dagenham & Redbridge FC
38,Sat Mar 22 2014,AFC Wimbledon,4-3,Cheltenham Town FC
38,Sat Mar 22 2014,Mansfield Town FC,0-0,Chesterfield FC
39,Mon Mar 24 2014,Southend United FC,3-0,Oxford United FC
39,Tue Mar 25 2014,Newport County AFC,0-0,Bury FC
39,Tue Mar 25 2014,Burton Albion FC,1-0,Wycombe Wanderers FC
39,Tue Mar 25 2014,Plymouth Argyle FC,1-2,Exeter City FC
39,Tue Mar 25 2014,Northampton Town FC,2-2,AFC Wimbledon
39,Tue Mar 25 2014,York City FC,1-0,Torquay United FC
39,Tue Mar 25 2014,Hartlepool United FC,2-4,Mansfield Town FC
39,Tue Mar 25 2014,Fleetwood Town FC,3-1,Bristol Rovers FC
39,Tue Mar 25 2014,Dagenham & Redbridge FC,0-0,Accrington Stanley FC
39,Tue Mar 25 2014,Chesterfield FC,1-0,Morecambe FC
39,Tue Mar 25 2014,Cheltenham Town FC,0-2,Scunthorpe United FC
39,Tue Mar 25 2014,Rochdale AFC,3-0,Portsmouth FC
40,Sat Mar 29 2014,York City FC,0-0,Burton Albion FC
40,Sat Mar 29 2014,Southend United FC,1-0,Torquay United FC
40,Sat Mar 29 2014,Scunthorpe United FC,0-0,Wycombe Wanderers FC
40,Sat Mar 29 2014,Northampton Town FC,0-3,Bury FC
40,Sat Mar 29 2014,Newport County AFC,1-2,Portsmouth FC
40,Sat Mar 29 2014,Mansfield Town FC,1-0,AFC Wimbledon
40,Sat Mar 29 2014,Hartlepool United FC,0-1,Cheltenham Town FC
40,Sat Mar 29 2014,Fleetwood Town FC,0-0,Rochdale AFC
40,Sat Mar 29 2014,Exeter City FC,0-1,Accrington Stanley FC
40,Sat Mar 29 2014,Dagenham & Redbridge FC,1-0,Oxford United FC
40,Sat Mar 29 2014,Bristol Rovers FC,1-0,Morecambe FC
32,Tue Apr 1 2014,Bury FC,2-1,Bristol Rovers FC
41,Sat Apr 5 2014,Wycombe Wanderers FC,2-0,Dagenham & Redbridge FC
41,Sat Apr 5 2014,Torquay United FC,0-1,Scunthorpe United FC
41,Sat Apr 5 2014,Rochdale AFC,0-0,York City FC
41,Sat Apr 5 2014,Portsmouth FC,1-0,Hartlepool United FC
41,Sat Apr 5 2014,Oxford United FC,0-2,Fleetwood Town FC
41,Sat Apr 5 2014,Morecambe FC,0-1,Mansfield Town FC
41,Sat Apr 5 2014,Chesterfield FC,1-1,Newport County AFC
41,Sat Apr 5 2014,Cheltenham Town FC,1-2,Southend United FC
41,Sat Apr 5 2014,Bury FC,2-0,Exeter City FC
41,Sat Apr 5 2014,Accrington Stanley FC,0-1,Northampton Town FC
41,Sat Apr 5 2014,AFC Wimbledon,0-0,Bristol Rovers FC
41,Sat Apr 5 2014,Burton Albion FC,1-0,Plymouth Argyle FC
29,Tue Apr 8 2014,Newport County AFC,1-2,Plymouth Argyle FC
42,Sat Apr 12 2014,York City FC,1-1,Accrington Stanley FC
42,Sat Apr 12 2014,Southend United FC,0-1,AFC Wimbledon
42,Sat Apr 12 2014,Scunthorpe United FC,2-2,Bury FC
42,Sat Apr 12 2014,Plymouth Argyle FC,0-2,Oxford United FC
42,Sat Apr 12 2014,Northampton Town FC,1-0,Burton Albion FC
42,Sat Apr 12 2014,Newport County AFC,2-0,Wycombe Wanderers FC
42,Sat Apr 12 2014,Mansfield Town FC,3-0,Rochdale AFC
42,Sat Apr 12 2014,Hartlepool United FC,1-2,Chesterfield FC
42,Sat Apr 12 2014,Fleetwood Town FC,2-2,Morecambe FC
42,Sat Apr 12 2014,Exeter City FC,1-1,Cheltenham Town FC
42,Sat Apr 12 2014,Bristol Rovers FC,1-2,Torquay United FC
42,Sat Apr 12 2014,Dagenham & Redbridge FC,1-4,Portsmouth FC
43,Fri Apr 18 2014,Wycombe Wanderers FC,1-1,Northampton Town FC
43,Fri Apr 18 2014,Torquay United FC,0-1,Dagenham & Redbridge FC
43,Fri Apr 18 2014,Rochdale AFC,0-3,Southend United FC
43,Fri Apr 18 2014,Oxford United FC,0-1,York City FC
43,Fri Apr 18 2014,Morecambe FC,1-1,Scunthorpe United FC
43,Fri Apr 18 2014,Accrington Stanley FC,1-1,Mansfield Town FC
43,Fri Apr 18 2014,Cheltenham Town FC,1-2,Fleetwood Town FC
43,Fri Apr 18 2014,Bury FC,4-0,Plymouth Argyle FC
43,Fri Apr 18 2014,AFC Wimbledon,2-2,Newport County AFC
43,Fri Apr 18 2014,Chesterfield FC,1-1,Exeter City FC
43,Sat Apr 19 2014,Portsmouth FC,3-2,Bristol Rovers FC
43,Sat Apr 19 2014,Burton Albion FC,3-0,Hartlepool United FC
44,Mon Apr 21 2014,Plymouth Argyle FC,1-2,AFC Wimbledon
44,Mon Apr 21 2014,York City FC,1-0,Bury FC
44,Mon Apr 21 2014,Southend United FC,1-0,Accrington Stanley FC
44,Mon Apr 21 2014,Scunthorpe United FC,1-0,Oxford United FC
44,Mon Apr 21 2014,Bristol Rovers FC,1-2,Rochdale AFC
44,Mon Apr 21 2014,Dagenham & Redbridge FC,0-1,Chesterfield FC
44,Mon Apr 21 2014,Newport County AFC,1-1,Burton Albion FC
44,Mon Apr 21 2014,Mansfield Town FC,0-2,Cheltenham Town FC
44,Mon Apr 21 2014,Hartlepool United FC,2-1,Morecambe FC
44,Mon Apr 21 2014,Fleetwood Town FC,1-0,Wycombe Wanderers FC
44,Mon Apr 21 2014,Exeter City FC,1-2,Torquay United FC
44,Mon Apr 21 2014,Northampton Town FC,0-1,Portsmouth FC
45,Sat Apr 26 2014,York City FC,1-0,Newport County AFC
45,Sat Apr 26 2014,Wycombe Wanderers FC,1-2,Bristol Rovers FC
45,Sat Apr 26 2014,Rochdale AFC,2-0,Cheltenham Town FC
45,Sat Apr 26 2014,Plymouth Argyle FC,1-1,Hartlepool United FC
45,Sat Apr 26 2014,Oxford United FC,1-2,Accrington Stanley FC
45,Sat Apr 26 2014,Mansfield Town FC,1-3,Torquay United FC
45,Sat Apr 26 2014,AFC Wimbledon,0-3,Morecambe FC
45,Sat Apr 26 2014,Exeter City FC,2-0,Scunthorpe United FC
45,Sat Apr 26 2014,Dagenham & Redbridge FC,0-3,Northampton Town FC
45,Sat Apr 26 2014,Bury FC,4-4,Portsmouth FC
45,Sat Apr 26 2014,Fleetwood Town FC,1-1,Southend United FC
45,Sun Apr 27 2014,Burton Albion FC,0-2,Chesterfield FC
46,Sat May 3 2014,Torquay United FC,0-3,Wycombe Wanderers FC
46,Sat May 3 2014,Southend United FC,1-0,Burton Albion FC
46,Sat May 3 2014,Scunthorpe United FC,2-2,York City FC
46,Sat May 3 2014,Portsmouth FC,3-3,Plymouth Argyle FC
46,Sat May 3 2014,Northampton Town FC,3-1,Oxford United FC
46,Sat May 3 2014,Newport County AFC,2-1,Rochdale AFC
46,Sat May 3 2014,Morecambe FC,0-0,Bury FC
46,Sat May 3 2014,Hartlepool United FC,0-2,Exeter City FC
46,Sat May 3 2014,Chesterfield FC,2-1,Fleetwood Town FC
46,Sat May 3 2014,Cheltenham Town FC,2-3,Dagenham & Redbridge FC
46,Sat May 3 2014,Bristol Rovers FC,0-1,Mansfield Town FC
46,Sat May 3 2014,Accrington Stanley FC,3-2,AFC Wimbledon
