Round,Date,Team 1,FT,Team 2
25,Sun Jan 2 2000,Oxford United FC,1-2,Wigan Athletic FC
25,Sun Jan 2 2000,Oldham Athletic AFC,1-0,AFC Bournemouth
25,Sun Jan 2 2000,Notts County FC,2-0,Burnley FC
25,Sun Jan 2 2000,Luton Town FC,4-1,Scunthorpe United FC
25,Sun Jan 2 2000,Gillingham FC,2-2,Reading FC
25,Sun Jan 2 2000,Cardiff City FC,0-4,Preston North End FC
25,Sun Jan 2 2000,Bristol Rovers FC,1-0,Cambridge United FC
25,Sun Jan 2 2000,Blackpool FC,1-1,Colchester United FC
25,Sun Jan 2 2000,Brentford FC,0-1,Stoke City FC
25,Mon Jan 3 2000,Bury FC,2-2,Millwall FC
26,Thu Jan 6 2000,Wigan Athletic FC,0-1,Oldham Athletic AFC
26,Fri Jan 7 2000,Reading FC,1-1,Blackpool FC
26,Fri Jan 7 2000,Stoke City FC,2-1,Luton Town FC
26,Fri Jan 7 2000,AFC Bournemouth,1-1,Notts County FC
26,Fri Jan 7 2000,Colchester United FC,5-4,Bristol Rovers FC
26,Fri Jan 7 2000,Chesterfield FC,1-0,Brentford FC
26,Fri Jan 7 2000,Millwall FC,1-1,Wycombe Wanderers FC
26,Sat Jan 8 2000,Bristol City FC,0-0,Cardiff City FC
27,Thu Jan 13 2000,Stoke City FC,2-1,Preston North End FC
27,Fri Jan 14 2000,Notts County FC,1-2,Colchester United FC
27,Fri Jan 14 2000,Blackpool FC,3-3,Luton Town FC
27,Fri Jan 14 2000,Reading FC,0-0,Cambridge United FC
27,Fri Jan 14 2000,Oldham Athletic AFC,3-0,Brentford FC
27,Fri Jan 14 2000,Wycombe Wanderers FC,2-1,Scunthorpe United FC
27,Fri Jan 14 2000,Chesterfield FC,1-1,Burnley FC
27,Fri Jan 14 2000,Cardiff City FC,1-1,Oxford United FC
27,Fri Jan 14 2000,Bury FC,0-2,Wrexham AFC
27,Fri Jan 14 2000,Bristol Rovers FC,2-1,Gillingham FC
27,Fri Jan 14 2000,AFC Bournemouth,2-3,Bristol City FC
27,Fri Jan 14 2000,Wigan Athletic FC,1-1,Millwall FC
24,Mon Jan 17 2000,Colchester United FC,1-0,Wycombe Wanderers FC
28,Fri Jan 21 2000,Luton Town FC,3-1,Reading FC
28,Fri Jan 21 2000,Scunthorpe United FC,1-0,Notts County FC
28,Fri Jan 21 2000,Preston North End FC,3-2,Wycombe Wanderers FC
28,Fri Jan 21 2000,Oxford United FC,0-5,Bristol Rovers FC
28,Fri Jan 21 2000,Millwall FC,1-0,Stoke City FC
28,Fri Jan 21 2000,Wrexham AFC,2-1,Cardiff City FC
28,Fri Jan 21 2000,Gillingham FC,1-3,Blackpool FC
28,Fri Jan 21 2000,Colchester United FC,3-1,AFC Bournemouth
28,Fri Jan 21 2000,Brentford FC,2-1,Bury FC
28,Fri Jan 21 2000,Burnley FC,3-0,Oldham Athletic AFC
28,Fri Jan 21 2000,Bristol City FC,0-0,Wigan Athletic FC
28,Fri Jan 21 2000,Cambridge United FC,2-0,Chesterfield FC
29,Fri Jan 28 2000,Stoke City FC,2-2,Burnley FC
29,Fri Jan 28 2000,Reading FC,2-0,Colchester United FC
29,Fri Jan 28 2000,Oldham Athletic AFC,2-0,Oxford United FC
29,Fri Jan 28 2000,Chesterfield FC,2-0,Millwall FC
29,Fri Jan 28 2000,Bury FC,0-0,Bristol City FC
29,Fri Jan 28 2000,Blackpool FC,0-1,Brentford FC
29,Fri Jan 28 2000,AFC Bournemouth,1-1,Scunthorpe United FC
29,Fri Jan 28 2000,Bristol Rovers FC,3-1,Wrexham AFC
29,Sat Jan 29 2000,Cardiff City FC,1-3,Luton Town FC
21,Mon Jan 31 2000,Oxford United FC,0-4,Preston North End FC
22,Mon Jan 31 2000,Chesterfield FC,0-0,Gillingham FC
26,Mon Jan 31 2000,Scunthorpe United FC,0-2,Wrexham AFC
30,Fri Feb 4 2000,Luton Town FC,1-2,AFC Bournemouth
30,Fri Feb 4 2000,Scunthorpe United FC,0-0,Cardiff City FC
30,Fri Feb 4 2000,Preston North End FC,2-2,Reading FC
30,Fri Feb 4 2000,Oxford United FC,0-1,Blackpool FC
30,Fri Feb 4 2000,Millwall FC,1-0,Oldham Athletic AFC
30,Fri Feb 4 2000,Wrexham AFC,1-3,Wycombe Wanderers FC
30,Fri Feb 4 2000,Brentford FC,0-2,Notts County FC
30,Fri Feb 4 2000,Colchester United FC,1-3,Bury FC
30,Fri Feb 4 2000,Cambridge United FC,1-1,Wigan Athletic FC
30,Fri Feb 4 2000,Burnley FC,1-0,Bristol Rovers FC
30,Fri Feb 4 2000,Bristol City FC,3-0,Chesterfield FC
30,Fri Feb 4 2000,Gillingham FC,3-0,Stoke City FC
21,Mon Feb 7 2000,Luton Town FC,2-1,Stoke City FC
21,Mon Feb 7 2000,Blackpool FC,0-2,Reading FC
31,Fri Feb 11 2000,Oldham Athletic AFC,1-3,Gillingham FC
31,Fri Feb 11 2000,Wigan Athletic FC,0-1,Colchester United FC
31,Fri Feb 11 2000,Stoke City FC,1-0,Cambridge United FC
31,Fri Feb 11 2000,Reading FC,2-0,Millwall FC
31,Fri Feb 11 2000,Blackpool FC,1-2,Bristol City FC
31,Fri Feb 11 2000,Notts County FC,2-1,Wrexham AFC
31,Fri Feb 11 2000,Chesterfield FC,0-1,Preston North End FC
31,Fri Feb 11 2000,Cardiff City FC,1-1,Brentford FC
31,Fri Feb 11 2000,Bury FC,1-0,Luton Town FC
31,Fri Feb 11 2000,Bristol Rovers FC,1-1,Scunthorpe United FC
31,Fri Feb 11 2000,AFC Bournemouth,0-1,Burnley FC
31,Fri Feb 11 2000,Wycombe Wanderers FC,0-1,Oxford United FC
29,Mon Feb 14 2000,Notts County FC,2-3,Cambridge United FC
32,Fri Feb 18 2000,Wrexham AFC,0-3,Oldham Athletic AFC
32,Fri Feb 18 2000,Scunthorpe United FC,2-2,Reading FC
32,Fri Feb 18 2000,Preston North End FC,1-1,Bury FC
32,Fri Feb 18 2000,Oxford United FC,2-1,Chesterfield FC
32,Fri Feb 18 2000,Millwall FC,3-1,AFC Bournemouth
32,Fri Feb 18 2000,Brentford FC,0-0,Wycombe Wanderers FC
32,Fri Feb 18 2000,Colchester United FC,1-0,Stoke City FC
32,Fri Feb 18 2000,Cambridge United FC,0-2,Blackpool FC
32,Fri Feb 18 2000,Burnley FC,0-0,Wigan Athletic FC
32,Fri Feb 18 2000,Bristol City FC,2-2,Notts County FC
32,Fri Feb 18 2000,Luton Town FC,1-4,Bristol Rovers FC
21,Mon Feb 21 2000,Bury FC,0-2,Cambridge United FC
21,Mon Feb 21 2000,Cardiff City FC,0-0,Bristol City FC
33,Fri Feb 25 2000,Wycombe Wanderers FC,3-0,Bury FC
33,Fri Feb 25 2000,Wigan Athletic FC,1-2,Stoke City FC
33,Fri Feb 25 2000,Preston North End FC,0-2,Gillingham FC
33,Fri Feb 25 2000,Oxford United FC,1-4,Wrexham AFC
33,Fri Feb 25 2000,AFC Bournemouth,2-0,Blackpool FC
33,Fri Feb 25 2000,Notts County FC,2-1,Cardiff City FC
33,Fri Feb 25 2000,Luton Town FC,1-2,Brentford FC
33,Fri Feb 25 2000,Colchester United FC,1-2,Burnley FC
33,Fri Feb 25 2000,Chesterfield FC,2-0,Reading FC
33,Fri Feb 25 2000,Cambridge United FC,0-2,Millwall FC
33,Fri Feb 25 2000,Bristol City FC,2-1,Scunthorpe United FC
33,Fri Feb 25 2000,Oldham Athletic AFC,1-4,Bristol Rovers FC
34,Thu Mar 2 2000,Cardiff City FC,2-2,Wycombe Wanderers FC
34,Fri Mar 3 2000,Millwall FC,4-1,Bristol City FC
34,Fri Mar 3 2000,Stoke City FC,5-1,Chesterfield FC
34,Fri Mar 3 2000,Blackpool FC,2-1,Notts County FC
34,Fri Mar 3 2000,Reading FC,2-0,AFC Bournemouth
34,Fri Mar 3 2000,Wrexham AFC,1-0,Luton Town FC
34,Fri Mar 3 2000,Gillingham FC,1-0,Oxford United FC
34,Fri Mar 3 2000,Bury FC,2-2,Oldham Athletic AFC
34,Fri Mar 3 2000,Burnley FC,0-3,Preston North End FC
34,Fri Mar 3 2000,Bristol Rovers FC,1-1,Wigan Athletic FC
