Round,Date,Team 1,FT,Team 2
34,Fri Feb 23 2001,Chesterfield FC,2-1,Blackpool FC
34,Fri Feb 23 2001,FC Halifax Town,2-1,Torquay United FC
34,Sat Feb 24 2001,Kidderminster Harriers FC,2-4,Cardiff City FC
2,Mon Feb 26 2001,Mansfield Town FC,4-1,Barnet FC
29,Mon Feb 26 2001,Cheltenham Town FC,1-0,Scunthorpe United FC
35,Thu Mar 1 2001,Cardiff City FC,2-0,Hull City AFC
35,Fri Mar 2 2001,Shrewsbury Town FC,2-1,FC Halifax Town
35,Fri Mar 2 2001,Torquay United FC,0-2,Scunthorpe United FC
35,Fri Mar 2 2001,Barnet FC,1-1,Plymouth Argyle FC
35,Fri Mar 2 2001,York City FC,1-1,Hartlepool United FC
35,Fri Mar 2 2001,Mansfield Town FC,2-3,Lincoln City FC
35,Fri Mar 2 2001,Macclesfield Town FC,1-2,Chesterfield FC
35,Fri Mar 2 2001,Leyton Orient FC,0-2,Brighton & Hove Albion FC
35,Fri Mar 2 2001,Cheltenham Town FC,1-0,Exeter City FC
35,Fri Mar 2 2001,Carlisle United FC,0-2,Darlington FC
35,Fri Mar 2 2001,Blackpool FC,5-1,Kidderminster Harriers FC
35,Fri Mar 2 2001,Southend United FC,3-0,Rochdale AFC
36,Mon Mar 5 2001,York City FC,1-0,Southend United FC
36,Mon Mar 5 2001,Shrewsbury Town FC,2-1,Mansfield Town FC
36,Mon Mar 5 2001,Scunthorpe United FC,2-1,Brighton & Hove Albion FC
36,Mon Mar 5 2001,Kidderminster Harriers FC,1-3,Lincoln City FC
36,Mon Mar 5 2001,Hull City AFC,1-0,FC Halifax Town
36,Mon Mar 5 2001,Hartlepool United FC,1-1,Rochdale AFC
36,Mon Mar 5 2001,Cheltenham Town FC,1-1,Macclesfield Town FC
36,Mon Mar 5 2001,Cardiff City FC,1-1,Leyton Orient FC
36,Mon Mar 5 2001,Blackpool FC,1-0,Plymouth Argyle FC
36,Mon Mar 5 2001,Barnet FC,0-1,Carlisle United FC
37,Fri Mar 9 2001,Southend United FC,0-3,Blackpool FC
37,Fri Mar 9 2001,Rochdale AFC,0-0,Kidderminster Harriers FC
37,Fri Mar 9 2001,Plymouth Argyle FC,3-0,Chesterfield FC
37,Fri Mar 9 2001,Mansfield Town FC,1-3,York City FC
37,Fri Mar 9 2001,Lincoln City FC,2-0,Cardiff City FC
37,Fri Mar 9 2001,Leyton Orient FC,0-2,Torquay United FC
37,Fri Mar 9 2001,FC Halifax Town,3-4,Scunthorpe United FC
37,Fri Mar 9 2001,Exeter City FC,1-0,Shrewsbury Town FC
37,Fri Mar 9 2001,Brighton & Hove Albion FC,3-0,Hull City AFC
37,Fri Mar 9 2001,Carlisle United FC,1-1,Cheltenham Town FC
37,Fri Mar 9 2001,Darlington FC,1-1,Hartlepool United FC
37,Sat Mar 10 2001,Macclesfield Town FC,3-0,Barnet FC
18,Mon Mar 12 2001,Shrewsbury Town FC,0-4,Cardiff City FC
24,Mon Mar 12 2001,Carlisle United FC,1-0,Leyton Orient FC
24,Mon Mar 12 2001,Kidderminster Harriers FC,0-0,Scunthorpe United FC
24,Mon Mar 12 2001,Plymouth Argyle FC,1-1,Hull City AFC
30,Mon Mar 12 2001,York City FC,2-0,Darlington FC
28,Tue Mar 13 2001,Brighton & Hove Albion FC,4-1,Barnet FC
38,Fri Mar 16 2001,Shrewsbury Town FC,1-1,Leyton Orient FC
38,Fri Mar 16 2001,York City FC,0-0,Lincoln City FC
38,Fri Mar 16 2001,Scunthorpe United FC,4-1,Plymouth Argyle FC
38,Fri Mar 16 2001,Kidderminster Harriers FC,0-0,Darlington FC
38,Fri Mar 16 2001,Barnet FC,2-1,Southend United FC
38,Fri Mar 16 2001,Hartlepool United FC,2-2,Brighton & Hove Albion FC
38,Fri Mar 16 2001,Chesterfield FC,1-1,Rochdale AFC
38,Fri Mar 16 2001,Cheltenham Town FC,4-2,FC Halifax Town
38,Fri Mar 16 2001,Cardiff City FC,4-1,Carlisle United FC
38,Fri Mar 16 2001,Blackpool FC,2-2,Mansfield Town FC
38,Fri Mar 16 2001,Hull City AFC,2-1,Exeter City FC
21,Mon Mar 19 2001,Shrewsbury Town FC,1-0,Kidderminster Harriers FC
24,Mon Mar 19 2001,Cheltenham Town FC,1-1,York City FC
26,Mon Mar 19 2001,Leyton Orient FC,1-0,Blackpool FC
39,Thu Mar 22 2001,Carlisle United FC,1-0,Torquay United FC
39,Thu Mar 22 2001,Lincoln City FC,2-2,Shrewsbury Town FC
39,Thu Mar 22 2001,Rochdale AFC,1-1,Cheltenham Town FC
39,Fri Mar 23 2001,Plymouth Argyle FC,0-2,Hartlepool United FC
39,Fri Mar 23 2001,Macclesfield Town FC,2-1,Blackpool FC
39,Fri Mar 23 2001,Leyton Orient FC,1-1,York City FC
39,Fri Mar 23 2001,FC Halifax Town,3-0,Barnet FC
39,Fri Mar 23 2001,Exeter City FC,2-1,Kidderminster Harriers FC
39,Fri Mar 23 2001,Darlington FC,2-1,Scunthorpe United FC
24,Mon Mar 26 2001,Exeter City FC,1-1,Darlington FC
25,Mon Mar 26 2001,Hartlepool United FC,1-0,Lincoln City FC
25,Mon Mar 26 2001,FC Halifax Town,0-0,Carlisle United FC
28,Mon Mar 26 2001,Hull City AFC,3-2,Rochdale AFC
40,Fri Mar 30 2001,Kidderminster Harriers FC,3-1,Shrewsbury Town FC
40,Fri Mar 30 2001,Torquay United FC,1-1,Hull City AFC
40,Fri Mar 30 2001,Brighton & Hove Albion FC,2-0,Mansfield Town FC
40,Fri Mar 30 2001,York City FC,1-2,Plymouth Argyle FC
40,Fri Mar 30 2001,Hartlepool United FC,1-1,FC Halifax Town
40,Fri Mar 30 2001,Exeter City FC,2-0,Blackpool FC
40,Fri Mar 30 2001,Darlington FC,1-1,Leyton Orient FC
40,Fri Mar 30 2001,Chesterfield FC,1-1,Southend United FC
40,Fri Mar 30 2001,Carlisle United FC,1-0,Macclesfield Town FC
40,Fri Mar 30 2001,Scunthorpe United FC,2-1,Barnet FC
40,Sat Mar 31 2001,Cheltenham Town FC,3-1,Cardiff City FC
24,Mon Apr 2 2001,Rochdale AFC,1-1,Brighton & Hove Albion FC
26,Mon Apr 2 2001,Darlington FC,1-1,Southend United FC
28,Mon Apr 2 2001,Scunthorpe United FC,2-1,Lincoln City FC
26,Tue Apr 3 2001,Cardiff City FC,1-0,Barnet FC
41,Fri Apr 6 2001,Plymouth Argyle FC,1-0,Exeter City FC
41,Fri Apr 6 2001,Southend United FC,2-1,Hartlepool United FC
41,Fri Apr 6 2001,Macclesfield Town FC,1-0,Kidderminster Harriers FC
41,Fri Apr 6 2001,Leyton Orient FC,2-0,Chesterfield FC
41,Fri Apr 6 2001,Hull City AFC,2-1,Scunthorpe United FC
41,Fri Apr 6 2001,Cardiff City FC,2-1,Torquay United FC
41,Fri Apr 6 2001,Barnet FC,2-2,Cheltenham Town FC
25,Mon Apr 9 2001,Leyton Orient FC,1-1,Plymouth Argyle FC
26,Mon Apr 9 2001,Brighton & Hove Albion FC,2-0,Lincoln City FC
28,Mon Apr 9 2001,FC Halifax Town,1-2,Blackpool FC
31,Mon Apr 9 2001,Rochdale AFC,6-0,Carlisle United FC
31,Mon Apr 9 2001,Darlington FC,3-0,Shrewsbury Town FC
38,Mon Apr 9 2001,Torquay United FC,2-0,Macclesfield Town FC
42,Fri Apr 13 2001,Mansfield Town FC,0-0,Torquay United FC
42,Fri Apr 13 2001,Shrewsbury Town FC,0-2,Scunthorpe United FC
42,Fri Apr 13 2001,Plymouth Argyle FC,0-2,Brighton & Hove Albion FC
42,Fri Apr 13 2001,York City FC,2-1,FC Halifax Town
42,Fri Apr 13 2001,Macclesfield Town FC,0-0,Rochdale AFC
42,Fri Apr 13 2001,Barnet FC,1-2,Leyton Orient FC
42,Fri Apr 13 2001,Exeter City FC,2-2,Southend United FC
42,Fri Apr 13 2001,Darlington FC,2-0,Cardiff City FC
42,Fri Apr 13 2001,Chesterfield FC,1-0,Kidderminster Harriers FC
42,Fri Apr 13 2001,Cheltenham Town FC,2-1,Lincoln City FC
42,Fri Apr 13 2001,Carlisle United FC,1-0,Blackpool FC
42,Fri Apr 13 2001,Hartlepool United FC,0-1,Hull City AFC
43,Sun Apr 15 2001,Torquay United FC,0-0,Shrewsbury Town FC
43,Sun Apr 15 2001,Scunthorpe United FC,3-0,Carlisle United FC
43,Sun Apr 15 2001,Rochdale AFC,3-0,Exeter City FC
43,Sun Apr 15 2001,Lincoln City FC,2-1,Barnet FC
43,Sun Apr 15 2001,Leyton Orient FC,3-1,Hartlepool United FC
43,Sun Apr 15 2001,Kidderminster Harriers FC,3-0,Plymouth Argyle FC
43,Sun Apr 15 2001,Hull City AFC,0-0,York City FC
43,Sun Apr 15 2001,FC Halifax Town,3-0,Macclesfield Town FC
43,Sun Apr 15 2001,Cardiff City FC,3-3,Chesterfield FC
43,Sun Apr 15 2001,Brighton & Hove Albion FC,2-0,Darlington FC
43,Sun Apr 15 2001,Blackpool FC,2-2,Cheltenham Town FC
44,Fri Apr 20 2001,York City FC,3-3,Cardiff City FC
44,Fri Apr 20 2001,Shrewsbury Town FC,1-0,Blackpool FC
44,Fri Apr 20 2001,Plymouth Argyle FC,3-1,Torquay United FC
44,Fri Apr 20 2001,Mansfield Town FC,2-0,Leyton Orient FC
44,Fri Apr 20 2001,Macclesfield Town FC,1-0,Southend United FC
44,Fri Apr 20 2001,Hartlepool United FC,1-0,Scunthorpe United FC
44,Fri Apr 20 2001,Exeter City FC,0-0,FC Halifax Town
44,Fri Apr 20 2001,Darlington FC,0-2,Hull City AFC
44,Fri Apr 20 2001,Barnet FC,3-0,Rochdale AFC
44,Fri Apr 20 2001,Cheltenham Town FC,1-3,Kidderminster Harriers FC
44,Fri Apr 20 2001,Carlisle United FC,0-0,Brighton & Hove Albion FC
44,Fri Apr 20 2001,Chesterfield FC,1-2,Lincoln City FC
40,Sun Apr 22 2001,Rochdale AFC,3-1,Lincoln City FC
31,Mon Apr 23 2001,Plymouth Argyle FC,3-3,Southend United FC
36,Mon Apr 23 2001,Torquay United FC,2-1,Darlington FC
39,Mon Apr 23 2001,Mansfield Town FC,2-1,Cardiff City FC
41,Wed Apr 25 2001,Blackpool FC,3-1,Rochdale AFC
45,Fri Apr 27 2001,Rochdale AFC,1-0,Mansfield Town FC
45,Fri Apr 27 2001,Southend United FC,1-1,Carlisle United FC
45,Fri Apr 27 2001,Blackpool FC,3-2,Barnet FC
45,Fri Apr 27 2001,Torquay United FC,2-2,York City FC
45,Fri Apr 27 2001,Lincoln City FC,2-1,Plymouth Argyle FC
45,Fri Apr 27 2001,Leyton Orient FC,0-0,Cheltenham Town FC
45,Fri Apr 27 2001,Kidderminster Harriers FC,0-1,Hartlepool United FC
45,Fri Apr 27 2001,Hull City AFC,3-1,Chesterfield FC
45,Fri Apr 27 2001,FC Halifax Town,1-0,Darlington FC
45,Fri Apr 27 2001,Cardiff City FC,3-1,Shrewsbury Town FC
45,Fri Apr 27 2001,Brighton & Hove Albion FC,4-1,Macclesfield Town FC
45,Fri Apr 27 2001,Scunthorpe United FC,0-2,Exeter City FC
24,Sun Apr 29 2001,Lincoln City FC,1-1,FC Halifax Town
19,Mon Apr 30 2001,Rochdale AFC,2-1,Plymouth Argyle FC
39,Mon Apr 30 2001,Southend United FC,1-1,Hull City AFC
39,Mon Apr 30 2001,Brighton & Hove Albion FC,1-0,Chesterfield FC
41,Mon Apr 30 2001,Shrewsbury Town FC,2-0,York City FC
41,Mon Apr 30 2001,Mansfield Town FC,3-2,Darlington FC
41,Tue May 1 2001,Lincoln City FC,1-1,Carlisle United FC
41,Wed May 2 2001,FC Halifax Town,0-0,Brighton & Hove Albion FC
46,Fri May 4 2001,Shrewsbury Town FC,3-0,Brighton & Hove Albion FC
46,Fri May 4 2001,York City FC,1-0,Kidderminster Harriers FC
46,Fri May 4 2001,Barnet FC,2-3,Torquay United FC
46,Fri May 4 2001,Mansfield Town FC,1-0,Scunthorpe United FC
46,Fri May 4 2001,Macclesfield Town FC,0-2,Leyton Orient FC
46,Fri May 4 2001,Hartlepool United FC,3-1,Cardiff City FC
46,Fri May 4 2001,Exeter City FC,0-0,Lincoln City FC
46,Fri May 4 2001,Darlington FC,1-3,Blackpool FC
46,Fri May 4 2001,Chesterfield FC,3-0,FC Halifax Town
46,Fri May 4 2001,Cheltenham Town FC,2-1,Southend United FC
46,Fri May 4 2001,Carlisle United FC,0-0,Hull City AFC
46,Fri May 4 2001,Plymouth Argyle FC,0-0,Rochdale AFC
43,Mon May 7 2001,Southend United FC,3-1,Mansfield Town FC
