Matchday,Date,Team 1,FT,Team 2
34,Sat Feb 28 2009,Brentford FC,1-0,Bury FC
34,Sat Feb 28 2009,Morecambe FC,0-0,Wycombe Wanderers FC
34,Sat Feb 28 2009,Exeter City FC,2-0,Darlington FC
35,Tue Mar 3 2009,Bury FC,1-2,Chesterfield FC
35,Tue Mar 3 2009,Dagenham & Redbridge FC,0-3,Lincoln City FC
35,Tue Mar 3 2009,Luton Town FC,0-0,Gillingham FC
35,Tue Mar 3 2009,Shrewsbury Town FC,1-1,Exeter City FC
35,Tue Mar 3 2009,Wycombe Wanderers FC,2-0,Chester FC
35,Tue Mar 3 2009,Darlington FC,1-0,Notts County FC
35,Tue Mar 3 2009,Bradford City AFC,1-0,Macclesfield Town FC
35,Tue Mar 3 2009,AFC Bournemouth,2-0,Aldershot Town FC
35,Tue Mar 3 2009,Barnet FC,2-1,Rochdale AFC
35,Tue Mar 3 2009,Grimsby Town FC,0-1,Brentford FC
36,Sat Mar 7 2009,Rotherham United FC,0-0,Brentford FC
36,Sat Mar 7 2009,Luton Town FC,1-2,Exeter City FC
36,Sat Mar 7 2009,Wycombe Wanderers FC,1-1,Chesterfield FC
36,Sat Mar 7 2009,Bury FC,2-1,Rochdale AFC
36,Sat Mar 7 2009,Grimsby Town FC,5-1,Lincoln City FC
36,Sat Mar 7 2009,Accrington Stanley FC,0-2,Gillingham FC
36,Sat Mar 7 2009,Dagenham & Redbridge FC,0-2,Morecambe FC
36,Sat Mar 7 2009,Bradford City AFC,5-0,Aldershot Town FC
36,Sat Mar 7 2009,AFC Bournemouth,0-0,Port Vale FC
36,Sat Mar 7 2009,Barnet FC,3-1,Chester FC
36,Sat Mar 7 2009,Darlington FC,1-2,Macclesfield Town FC
36,Sat Mar 7 2009,Shrewsbury Town FC,3-2,Notts County FC
37,Tue Mar 10 2009,Chester FC,1-5,Rotherham United FC
37,Tue Mar 10 2009,Morecambe FC,0-0,Bury FC
37,Tue Mar 10 2009,Gillingham FC,1-0,Darlington FC
37,Tue Mar 10 2009,Aldershot Town FC,0-0,Shrewsbury Town FC
37,Tue Mar 10 2009,Port Vale FC,0-1,Dagenham & Redbridge FC
37,Tue Mar 10 2009,Rochdale AFC,3-0,Bradford City AFC
37,Tue Mar 10 2009,Exeter City FC,1-3,AFC Bournemouth
37,Tue Mar 10 2009,Macclesfield Town FC,0-2,Accrington Stanley FC
37,Tue Mar 10 2009,Brentford FC,1-0,Barnet FC
37,Tue Mar 10 2009,Notts County FC,0-2,Luton Town FC
37,Tue Mar 10 2009,Lincoln City FC,1-0,Wycombe Wanderers FC
37,Wed Mar 11 2009,Chesterfield FC,2-1,Grimsby Town FC
38,Sat Mar 14 2009,Notts County FC,1-1,Accrington Stanley FC
38,Sat Mar 14 2009,Port Vale FC,3-1,Darlington FC
38,Sat Mar 14 2009,Rochdale AFC,1-2,Rotherham United FC
38,Sat Mar 14 2009,Aldershot Town FC,2-1,Luton Town FC
38,Sat Mar 14 2009,Morecambe FC,2-1,Barnet FC
38,Sat Mar 14 2009,Macclesfield Town FC,0-2,AFC Bournemouth
38,Sat Mar 14 2009,Lincoln City FC,1-1,Bury FC
38,Sat Mar 14 2009,Brentford FC,3-3,Wycombe Wanderers FC
38,Sat Mar 14 2009,Exeter City FC,1-0,Bradford City AFC
38,Sat Mar 14 2009,Chesterfield FC,1-1,Dagenham & Redbridge FC
38,Sat Mar 14 2009,Chester FC,1-1,Grimsby Town FC
38,Sat Mar 14 2009,Gillingham FC,2-2,Shrewsbury Town FC
20,Tue Mar 17 2009,Rotherham United FC,1-2,Aldershot Town FC
35,Tue Mar 17 2009,Accrington Stanley FC,2-0,Port Vale FC
25,Tue Mar 17 2009,AFC Bournemouth,4-1,Bradford City AFC
32,Tue Mar 17 2009,Lincoln City FC,0-1,Darlington FC
30,Tue Mar 17 2009,Notts County FC,0-1,Gillingham FC
30,Tue Mar 17 2009,Luton Town FC,2-1,Grimsby Town FC
24,Tue Mar 17 2009,Brentford FC,0-1,Chesterfield FC
39,Sat Mar 21 2009,Bury FC,1-1,Chester FC
39,Sat Mar 21 2009,Darlington FC,2-0,Aldershot Town FC
39,Sat Mar 21 2009,Wycombe Wanderers FC,0-1,Rochdale AFC
39,Sat Mar 21 2009,Bradford City AFC,0-1,Port Vale FC
39,Sat Mar 21 2009,Rotherham United FC,3-0,Chesterfield FC
39,Sat Mar 21 2009,Luton Town FC,1-0,Macclesfield Town FC
39,Sat Mar 21 2009,Accrington Stanley FC,2-1,Exeter City FC
39,Sat Mar 21 2009,Barnet FC,3-2,Lincoln City FC
39,Sat Mar 21 2009,Shrewsbury Town FC,0-0,Morecambe FC
39,Sat Mar 21 2009,Grimsby Town FC,3-0,Gillingham FC
39,Sat Mar 21 2009,AFC Bournemouth,0-1,Notts County FC
25,Tue Mar 24 2009,Accrington Stanley FC,1-0,Darlington FC
30,Tue Mar 24 2009,Rotherham United FC,1-1,Bury FC
25,Wed Mar 25 2009,Chesterfield FC,3-0,Rochdale AFC
40,Sat Mar 28 2009,Rochdale AFC,2-2,Exeter City FC
40,Sat Mar 28 2009,Morecambe FC,1-2,Luton Town FC
40,Sat Mar 28 2009,Wycombe Wanderers FC,1-1,Shrewsbury Town FC
40,Sat Mar 28 2009,Grimsby Town FC,1-0,Aldershot Town FC
40,Sat Mar 28 2009,Dagenham & Redbridge FC,2-1,Macclesfield Town FC
40,Sat Mar 28 2009,Barnet FC,0-1,Darlington FC
40,Sat Mar 28 2009,Chester FC,0-0,Bradford City AFC
40,Sat Mar 28 2009,Bury FC,1-0,AFC Bournemouth
40,Sat Mar 28 2009,Brentford FC,1-1,Gillingham FC
40,Sat Mar 28 2009,Chesterfield FC,2-1,Port Vale FC
40,Sat Mar 28 2009,Rotherham United FC,0-0,Accrington Stanley FC
40,Sat Mar 28 2009,Lincoln City FC,1-1,Notts County FC
25,Tue Mar 31 2009,Luton Town FC,2-4,Rotherham United FC
30,Tue Mar 31 2009,Lincoln City FC,1-0,Macclesfield Town FC
30,Tue Mar 31 2009,Aldershot Town FC,1-1,Chesterfield FC
30,Tue Mar 31 2009,Wycombe Wanderers FC,1-1,Barnet FC
30,Tue Mar 31 2009,Exeter City FC,1-0,Port Vale FC
41,Sat Apr 4 2009,Shrewsbury Town FC,1-1,Grimsby Town FC
41,Sat Apr 4 2009,Bradford City AFC,1-1,Brentford FC
41,Sat Apr 4 2009,Aldershot Town FC,0-1,Rotherham United FC
41,Sat Apr 4 2009,AFC Bournemouth,4-0,Rochdale AFC
41,Sat Apr 4 2009,Accrington Stanley FC,0-2,Lincoln City FC
41,Sat Apr 4 2009,Darlington FC,0-0,Morecambe FC
41,Sat Apr 4 2009,Gillingham FC,0-2,Barnet FC
41,Sat Apr 4 2009,Port Vale FC,1-1,Bury FC
41,Sat Apr 4 2009,Notts County FC,1-2,Chester FC
41,Sat Apr 4 2009,Exeter City FC,2-1,Dagenham & Redbridge FC
41,Sat Apr 4 2009,Macclesfield Town FC,1-1,Chesterfield FC
31,Tue Apr 7 2009,Chesterfield FC,1-1,Lincoln City FC
31,Tue Apr 7 2009,Port Vale FC,0-0,Aldershot Town FC
31,Tue Apr 7 2009,Darlington FC,1-2,Wycombe Wanderers FC
31,Tue Apr 7 2009,Barnet FC,2-0,Rotherham United FC
42,Fri Apr 10 2009,Morecambe FC,2-1,Bradford City AFC
42,Fri Apr 10 2009,Bury FC,2-1,Shrewsbury Town FC
42,Sat Apr 11 2009,Brentford FC,1-1,Exeter City FC
42,Sat Apr 11 2009,Chester FC,0-2,Macclesfield Town FC
42,Sat Apr 11 2009,Barnet FC,1-0,AFC Bournemouth
42,Sat Apr 11 2009,Chesterfield FC,0-0,Darlington FC
42,Sat Apr 11 2009,Rotherham United FC,2-1,Notts County FC
42,Sat Apr 11 2009,Rochdale AFC,1-0,Port Vale FC
42,Sat Apr 11 2009,Wycombe Wanderers FC,1-0,Gillingham FC
42,Sat Apr 11 2009,Grimsby Town FC,0-1,Accrington Stanley FC
42,Sat Apr 11 2009,Dagenham & Redbridge FC,3-1,Aldershot Town FC
42,Sat Apr 11 2009,Lincoln City FC,0-0,Luton Town FC
43,Mon Apr 13 2009,Bradford City AFC,1-1,Lincoln City FC
43,Mon Apr 13 2009,Luton Town FC,0-0,Chesterfield FC
43,Mon Apr 13 2009,AFC Bournemouth,0-1,Brentford FC
43,Mon Apr 13 2009,Accrington Stanley FC,0-1,Chester FC
43,Mon Apr 13 2009,Shrewsbury Town FC,1-1,Rochdale AFC
43,Mon Apr 13 2009,Port Vale FC,0-0,Rotherham United FC
43,Mon Apr 13 2009,Notts County FC,0-2,Grimsby Town FC
43,Mon Apr 13 2009,Macclesfield Town FC,0-1,Morecambe FC
43,Mon Apr 13 2009,Aldershot Town FC,1-1,Barnet FC
43,Mon Apr 13 2009,Gillingham FC,2-1,Dagenham & Redbridge FC
43,Mon Apr 13 2009,Exeter City FC,1-0,Wycombe Wanderers FC
43,Mon Apr 13 2009,Darlington FC,2-2,Bury FC
44,Sat Apr 18 2009,Brentford FC,3-0,Accrington Stanley FC
44,Sat Apr 18 2009,Bury FC,3-0,Macclesfield Town FC
44,Sat Apr 18 2009,Chesterfield FC,0-1,Gillingham FC
44,Sat Apr 18 2009,Rochdale AFC,0-2,Darlington FC
44,Sat Apr 18 2009,Wycombe Wanderers FC,3-0,Aldershot Town FC
44,Sat Apr 18 2009,Rotherham United FC,1-2,Shrewsbury Town FC
44,Sat Apr 18 2009,Morecambe FC,1-0,Notts County FC
44,Sat Apr 18 2009,Lincoln City FC,0-1,Exeter City FC
44,Sat Apr 18 2009,Grimsby Town FC,3-0,Port Vale FC
44,Sat Apr 18 2009,Dagenham & Redbridge FC,3-0,Bradford City AFC
44,Sat Apr 18 2009,Barnet FC,1-1,Luton Town FC
44,Sat Apr 18 2009,Chester FC,0-2,AFC Bournemouth
41,Tue Apr 21 2009,Luton Town FC,0-1,Wycombe Wanderers FC
35,Tue Apr 21 2009,Rotherham United FC,3-2,Morecambe FC
39,Tue Apr 21 2009,Dagenham & Redbridge FC,3-1,Brentford FC
45,Sat Apr 25 2009,Shrewsbury Town FC,0-0,Lincoln City FC
45,Sat Apr 25 2009,Port Vale FC,1-1,Wycombe Wanderers FC
45,Sat Apr 25 2009,Notts County FC,0-3,Dagenham & Redbridge FC
45,Sat Apr 25 2009,Macclesfield Town FC,2-1,Barnet FC
45,Sat Apr 25 2009,Luton Town FC,1-1,Rochdale AFC
45,Sat Apr 25 2009,Gillingham FC,0-0,Bury FC
45,Sat Apr 25 2009,Exeter City FC,2-2,Morecambe FC
45,Sat Apr 25 2009,Darlington FC,1-3,Brentford FC
45,Sat Apr 25 2009,Bradford City AFC,3-0,Rotherham United FC
45,Sat Apr 25 2009,AFC Bournemouth,2-1,Grimsby Town FC
45,Sat Apr 25 2009,Accrington Stanley FC,1-0,Chesterfield FC
45,Sat Apr 25 2009,Aldershot Town FC,2-2,Chester FC
46,Sat May 2 2009,Wycombe Wanderers FC,1-2,Notts County FC
46,Sat May 2 2009,Rotherham United FC,0-1,Exeter City FC
46,Sat May 2 2009,Rochdale AFC,0-1,Gillingham FC
46,Sat May 2 2009,Morecambe FC,0-4,AFC Bournemouth
46,Sat May 2 2009,Lincoln City FC,0-2,Aldershot Town FC
46,Sat May 2 2009,Grimsby Town FC,0-0,Macclesfield Town FC
46,Sat May 2 2009,Dagenham & Redbridge FC,1-2,Shrewsbury Town FC
46,Sat May 2 2009,Chesterfield FC,0-2,Bradford City AFC
46,Sat May 2 2009,Chester FC,1-2,Darlington FC
46,Sat May 2 2009,Bury FC,1-0,Accrington Stanley FC
46,Sat May 2 2009,Brentford FC,2-0,Luton Town FC
46,Sat May 2 2009,Barnet FC,1-2,Port Vale FC
