Matchday,Date,Team 1,FT,Team 2
33,Sat Feb 21 2009,Millwall FC,0-1,Brighton & Hove Albion FC
33,Sat Feb 21 2009,Leeds United FC,2-0,Cheltenham Town FC
33,Sat Feb 21 2009,Hereford FC (2014-),0-1,Peterborough United FC
33,Sat Feb 21 2009,Northampton Town FC,0-2,Walsall FC
33,Sat Feb 21 2009,Hartlepool United FC,0-1,Leyton Orient FC
31,Tue Feb 24 2009,Colchester United FC,1-0,Stockport County FC
24,Tue Feb 24 2009,Brighton & Hove Albion FC,1-1,Northampton Town FC
30,Tue Feb 24 2009,Oldham Athletic AFC,0-2,Bristol Rovers FC
30,Tue Feb 24 2009,Crewe Alexandra FC,2-0,Yeovil Town FC
30,Tue Feb 24 2009,Southend United FC,2-0,Scunthorpe United FC
25,Tue Feb 24 2009,Cheltenham Town FC,1-3,Millwall FC
31,Tue Feb 24 2009,Peterborough United FC,1-0,Carlisle United FC
27,Tue Feb 24 2009,Swindon Town FC,0-1,Hartlepool United FC
34,Sat Feb 28 2009,Walsall FC,2-0,Yeovil Town FC
34,Sat Feb 28 2009,Millwall FC,2-3,Oldham Athletic AFC
34,Sat Feb 28 2009,Leeds United FC,3-2,Scunthorpe United FC
34,Sat Feb 28 2009,Peterborough United FC,1-2,Southend United FC
34,Sat Feb 28 2009,Tranmere Rovers FC,1-0,Swindon Town FC
34,Sat Feb 28 2009,Hereford FC (2014-),2-1,Leyton Orient FC
34,Sat Feb 28 2009,Cheltenham Town FC,0-1,Northampton Town FC
34,Sat Feb 28 2009,Colchester United FC,1-1,Hartlepool United FC
34,Sat Feb 28 2009,Stockport County FC,1-1,Huddersfield Town AFC
34,Sat Feb 28 2009,Brighton & Hove Albion FC,0-4,Crewe Alexandra FC
34,Sat Feb 28 2009,Carlisle United FC,1-1,Bristol Rovers FC
34,Sat Feb 28 2009,Milton Keynes Dons FC,2-2,Leicester City FC
35,Mon Mar 2 2009,Oldham Athletic AFC,1-1,Leeds United FC
35,Tue Mar 3 2009,Scunthorpe United FC,1-1,Walsall FC
35,Tue Mar 3 2009,Swindon Town FC,2-2,Cheltenham Town FC
35,Tue Mar 3 2009,Southend United FC,0-1,Millwall FC
35,Tue Mar 3 2009,Leyton Orient FC,2-3,Peterborough United FC
35,Tue Mar 3 2009,Crewe Alexandra FC,1-2,Carlisle United FC
35,Tue Mar 3 2009,Hartlepool United FC,2-1,Tranmere Rovers FC
35,Tue Mar 3 2009,Leicester City FC,1-1,Stockport County FC
35,Tue Mar 3 2009,Huddersfield Town AFC,2-2,Colchester United FC
36,Sat Mar 7 2009,Leyton Orient FC,2-1,Brighton & Hove Albion FC
36,Sat Mar 7 2009,Scunthorpe United FC,2-1,Stockport County FC
36,Sat Mar 7 2009,Southend United FC,2-0,Walsall FC
36,Sat Mar 7 2009,Yeovil Town FC,1-1,Carlisle United FC
36,Sat Mar 7 2009,Swindon Town FC,1-1,Milton Keynes Dons FC
36,Sat Mar 7 2009,Northampton Town FC,1-1,Tranmere Rovers FC
36,Sat Mar 7 2009,Bristol Rovers FC,2-2,Leeds United FC
36,Sat Mar 7 2009,Leicester City FC,4-0,Cheltenham Town FC
36,Sat Mar 7 2009,Huddersfield Town AFC,1-2,Millwall FC
36,Sat Mar 7 2009,Hartlepool United FC,1-2,Peterborough United FC
36,Sat Mar 7 2009,Crewe Alexandra FC,2-1,Hereford FC (2014-)
36,Sat Mar 7 2009,Oldham Athletic AFC,0-1,Colchester United FC
37,Tue Mar 10 2009,Stockport County FC,2-1,Hartlepool United FC
37,Tue Mar 10 2009,Peterborough United FC,2-1,Scunthorpe United FC
37,Tue Mar 10 2009,Milton Keynes Dons FC,1-1,Huddersfield Town AFC
37,Tue Mar 10 2009,Millwall FC,1-0,Northampton Town FC
37,Tue Mar 10 2009,Leeds United FC,4-0,Yeovil Town FC
37,Tue Mar 10 2009,Brighton & Hove Albion FC,1-3,Southend United FC
37,Tue Mar 10 2009,Colchester United FC,3-2,Swindon Town FC
37,Tue Mar 10 2009,Carlisle United FC,1-3,Leyton Orient FC
37,Tue Mar 10 2009,Walsall FC,1-1,Crewe Alexandra FC
37,Tue Mar 10 2009,Hereford FC (2014-),0-3,Bristol Rovers FC
37,Wed Mar 11 2009,Tranmere Rovers FC,2-0,Leicester City FC
38,Sat Mar 14 2009,Cheltenham Town FC,2-0,Hartlepool United FC
38,Sat Mar 14 2009,Hereford FC (2014-),0-1,Southend United FC
38,Sat Mar 14 2009,Colchester United FC,0-1,Crewe Alexandra FC
38,Sat Mar 14 2009,Brighton & Hove Albion FC,5-0,Yeovil Town FC
38,Sat Mar 14 2009,Carlisle United FC,1-1,Scunthorpe United FC
38,Sat Mar 14 2009,Walsall FC,0-5,Bristol Rovers FC
38,Sat Mar 14 2009,Leeds United FC,1-0,Swindon Town FC
38,Sat Mar 14 2009,Tranmere Rovers FC,3-1,Huddersfield Town AFC
38,Sat Mar 14 2009,Stockport County FC,0-1,Leyton Orient FC
38,Sat Mar 14 2009,Peterborough United FC,1-0,Northampton Town FC
38,Sat Mar 14 2009,Milton Keynes Dons FC,6-2,Oldham Athletic AFC
38,Sat Mar 14 2009,Millwall FC,0-1,Leicester City FC
30,Tue Mar 17 2009,Cheltenham Town FC,1-0,Tranmere Rovers FC
31,Tue Mar 17 2009,Swindon Town FC,3-0,Southend United FC
27,Tue Mar 17 2009,Milton Keynes Dons FC,0-1,Millwall FC
25,Tue Mar 17 2009,Scunthorpe United FC,3-0,Hereford FC (2014-)
25,Tue Mar 17 2009,Walsall FC,3-0,Brighton & Hove Albion FC
24,Tue Mar 17 2009,Crewe Alexandra FC,1-1,Bristol Rovers FC
39,Sat Mar 21 2009,Crewe Alexandra FC,2-3,Leeds United FC
39,Sat Mar 21 2009,Northampton Town FC,4-0,Stockport County FC
39,Sat Mar 21 2009,Oldham Athletic AFC,0-2,Tranmere Rovers FC
39,Sat Mar 21 2009,Hartlepool United FC,2-3,Millwall FC
39,Sat Mar 21 2009,Huddersfield Town AFC,2-2,Cheltenham Town FC
39,Sat Mar 21 2009,Swindon Town FC,3-0,Hereford FC (2014-)
39,Sat Mar 21 2009,Southend United FC,3-0,Carlisle United FC
39,Sat Mar 21 2009,Bristol Rovers FC,0-1,Peterborough United FC
39,Sat Mar 21 2009,Leyton Orient FC,0-1,Walsall FC
39,Sat Mar 21 2009,Leicester City FC,1-1,Colchester United FC
39,Sat Mar 21 2009,Yeovil Town FC,0-0,Milton Keynes Dons FC
39,Sat Mar 21 2009,Scunthorpe United FC,2-0,Brighton & Hove Albion FC
37,Tue Mar 24 2009,Cheltenham Town FC,1-1,Oldham Athletic AFC
31,Tue Mar 24 2009,Milton Keynes Dons FC,2-2,Crewe Alexandra FC
30,Tue Mar 24 2009,Northampton Town FC,3-4,Swindon Town FC
30,Tue Mar 24 2009,Carlisle United FC,1-2,Hereford FC (2014-)
40,Fri Mar 27 2009,Southend United FC,3-2,Hartlepool United FC
40,Sat Mar 28 2009,Carlisle United FC,1-1,Northampton Town FC
40,Sat Mar 28 2009,Walsall FC,1-1,Cheltenham Town FC
40,Sat Mar 28 2009,Peterborough United FC,2-0,Leicester City FC
40,Sat Mar 28 2009,Leyton Orient FC,2-1,Oldham Athletic AFC
40,Sat Mar 28 2009,Leeds United FC,2-0,Milton Keynes Dons FC
40,Sat Mar 28 2009,Hereford FC (2014-),0-1,Huddersfield Town AFC
40,Sat Mar 28 2009,Crewe Alexandra FC,0-1,Millwall FC
40,Sat Mar 28 2009,Bristol Rovers FC,2-0,Stockport County FC
40,Sat Mar 28 2009,Brighton & Hove Albion FC,0-0,Tranmere Rovers FC
40,Sat Mar 28 2009,Scunthorpe United FC,3-0,Colchester United FC
40,Sat Mar 28 2009,Yeovil Town FC,1-0,Swindon Town FC
30,Tue Mar 31 2009,Millwall FC,0-1,Colchester United FC
31,Tue Mar 31 2009,Bristol Rovers FC,1-2,Huddersfield Town AFC
31,Tue Mar 31 2009,Yeovil Town FC,1-0,Northampton Town FC
41,Sat Apr 4 2009,Huddersfield Town AFC,0-1,Southend United FC
41,Sat Apr 4 2009,Hartlepool United FC,4-2,Hereford FC (2014-)
41,Sat Apr 4 2009,Colchester United FC,0-1,Leeds United FC
41,Sat Apr 4 2009,Leicester City FC,2-2,Carlisle United FC
41,Sat Apr 4 2009,Swindon Town FC,0-0,Crewe Alexandra FC
41,Sat Apr 4 2009,Millwall FC,3-1,Walsall FC
41,Sat Apr 4 2009,Milton Keynes Dons FC,2-0,Brighton & Hove Albion FC
41,Sat Apr 4 2009,Stockport County FC,0-0,Yeovil Town FC
41,Sat Apr 4 2009,Cheltenham Town FC,0-1,Leyton Orient FC
41,Sat Apr 4 2009,Oldham Athletic AFC,1-2,Peterborough United FC
41,Sun Apr 5 2009,Tranmere Rovers FC,2-0,Bristol Rovers FC
31,Tue Apr 7 2009,Hereford FC (2014-),1-2,Brighton & Hove Albion FC
30,Tue Apr 7 2009,Leyton Orient FC,2-2,Leeds United FC
42,Fri Apr 10 2009,Bristol Rovers FC,1-0,Northampton Town FC
42,Fri Apr 10 2009,Carlisle United FC,1-1,Oldham Athletic AFC
42,Fri Apr 10 2009,Yeovil Town FC,2-0,Millwall FC
42,Fri Apr 10 2009,Peterborough United FC,1-1,Cheltenham Town FC
42,Fri Apr 10 2009,Southend United FC,0-2,Milton Keynes Dons FC
42,Fri Apr 10 2009,Scunthorpe United FC,1-2,Huddersfield Town AFC
42,Sat Apr 11 2009,Leyton Orient FC,2-1,Colchester United FC
42,Sat Apr 11 2009,Leeds United FC,1-0,Stockport County FC
42,Sat Apr 11 2009,Hereford FC (2014-),1-3,Leicester City FC
42,Sat Apr 11 2009,Crewe Alexandra FC,0-0,Hartlepool United FC
42,Sat Apr 11 2009,Brighton & Hove Albion FC,2-3,Swindon Town FC
42,Sat Apr 11 2009,Walsall FC,0-1,Tranmere Rovers FC
43,Mon Apr 13 2009,Swindon Town FC,0-1,Leyton Orient FC
43,Mon Apr 13 2009,Cheltenham Town FC,1-0,Yeovil Town FC
43,Mon Apr 13 2009,Hartlepool United FC,2-3,Scunthorpe United FC
43,Mon Apr 13 2009,Colchester United FC,0-1,Brighton & Hove Albion FC
43,Mon Apr 13 2009,Millwall FC,2-0,Peterborough United FC
43,Mon Apr 13 2009,Milton Keynes Dons FC,2-1,Bristol Rovers FC
43,Mon Apr 13 2009,Tranmere Rovers FC,2-1,Hereford FC (2014-)
43,Mon Apr 13 2009,Leicester City FC,1-0,Leeds United FC
43,Mon Apr 13 2009,Stockport County FC,1-2,Walsall FC
43,Mon Apr 13 2009,Oldham Athletic AFC,1-1,Crewe Alexandra FC
43,Mon Apr 13 2009,Northampton Town FC,2-3,Southend United FC
43,Mon Apr 13 2009,Huddersfield Town AFC,1-0,Carlisle United FC
44,Sat Apr 18 2009,Hereford FC (2014-),0-2,Colchester United FC
44,Sat Apr 18 2009,Crewe Alexandra FC,1-2,Cheltenham Town FC
44,Sat Apr 18 2009,Carlisle United FC,1-1,Swindon Town FC
44,Sat Apr 18 2009,Leeds United FC,3-1,Tranmere Rovers FC
44,Sat Apr 18 2009,Bristol Rovers FC,4-2,Millwall FC
44,Sat Apr 18 2009,Yeovil Town FC,2-3,Hartlepool United FC
44,Sat Apr 18 2009,Walsall FC,2-3,Huddersfield Town AFC
44,Sat Apr 18 2009,Southend United FC,0-2,Leicester City FC
44,Sat Apr 18 2009,Scunthorpe United FC,0-1,Milton Keynes Dons FC
44,Sat Apr 18 2009,Peterborough United FC,1-0,Stockport County FC
44,Sat Apr 18 2009,Leyton Orient FC,1-3,Northampton Town FC
44,Sat Apr 18 2009,Brighton & Hove Albion FC,3-1,Oldham Athletic AFC
41,Tue Apr 21 2009,Northampton Town FC,3-3,Scunthorpe United FC
35,Tue Apr 21 2009,Bristol Rovers FC,1-2,Brighton & Hove Albion FC
35,Tue Apr 21 2009,Yeovil Town FC,2-2,Hereford FC (2014-)
45,Fri Apr 24 2009,Leicester City FC,2-2,Scunthorpe United FC
45,Fri Apr 24 2009,Stockport County FC,4-3,Crewe Alexandra FC
45,Sat Apr 25 2009,Cheltenham Town FC,1-1,Carlisle United FC
45,Sat Apr 25 2009,Colchester United FC,0-1,Peterborough United FC
45,Sat Apr 25 2009,Oldham Athletic AFC,1-1,Southend United FC
45,Sat Apr 25 2009,Tranmere Rovers FC,1-1,Yeovil Town FC
45,Sat Apr 25 2009,Swindon Town FC,2-1,Bristol Rovers FC
45,Sat Apr 25 2009,Northampton Town FC,2-1,Hereford FC (2014-)
45,Sat Apr 25 2009,Milton Keynes Dons FC,0-1,Walsall FC
45,Sat Apr 25 2009,Millwall FC,2-1,Leyton Orient FC
45,Sat Apr 25 2009,Huddersfield Town AFC,2-2,Brighton & Hove Albion FC
45,Sat Apr 25 2009,Hartlepool United FC,0-1,Leeds United FC
31,Tue Apr 28 2009,Scunthorpe United FC,3-0,Cheltenham Town FC
35,Tue Apr 28 2009,Northampton Town FC,0-1,Milton Keynes Dons FC
46,Sat May 2 2009,Yeovil Town FC,0-2,Colchester United FC
46,Sat May 2 2009,Walsall FC,1-2,Oldham Athletic AFC
46,Sat May 2 2009,Southend United FC,2-0,Cheltenham Town FC
46,Sat May 2 2009,Scunthorpe United FC,1-1,Tranmere Rovers FC
46,Sat May 2 2009,Peterborough United FC,2-2,Swindon Town FC
46,Sat May 2 2009,Leyton Orient FC,1-1,Huddersfield Town AFC
46,Sat May 2 2009,Leeds United FC,3-0,Northampton Town FC
46,Sat May 2 2009,Hereford FC (2014-),0-1,Milton Keynes Dons FC
46,Sat May 2 2009,Crewe Alexandra FC,0-3,Leicester City FC
46,Sat May 2 2009,Carlisle United FC,2-0,Millwall FC
46,Sat May 2 2009,Bristol Rovers FC,4-1,Hartlepool United FC
46,Sat May 2 2009,Brighton & Hove Albion FC,1-0,Stockport County FC
