Round,Date,Team 1,FT,Team 2
33,Sat Feb 27 2016,Gillingham FC,1-2,Chesterfield FC
33,Sat Feb 27 2016,Doncaster Rovers FC,1-1,Millwall FC
33,Sat Feb 27 2016,Crewe Alexandra FC,1-2,Barnsley FC
33,Sat Feb 27 2016,Coventry City FC,1-2,Fleetwood Town FC
33,Sat Feb 27 2016,Colchester United FC,0-0,Shrewsbury Town FC
33,Sat Feb 27 2016,Burton Albion FC,0-0,Walsall FC
33,Sat Feb 27 2016,Scunthorpe United FC,1-1,Oldham Athletic AFC
34,Tue Mar 1 2016,Walsall FC,0-0,Scunthorpe United FC
34,Tue Mar 1 2016,Swindon Town FC,2-0,Doncaster Rovers FC
34,Tue Mar 1 2016,Southend United FC,1-1,Crewe Alexandra FC
34,Tue Mar 1 2016,Shrewsbury Town FC,2-0,Rochdale AFC
34,Tue Mar 1 2016,Sheffield United FC,0-1,Burton Albion FC
34,Tue Mar 1 2016,Oldham Athletic AFC,1-1,Port Vale FC
34,Tue Mar 1 2016,Millwall FC,0-0,Wigan Athletic FC
34,Tue Mar 1 2016,Fleetwood Town FC,2-1,Gillingham FC
34,Tue Mar 1 2016,Chesterfield FC,1-1,Blackpool FC
34,Tue Mar 1 2016,Bury FC,3-1,Peterborough United FC
34,Tue Mar 1 2016,Bradford City AFC,1-2,Colchester United FC
34,Tue Mar 1 2016,Barnsley FC,2-0,Coventry City FC
35,Sat Mar 5 2016,Bury FC,0-0,Bradford City AFC
35,Sat Mar 5 2016,Walsall FC,1-3,Barnsley FC
35,Sat Mar 5 2016,Southend United FC,0-1,Chesterfield FC
35,Sat Mar 5 2016,Scunthorpe United FC,0-0,Gillingham FC
35,Sat Mar 5 2016,Port Vale FC,2-0,Colchester United FC
35,Sat Mar 5 2016,Millwall FC,3-0,Blackpool FC
35,Sat Mar 5 2016,Fleetwood Town FC,2-2,Sheffield United FC
35,Sat Mar 5 2016,Doncaster Rovers FC,0-1,Shrewsbury Town FC
35,Sat Mar 5 2016,Crewe Alexandra FC,1-1,Burton Albion FC
35,Sat Mar 5 2016,Coventry City FC,0-1,Rochdale AFC
35,Sat Mar 5 2016,Wigan Athletic FC,1-1,Peterborough United FC
23,Tue Mar 8 2016,Bradford City AFC,2-0,Burton Albion FC
30,Tue Mar 8 2016,Scunthorpe United FC,2-0,Doncaster Rovers FC
32,Tue Mar 8 2016,Shrewsbury Town FC,2-1,Coventry City FC
36,Sat Mar 12 2016,Swindon Town FC,2-2,Millwall FC
36,Sat Mar 12 2016,Shrewsbury Town FC,2-2,Scunthorpe United FC
36,Sat Mar 12 2016,Sheffield United FC,3-0,Oldham Athletic AFC
36,Sat Mar 12 2016,Rochdale AFC,3-0,Bury FC
36,Sat Mar 12 2016,Peterborough United FC,2-3,Port Vale FC
36,Sat Mar 12 2016,Gillingham FC,3-0,Crewe Alexandra FC
36,Sat Mar 12 2016,Barnsley FC,0-2,Southend United FC
36,Sat Mar 12 2016,Chesterfield FC,1-4,Walsall FC
36,Sat Mar 12 2016,Burton Albion FC,2-1,Fleetwood Town FC
36,Sat Mar 12 2016,Bradford City AFC,2-1,Doncaster Rovers FC
36,Sat Mar 12 2016,Blackpool FC,0-1,Coventry City FC
36,Sat Mar 12 2016,Colchester United FC,3-3,Wigan Athletic FC
21,Tue Mar 15 2016,Fleetwood Town FC,0-1,Walsall FC
30,Tue Mar 15 2016,Oldham Athletic AFC,1-0,Blackpool FC
37,Sat Mar 19 2016,Wigan Athletic FC,1-0,Bradford City AFC
37,Sat Mar 19 2016,Walsall FC,2-1,Colchester United FC
37,Sat Mar 19 2016,Southend United FC,1-1,Gillingham FC
37,Sat Mar 19 2016,Bury FC,2-2,Shrewsbury Town FC
37,Sat Mar 19 2016,Port Vale FC,0-4,Burton Albion FC
37,Sat Mar 19 2016,Oldham Athletic AFC,2-3,Rochdale AFC
37,Sat Mar 19 2016,Millwall FC,1-0,Sheffield United FC
37,Sat Mar 19 2016,Fleetwood Town FC,0-2,Barnsley FC
37,Sat Mar 19 2016,Doncaster Rovers FC,1-2,Peterborough United FC
37,Sat Mar 19 2016,Crewe Alexandra FC,1-2,Blackpool FC
37,Sat Mar 19 2016,Coventry City FC,0-0,Swindon Town FC
37,Sat Mar 19 2016,Scunthorpe United FC,1-1,Chesterfield FC
38,Fri Mar 25 2016,Shrewsbury Town FC,1-1,Port Vale FC
38,Fri Mar 25 2016,Sheffield United FC,3-2,Crewe Alexandra FC
38,Fri Mar 25 2016,Rochdale AFC,4-1,Southend United FC
38,Fri Mar 25 2016,Colchester United FC,4-1,Doncaster Rovers FC
38,Fri Mar 25 2016,Blackpool FC,1-1,Bury FC
38,Fri Mar 25 2016,Peterborough United FC,3-1,Coventry City FC
38,Fri Mar 25 2016,Swindon Town FC,1-4,Wigan Athletic FC
38,Fri Mar 25 2016,Barnsley FC,0-0,Scunthorpe United FC
38,Sat Mar 26 2016,Burton Albion FC,0-0,Oldham Athletic AFC
38,Sat Mar 26 2016,Bradford City AFC,1-0,Millwall FC
38,Sat Mar 26 2016,Chesterfield FC,0-0,Fleetwood Town FC
39,Mon Mar 28 2016,Wigan Athletic FC,1-0,Rochdale AFC
39,Mon Mar 28 2016,Scunthorpe United FC,6-0,Swindon Town FC
39,Mon Mar 28 2016,Port Vale FC,0-1,Barnsley FC
39,Mon Mar 28 2016,Oldham Athletic AFC,1-0,Chesterfield FC
39,Mon Mar 28 2016,Doncaster Rovers FC,0-1,Blackpool FC
39,Mon Mar 28 2016,Millwall FC,2-0,Burton Albion FC
39,Mon Mar 28 2016,Bury FC,0-1,Gillingham FC
39,Mon Mar 28 2016,Crewe Alexandra FC,0-1,Bradford City AFC
39,Tue Mar 29 2016,Coventry City FC,0-1,Colchester United FC
39,Wed Mar 30 2016,Southend United FC,3-1,Sheffield United FC
40,Sat Apr 2 2016,Swindon Town FC,1-1,Fleetwood Town FC
40,Sat Apr 2 2016,Shrewsbury Town FC,1-5,Wigan Athletic FC
40,Sat Apr 2 2016,Sheffield United FC,2-0,Walsall FC
40,Sat Apr 2 2016,Rochdale AFC,2-2,Doncaster Rovers FC
40,Sat Apr 2 2016,Peterborough United FC,3-0,Crewe Alexandra FC
40,Sat Apr 2 2016,Gillingham FC,0-0,Coventry City FC
40,Sat Apr 2 2016,Colchester United FC,0-0,Millwall FC
40,Sat Apr 2 2016,Blackpool FC,2-0,Southend United FC
40,Sat Apr 2 2016,Burton Albion FC,1-1,Bury FC
40,Sat Apr 2 2016,Bradford City AFC,1-0,Scunthorpe United FC
40,Sat Apr 2 2016,Chesterfield FC,4-2,Port Vale FC
35,Tue Apr 5 2016,Oldham Athletic AFC,2-0,Swindon Town FC
39,Tue Apr 5 2016,Fleetwood Town FC,2-0,Peterborough United FC
41,Sat Apr 9 2016,Port Vale FC,3-0,Crewe Alexandra FC
41,Sat Apr 9 2016,Southend United FC,2-2,Fleetwood Town FC
41,Sat Apr 9 2016,Sheffield United FC,0-0,Gillingham FC
41,Sat Apr 9 2016,Scunthorpe United FC,1-0,Burton Albion FC
41,Sat Apr 9 2016,Wigan Athletic FC,1-0,Coventry City FC
41,Sat Apr 9 2016,Peterborough United FC,1-2,Rochdale AFC
41,Sat Apr 9 2016,Barnsley FC,1-2,Chesterfield FC
41,Sat Apr 9 2016,Millwall FC,3-1,Shrewsbury Town FC
41,Sat Apr 9 2016,Bury FC,1-0,Doncaster Rovers FC
41,Sat Apr 9 2016,Bradford City AFC,1-0,Swindon Town FC
41,Sat Apr 9 2016,Blackpool FC,0-1,Colchester United FC
41,Sat Apr 9 2016,Oldham Athletic AFC,1-0,Walsall FC
38,Tue Apr 12 2016,Gillingham FC,1-2,Walsall FC
40,Tue Apr 12 2016,Barnsley FC,2-1,Oldham Athletic AFC
42,Sat Apr 16 2016,Rochdale AFC,3-0,Blackpool FC
42,Sat Apr 16 2016,Walsall FC,1-0,Southend United FC
42,Sat Apr 16 2016,Swindon Town FC,0-1,Bury FC
42,Sat Apr 16 2016,Shrewsbury Town FC,1-1,Bradford City AFC
42,Sat Apr 16 2016,Chesterfield FC,0-3,Sheffield United FC
42,Sat Apr 16 2016,Gillingham FC,0-2,Port Vale FC
42,Sat Apr 16 2016,Fleetwood Town FC,1-1,Oldham Athletic AFC
42,Sat Apr 16 2016,Doncaster Rovers FC,3-1,Wigan Athletic FC
42,Sat Apr 16 2016,Crewe Alexandra FC,2-3,Scunthorpe United FC
42,Sat Apr 16 2016,Coventry City FC,2-1,Millwall FC
42,Sat Apr 16 2016,Burton Albion FC,0-0,Barnsley FC
42,Sat Apr 16 2016,Colchester United FC,1-4,Peterborough United FC
43,Tue Apr 19 2016,Walsall FC,1-1,Swindon Town FC
43,Tue Apr 19 2016,Southend United FC,0-1,Oldham Athletic AFC
43,Tue Apr 19 2016,Shrewsbury Town FC,1-2,Sheffield United FC
43,Tue Apr 19 2016,Scunthorpe United FC,2-1,Bury FC
43,Tue Apr 19 2016,Barnsley FC,1-0,Peterborough United FC
43,Tue Apr 19 2016,Millwall FC,1-0,Fleetwood Town FC
43,Tue Apr 19 2016,Crewe Alexandra FC,1-1,Colchester United FC
43,Tue Apr 19 2016,Coventry City FC,1-0,Bradford City AFC
43,Tue Apr 19 2016,Chesterfield FC,1-1,Doncaster Rovers FC
43,Tue Apr 19 2016,Burton Albion FC,1-1,Wigan Athletic FC
43,Tue Apr 19 2016,Rochdale AFC,1-1,Gillingham FC
44,Sat Apr 23 2016,Sheffield United FC,0-0,Barnsley FC
44,Sat Apr 23 2016,Wigan Athletic FC,4-1,Southend United FC
44,Sat Apr 23 2016,Swindon Town FC,1-0,Chesterfield FC
44,Sat Apr 23 2016,Port Vale FC,4-1,Rochdale AFC
44,Sat Apr 23 2016,Peterborough United FC,0-2,Scunthorpe United FC
44,Sat Apr 23 2016,Oldham Athletic AFC,1-0,Crewe Alexandra FC
44,Sat Apr 23 2016,Bradford City AFC,4-0,Walsall FC
44,Sat Apr 23 2016,Fleetwood Town FC,0-0,Blackpool FC
44,Sat Apr 23 2016,Doncaster Rovers FC,2-0,Coventry City FC
44,Sat Apr 23 2016,Colchester United FC,0-3,Burton Albion FC
44,Sat Apr 23 2016,Bury FC,1-3,Millwall FC
44,Sat Apr 23 2016,Gillingham FC,2-3,Shrewsbury Town FC
39,Tue Apr 26 2016,Walsall FC,2-1,Shrewsbury Town FC
45,Sat Apr 30 2016,Millwall FC,3-0,Oldham Athletic AFC
45,Sat Apr 30 2016,Southend United FC,0-1,Bradford City AFC
45,Sat Apr 30 2016,Shrewsbury Town FC,3-4,Peterborough United FC
45,Sat Apr 30 2016,Scunthorpe United FC,1-0,Port Vale FC
45,Sat Apr 30 2016,Rochdale AFC,2-2,Swindon Town FC
45,Sat Apr 30 2016,Blackpool FC,0-4,Wigan Athletic FC
45,Sat Apr 30 2016,Crewe Alexandra FC,3-1,Doncaster Rovers FC
45,Sat Apr 30 2016,Coventry City FC,3-1,Sheffield United FC
45,Sat Apr 30 2016,Chesterfield FC,3-0,Bury FC
45,Sat Apr 30 2016,Burton Albion FC,2-1,Gillingham FC
45,Sat Apr 30 2016,Barnsley FC,2-2,Colchester United FC
45,Mon May 2 2016,Walsall FC,3-1,Fleetwood Town FC
46,Sun May 8 2016,Wigan Athletic FC,1-4,Barnsley FC
46,Sun May 8 2016,Swindon Town FC,3-0,Shrewsbury Town FC
46,Sun May 8 2016,Sheffield United FC,0-2,Scunthorpe United FC
46,Sun May 8 2016,Port Vale FC,0-5,Walsall FC
46,Sun May 8 2016,Peterborough United FC,5-1,Blackpool FC
46,Sun May 8 2016,Oldham Athletic AFC,0-2,Coventry City FC
46,Sun May 8 2016,Gillingham FC,1-2,Millwall FC
46,Sun May 8 2016,Fleetwood Town FC,2-0,Crewe Alexandra FC
46,Sun May 8 2016,Doncaster Rovers FC,0-0,Burton Albion FC
46,Sun May 8 2016,Colchester United FC,1-2,Rochdale AFC
46,Sun May 8 2016,Bury FC,3-2,Southend United FC
46,Sun May 8 2016,Bradford City AFC,2-0,Chesterfield FC
