Matchday,Date,Team 1,FT,Team 2
33,Sat Feb 27 2016,Wycombe Wanderers FC,1-0,Bristol Rovers FC
33,Sat Feb 27 2016,Portsmouth FC,2-1,Cambridge United FC
33,Sat Feb 27 2016,Plymouth Argyle FC,1-0,Notts County FC
33,Sat Feb 27 2016,Newport County AFC,1-0,Mansfield Town FC
33,Sat Feb 27 2016,Morecambe FC,1-2,Carlisle United FC
33,Sat Feb 27 2016,Leyton Orient FC,2-0,Crawley Town FC
33,Sat Feb 27 2016,Stevenage FC,0-2,Exeter City FC
33,Sat Feb 27 2016,Accrington Stanley FC,2-2,Barnet FC
34,Tue Mar 1 2016,Oxford United FC,4-0,York City FC
34,Tue Mar 1 2016,Yeovil Town FC,1-0,Accrington Stanley FC
34,Tue Mar 1 2016,Barnet FC,1-0,Plymouth Argyle FC
34,Tue Mar 1 2016,Northampton Town FC,1-1,AFC Wimbledon
34,Tue Mar 1 2016,Exeter City FC,1-1,Portsmouth FC
34,Tue Mar 1 2016,Crawley Town FC,2-0,Newport County AFC
34,Tue Mar 1 2016,Carlisle United FC,2-2,Leyton Orient FC
34,Tue Mar 1 2016,Cambridge United FC,1-0,Wycombe Wanderers FC
34,Tue Mar 1 2016,Bristol Rovers FC,4-1,Hartlepool United FC
34,Tue Mar 1 2016,Notts County FC,0-0,Dagenham & Redbridge FC
34,Tue Mar 1 2016,Luton Town FC,1-0,Morecambe FC
35,Sat Mar 5 2016,Leyton Orient FC,0-1,Luton Town FC
35,Sat Mar 5 2016,Barnet FC,1-3,Hartlepool United FC
35,Sat Mar 5 2016,Cambridge United FC,0-1,Exeter City FC
35,Sat Mar 5 2016,Dagenham & Redbridge FC,1-0,York City FC
35,Sat Mar 5 2016,Newport County AFC,1-0,Wycombe Wanderers FC
35,Sat Mar 5 2016,Mansfield Town FC,0-1,Yeovil Town FC
35,Sat Mar 5 2016,Crawley Town FC,1-1,Morecambe FC
35,Sat Mar 5 2016,AFC Wimbledon,0-0,Accrington Stanley FC
35,Sat Mar 5 2016,Stevenage FC,0-2,Portsmouth FC
35,Sat Mar 5 2016,Plymouth Argyle FC,2-2,Oxford United FC
35,Sat Mar 5 2016,Notts County FC,0-2,Bristol Rovers FC
35,Sat Mar 5 2016,Carlisle United FC,1-4,Northampton Town FC
30,Tue Mar 8 2016,Newport County AFC,0-3,Barnet FC
27,Tue Mar 8 2016,Accrington Stanley FC,1-3,Portsmouth FC
30,Tue Mar 8 2016,Bristol Rovers FC,3-1,AFC Wimbledon
29,Tue Mar 8 2016,Dagenham & Redbridge FC,0-0,Carlisle United FC
36,Sat Mar 12 2016,Yeovil Town FC,1-0,Notts County FC
36,Sat Mar 12 2016,Bristol Rovers FC,1-0,Mansfield Town FC
36,Sat Mar 12 2016,Exeter City FC,2-2,Carlisle United FC
36,Sat Mar 12 2016,Hartlepool United FC,3-1,Dagenham & Redbridge FC
36,Sat Mar 12 2016,Oxford United FC,0-1,Leyton Orient FC
36,Sat Mar 12 2016,Luton Town FC,0-1,Crawley Town FC
36,Sat Mar 12 2016,Wycombe Wanderers FC,1-0,Stevenage FC
36,Sat Mar 12 2016,Portsmouth FC,0-3,Newport County AFC
36,Sat Mar 12 2016,York City FC,1-1,Barnet FC
36,Sat Mar 12 2016,Northampton Town FC,1-1,Cambridge United FC
36,Sat Mar 12 2016,Morecambe FC,2-1,AFC Wimbledon
36,Sat Mar 12 2016,Accrington Stanley FC,2-1,Plymouth Argyle FC
25,Tue Mar 15 2016,Newport County AFC,0-0,Hartlepool United FC
40,Tue Mar 15 2016,Oxford United FC,4-0,Dagenham & Redbridge FC
21,Wed Mar 16 2016,Accrington Stanley FC,1-1,Wycombe Wanderers FC
37,Sat Mar 19 2016,Dagenham & Redbridge FC,0-1,Accrington Stanley FC
37,Sat Mar 19 2016,Cambridge United FC,3-0,Yeovil Town FC
37,Sat Mar 19 2016,Barnet FC,0-3,Oxford United FC
37,Sat Mar 19 2016,AFC Wimbledon,2-1,York City FC
37,Sat Mar 19 2016,Carlisle United FC,1-1,Wycombe Wanderers FC
37,Sat Mar 19 2016,Crawley Town FC,0-0,Hartlepool United FC
37,Sat Mar 19 2016,Leyton Orient FC,1-0,Morecambe FC
37,Sat Mar 19 2016,Newport County AFC,1-4,Bristol Rovers FC
37,Sat Mar 19 2016,Notts County FC,1-4,Exeter City FC
37,Sat Mar 19 2016,Plymouth Argyle FC,0-1,Luton Town FC
37,Sat Mar 19 2016,Stevenage FC,2-3,Northampton Town FC
37,Sat Mar 19 2016,Mansfield Town FC,1-1,Portsmouth FC
38,Fri Mar 25 2016,Oxford United FC,1-1,Stevenage FC
38,Fri Mar 25 2016,Northampton Town FC,1-0,Newport County AFC
38,Fri Mar 25 2016,Hartlepool United FC,1-0,AFC Wimbledon
38,Fri Mar 25 2016,Portsmouth FC,4-0,Notts County FC
38,Fri Mar 25 2016,Morecambe FC,0-2,Plymouth Argyle FC
38,Fri Mar 25 2016,Yeovil Town FC,0-0,Carlisle United FC
38,Fri Mar 25 2016,York City FC,2-2,Crawley Town FC
38,Fri Mar 25 2016,Exeter City FC,1-1,Barnet FC
38,Fri Mar 25 2016,Bristol Rovers FC,3-0,Cambridge United FC
38,Fri Mar 25 2016,Accrington Stanley FC,1-0,Leyton Orient FC
38,Fri Mar 25 2016,Wycombe Wanderers FC,1-0,Mansfield Town FC
39,Mon Mar 28 2016,Plymouth Argyle FC,3-2,York City FC
39,Mon Mar 28 2016,Notts County FC,0-0,Wycombe Wanderers FC
39,Mon Mar 28 2016,Newport County AFC,0-2,Accrington Stanley FC
39,Mon Mar 28 2016,Mansfield Town FC,2-2,Northampton Town FC
39,Mon Mar 28 2016,Leyton Orient FC,0-2,Hartlepool United FC
39,Mon Mar 28 2016,Barnet FC,2-1,Luton Town FC
39,Mon Mar 28 2016,Carlisle United FC,3-2,Bristol Rovers FC
39,Mon Mar 28 2016,Cambridge United FC,0-0,Oxford United FC
39,Mon Mar 28 2016,Crawley Town FC,0-2,Exeter City FC
40,Sat Apr 2 2016,Accrington Stanley FC,1-1,Cambridge United FC
40,Sat Apr 2 2016,York City FC,1-1,Leyton Orient FC
40,Sat Apr 2 2016,Yeovil Town FC,1-0,Newport County AFC
40,Sat Apr 2 2016,Wycombe Wanderers FC,1-2,AFC Wimbledon
40,Sat Apr 2 2016,Bristol Rovers FC,3-0,Crawley Town FC
40,Sat Apr 2 2016,Portsmouth FC,1-0,Carlisle United FC
40,Sat Apr 2 2016,Exeter City FC,2-1,Plymouth Argyle FC
40,Sat Apr 2 2016,Hartlepool United FC,2-1,Mansfield Town FC
40,Sat Apr 2 2016,Morecambe FC,4-2,Barnet FC
40,Sat Apr 2 2016,Luton Town FC,0-1,Stevenage FC
40,Sat Apr 2 2016,Northampton Town FC,2-2,Notts County FC
39,Tue Apr 5 2016,Stevenage FC,0-0,Yeovil Town FC
39,Tue Apr 5 2016,Dagenham & Redbridge FC,2-1,Morecambe FC
24,Tue Apr 5 2016,Carlisle United FC,1-0,Hartlepool United FC
41,Sat Apr 9 2016,Plymouth Argyle FC,1-2,AFC Wimbledon
41,Sat Apr 9 2016,Newport County AFC,0-1,Cambridge United FC
41,Sat Apr 9 2016,Carlisle United FC,1-2,Mansfield Town FC
41,Sat Apr 9 2016,Northampton Town FC,2-2,Bristol Rovers FC
41,Sat Apr 9 2016,Yeovil Town FC,0-2,Exeter City FC
41,Sat Apr 9 2016,Crawley Town FC,1-5,Oxford United FC
41,Sat Apr 9 2016,Notts County FC,1-0,Stevenage FC
41,Sat Apr 9 2016,York City FC,1-1,Wycombe Wanderers FC
41,Sat Apr 9 2016,Barnet FC,3-0,Leyton Orient FC
41,Sat Apr 9 2016,Morecambe FC,2-5,Hartlepool United FC
41,Sat Apr 9 2016,Luton Town FC,0-2,Accrington Stanley FC
41,Sat Apr 9 2016,Dagenham & Redbridge FC,1-4,Portsmouth FC
30,Tue Apr 12 2016,Notts County FC,1-0,Hartlepool United FC
38,Tue Apr 12 2016,Luton Town FC,1-0,Dagenham & Redbridge FC
42,Sat Apr 16 2016,Oxford United FC,2-3,Luton Town FC
42,Sat Apr 16 2016,Mansfield Town FC,5-0,Notts County FC
42,Sat Apr 16 2016,Wycombe Wanderers FC,1-1,Barnet FC
42,Sat Apr 16 2016,Stevenage FC,2-1,Newport County AFC
42,Sat Apr 16 2016,Portsmouth FC,1-2,Plymouth Argyle FC
42,Sat Apr 16 2016,AFC Wimbledon,1-0,Crawley Town FC
42,Sat Apr 16 2016,Leyton Orient FC,3-2,Dagenham & Redbridge FC
42,Sat Apr 16 2016,Hartlepool United FC,2-1,York City FC
42,Sat Apr 16 2016,Exeter City FC,0-0,Northampton Town FC
42,Sat Apr 16 2016,Cambridge United FC,0-0,Carlisle United FC
42,Sat Apr 16 2016,Bristol Rovers FC,2-1,Yeovil Town FC
42,Sat Apr 16 2016,Accrington Stanley FC,2-2,Morecambe FC
43,Tue Apr 19 2016,Newport County AFC,1-1,Oxford United FC
43,Tue Apr 19 2016,York City FC,3-1,Portsmouth FC
43,Tue Apr 19 2016,Wycombe Wanderers FC,0-0,Yeovil Town FC
43,Tue Apr 19 2016,Stevenage FC,0-0,Bristol Rovers FC
43,Tue Apr 19 2016,Northampton Town FC,2-1,Crawley Town FC
43,Tue Apr 19 2016,Leyton Orient FC,1-3,Plymouth Argyle FC
43,Tue Apr 19 2016,Barnet FC,3-1,Notts County FC
43,Tue Apr 19 2016,Hartlepool United FC,1-2,Accrington Stanley FC
43,Tue Apr 19 2016,Exeter City FC,2-3,Mansfield Town FC
43,Tue Apr 19 2016,Dagenham & Redbridge FC,0-2,AFC Wimbledon
43,Tue Apr 19 2016,Carlisle United FC,1-2,Luton Town FC
43,Tue Apr 19 2016,Cambridge United FC,7-0,Morecambe FC
44,Sat Apr 23 2016,Morecambe FC,1-4,Stevenage FC
44,Sat Apr 23 2016,Yeovil Town FC,1-1,Northampton Town FC
44,Sat Apr 23 2016,Portsmouth FC,2-1,Wycombe Wanderers FC
44,Sat Apr 23 2016,Plymouth Argyle FC,2-3,Dagenham & Redbridge FC
44,Sat Apr 23 2016,Oxford United FC,2-0,Hartlepool United FC
44,Sat Apr 23 2016,Notts County FC,1-2,Cambridge United FC
44,Sat Apr 23 2016,Mansfield Town FC,1-1,Barnet FC
44,Sat Apr 23 2016,Accrington Stanley FC,3-0,York City FC
44,Sat Apr 23 2016,Luton Town FC,1-1,Newport County AFC
44,Sat Apr 23 2016,Crawley Town FC,0-1,Carlisle United FC
44,Sat Apr 23 2016,Bristol Rovers FC,3-1,Exeter City FC
44,Sat Apr 23 2016,AFC Wimbledon,1-0,Leyton Orient FC
39,Tue Apr 26 2016,AFC Wimbledon,0-1,Portsmouth FC
45,Sat Apr 30 2016,York City FC,1-4,Bristol Rovers FC
45,Sat Apr 30 2016,Wycombe Wanderers FC,0-1,Accrington Stanley FC
45,Sat Apr 30 2016,Stevenage FC,0-0,AFC Wimbledon
45,Sat Apr 30 2016,Northampton Town FC,2-0,Luton Town FC
45,Sat Apr 30 2016,Newport County AFC,0-1,Notts County FC
45,Sat Apr 30 2016,Leyton Orient FC,1-0,Mansfield Town FC
45,Sat Apr 30 2016,Hartlepool United FC,0-2,Portsmouth FC
45,Sat Apr 30 2016,Exeter City FC,1-1,Morecambe FC
45,Sat Apr 30 2016,Dagenham & Redbridge FC,3-0,Crawley Town FC
45,Sat Apr 30 2016,Carlisle United FC,0-2,Oxford United FC
45,Sat Apr 30 2016,Cambridge United FC,2-2,Plymouth Argyle FC
45,Sat Apr 30 2016,Barnet FC,3-4,Yeovil Town FC
46,Sat May 7 2016,Yeovil Town FC,0-1,Leyton Orient FC
46,Sat May 7 2016,Portsmouth FC,1-2,Northampton Town FC
46,Sat May 7 2016,Plymouth Argyle FC,5-0,Hartlepool United FC
46,Sat May 7 2016,Oxford United FC,3-0,Wycombe Wanderers FC
46,Sat May 7 2016,Notts County FC,0-5,Carlisle United FC
46,Sat May 7 2016,Morecambe FC,1-1,York City FC
46,Sat May 7 2016,Mansfield Town FC,0-0,Cambridge United FC
46,Sat May 7 2016,Luton Town FC,4-1,Exeter City FC
46,Sat May 7 2016,Crawley Town FC,0-3,Barnet FC
46,Sat May 7 2016,Bristol Rovers FC,2-1,Dagenham & Redbridge FC
46,Sat May 7 2016,AFC Wimbledon,1-0,Newport County AFC
46,Sat May 7 2016,Accrington Stanley FC,0-0,Stevenage FC
