Round,Date,Team 1,FT,Team 2
33,Sat Feb 1 2020,Barnet FC,2-1,Hartlepool United FC
33,Sat Feb 1 2020,Barrow AFC,2-1,Torquay United FC
33,Sat Feb 1 2020,Ebbsfleet United FC,1-1,Sutton United FC
33,Sat Feb 1 2020,Solihull Moors FC,0-2,Maidenhead United FC
34,Tue Feb 4 2020,Dover Athletic FC,2-1,Barrow AFC
34,Sat Feb 8 2020,Bromley FC,2-2,Solihull Moors FC
34,Sat Feb 8 2020,Dagenham & Redbridge FC,1-1,Stockport County FC
34,Sat Feb 8 2020,Chesterfield FC,3-2,Wrexham AFC
34,Sat Feb 8 2020,Hartlepool United FC,2-0,Aldershot Town FC
24,Tue Feb 11 2020,Solihull Moors FC,1-0,Barnet FC
30,Tue Feb 11 2020,Eastleigh FC,2-2,AFC Fylde
34,Tue Feb 11 2020,Harrogate Town AFC,3-0,Yeovil Town FC
35,Sat Feb 15 2020,Notts County FC,1-1,Woking FC
35,Sat Feb 15 2020,Ebbsfleet United FC,1-0,Chorley FC
35,Sat Feb 15 2020,Stockport County FC,1-0,Bromley FC
17,Tue Feb 18 2020,Barrow AFC,1-0,Dover Athletic FC
36,Sat Feb 22 2020,Hartlepool United FC,2-0,Notts County FC
36,Sat Feb 22 2020,Maidenhead United FC,1-2,Aldershot Town FC
36,Sat Feb 22 2020,Dagenham & Redbridge FC,2-0,Solihull Moors FC
36,Sat Feb 22 2020,Harrogate Town AFC,3-0,Eastleigh FC
36,Sat Feb 22 2020,Dover Athletic FC,5-1,AFC Fylde
36,Sat Feb 22 2020,Chorley FC,0-1,Barnet FC
36,Sat Feb 22 2020,Torquay United FC,1-0,FC Halifax Town
36,Sat Feb 22 2020,Chesterfield FC,4-0,Ebbsfleet United FC
36,Sat Feb 22 2020,Sutton United FC,2-2,Barrow AFC
36,Sat Feb 22 2020,Boreham Wood FC,1-0,Yeovil Town FC
36,Sat Feb 22 2020,Bromley FC,0-2,Wrexham AFC
36,Sat Feb 22 2020,Woking FC,1-1,Stockport County FC
34,Tue Feb 25 2020,Maidenhead United FC,1-3,Ebbsfleet United FC
35,Tue Feb 25 2020,Aldershot Town FC,3-2,Boreham Wood FC
35,Sat Feb 29 2020,Barrow AFC,2-1,Dagenham & Redbridge FC
37,Sat Feb 29 2020,Ebbsfleet United FC,0-1,Stockport County FC
37,Sat Feb 29 2020,Solihull Moors FC,3-0,Dover Athletic FC
37,Sat Feb 29 2020,Torquay United FC,2-0,Chorley FC
37,Sat Feb 29 2020,Boreham Wood FC,1-1,Hartlepool United FC
37,Sat Feb 29 2020,Woking FC,2-0,Maidenhead United FC
37,Sat Feb 29 2020,Yeovil Town FC,3-0,Wrexham AFC
37,Sat Feb 29 2020,Bromley FC,0-1,Sutton United FC
24,Tue Mar 3 2020,AFC Fylde,1-2,Notts County FC
27,Tue Mar 3 2020,Barnet FC,2-2,Boreham Wood FC
34,Tue Mar 3 2020,Chorley FC,1-2,Eastleigh FC
35,Tue Mar 3 2020,FC Halifax Town,1-0,Sutton United FC
35,Tue Mar 3 2020,Solihull Moors FC,0-1,Hartlepool United FC
37,Tue Mar 3 2020,Chesterfield FC,3-4,Harrogate Town AFC
38,Sat Mar 7 2020,Aldershot Town FC,0-1,Dagenham & Redbridge FC
38,Sat Mar 7 2020,Harrogate Town AFC,1-1,Bromley FC
38,Sat Mar 7 2020,Stockport County FC,1-1,Barnet FC
38,Sat Mar 7 2020,Sutton United FC,2-0,Torquay United FC
38,Sat Mar 7 2020,Barrow AFC,0-2,Notts County FC
38,Sat Mar 7 2020,Hartlepool United FC,0-1,Ebbsfleet United FC
38,Sat Mar 7 2020,FC Halifax Town,0-2,Woking FC
38,Sat Mar 7 2020,Dover Athletic FC,0-1,Yeovil Town FC
38,Sat Mar 7 2020,Chorley FC,1-2,Chesterfield FC
38,Sat Mar 7 2020,Wrexham AFC,0-0,Eastleigh FC
38,Sat Mar 7 2020,Maidenhead United FC,0-1,Boreham Wood FC
38,Sat Mar 7 2020,AFC Fylde,0-0,Solihull Moors FC
34,Tue Mar 10 2020,Woking FC,1-3,Barnet FC
37,Tue Mar 10 2020,Notts County FC,3-1,Aldershot Town FC
37,Tue Mar 10 2020,Dagenham & Redbridge FC,1-2,AFC Fylde
39,Fri Mar 13 2020,Solihull Moors FC,,Harrogate Town AFC
39,Sat Mar 14 2020,FC Halifax Town,0-1,Ebbsfleet United FC
39,Sat Mar 14 2020,Barrow AFC,,Wrexham AFC
39,Sat Mar 14 2020,Dover Athletic FC,1-1,Chesterfield FC
39,Sat Mar 14 2020,Sutton United FC,1-1,Hartlepool United FC
39,Sat Mar 14 2020,Yeovil Town FC,,Barnet FC
39,Sat Mar 14 2020,Notts County FC,4-0,Eastleigh FC
39,Sat Mar 14 2020,Maidenhead United FC,1-2,Stockport County FC
39,Sat Mar 14 2020,Boreham Wood FC,,Torquay United FC
39,Sat Mar 14 2020,Bromley FC,,Chorley FC
39,Sat Mar 14 2020,AFC Fylde,1-0,Aldershot Town FC
39,Sat Mar 14 2020,Woking FC,,Dagenham & Redbridge FC
34,Tue Mar 17 2020,Boreham Wood FC,,FC Halifax Town
34,Tue Mar 17 2020,Torquay United FC,,Notts County FC
34,Tue Mar 17 2020,Sutton United FC,,AFC Fylde
35,Tue Mar 17 2020,Eastleigh FC,,Dover Athletic FC
37,Tue Mar 17 2020,Barnet FC,,Barrow AFC
40,Sat Mar 21 2020,Wrexham AFC,,Boreham Wood FC
40,Sat Mar 21 2020,Chorley FC,,AFC Fylde
40,Sat Mar 21 2020,Torquay United FC,,Solihull Moors FC
40,Sat Mar 21 2020,Ebbsfleet United FC,,Bromley FC
40,Sat Mar 21 2020,Eastleigh FC,,Yeovil Town FC
40,Sat Mar 21 2020,Hartlepool United FC,,FC Halifax Town
40,Sat Mar 21 2020,Aldershot Town FC,,Woking FC
40,Sat Mar 21 2020,Barnet FC,,Sutton United FC
40,Sat Mar 21 2020,Chesterfield FC,,Maidenhead United FC
40,Sat Mar 21 2020,Dagenham & Redbridge FC,,Dover Athletic FC
35,Tue Mar 24 2020,AFC Fylde,,Maidenhead United FC
35,Tue Mar 24 2020,Wrexham AFC,,Torquay United FC
35,Tue Mar 24 2020,Yeovil Town FC,,Chesterfield FC
40,Tue Mar 24 2020,Stockport County FC,,Notts County FC
41,Sat Mar 28 2020,Barrow AFC,,Stockport County FC
41,Sat Mar 28 2020,Yeovil Town FC,,Ebbsfleet United FC
41,Sat Mar 28 2020,Woking FC,,Chesterfield FC
41,Sat Mar 28 2020,Solihull Moors FC,,Chorley FC
41,Sat Mar 28 2020,AFC Fylde,,Hartlepool United FC
41,Sat Mar 28 2020,Sutton United FC,,Eastleigh FC
41,Sat Mar 28 2020,Boreham Wood FC,,Dagenham & Redbridge FC
41,Sat Mar 28 2020,Bromley FC,,Aldershot Town FC
41,Sat Mar 28 2020,Dover Athletic FC,,Barnet FC
41,Sat Mar 28 2020,FC Halifax Town,,Wrexham AFC
41,Sat Mar 28 2020,Maidenhead United FC,,Torquay United FC
35,Tue Mar 31 2020,Barnet FC,,Harrogate Town AFC
37,Tue Mar 31 2020,Eastleigh FC,,FC Halifax Town
40,Wed Apr 1 2020,Harrogate Town AFC,,Barrow AFC
42,Sat Apr 4 2020,Wrexham AFC,,Dover Athletic FC
42,Sat Apr 4 2020,Torquay United FC,,Bromley FC
42,Sat Apr 4 2020,Aldershot Town FC,,Solihull Moors FC
42,Sat Apr 4 2020,Barnet FC,,Notts County FC
42,Sat Apr 4 2020,Chesterfield FC,,Boreham Wood FC
42,Sat Apr 4 2020,Stockport County FC,,Yeovil Town FC
42,Sat Apr 4 2020,Dagenham & Redbridge FC,,FC Halifax Town
42,Sat Apr 4 2020,Eastleigh FC,,Barrow AFC
42,Sat Apr 4 2020,Ebbsfleet United FC,,AFC Fylde
42,Sat Apr 4 2020,Harrogate Town AFC,,Woking FC
42,Sat Apr 4 2020,Hartlepool United FC,,Maidenhead United FC
42,Sat Apr 4 2020,Chorley FC,,Sutton United FC
31,Tue Apr 7 2020,Barnet FC,,Dagenham & Redbridge FC
41,Tue Apr 7 2020,Notts County FC,,Harrogate Town AFC
43,Fri Apr 10 2020,Bromley FC,,Maidenhead United FC
43,Fri Apr 10 2020,Chesterfield FC,,Stockport County FC
43,Fri Apr 10 2020,Chorley FC,,Notts County FC
43,Fri Apr 10 2020,Wrexham AFC,,Hartlepool United FC
43,Fri Apr 10 2020,Ebbsfleet United FC,,Boreham Wood FC
43,Fri Apr 10 2020,FC Halifax Town,,Barrow AFC
43,Fri Apr 10 2020,Harrogate Town AFC,,AFC Fylde
43,Fri Apr 10 2020,Sutton United FC,,Aldershot Town FC
43,Fri Apr 10 2020,Torquay United FC,,Barnet FC
43,Fri Apr 10 2020,Woking FC,,Dover Athletic FC
43,Fri Apr 10 2020,Yeovil Town FC,,Dagenham & Redbridge FC
43,Fri Apr 10 2020,Eastleigh FC,,Solihull Moors FC
44,Mon Apr 13 2020,AFC Fylde,,FC Halifax Town
44,Mon Apr 13 2020,Aldershot Town FC,,Torquay United FC
44,Mon Apr 13 2020,Barnet FC,,Wrexham AFC
44,Mon Apr 13 2020,Barrow AFC,,Chesterfield FC
44,Mon Apr 13 2020,Stockport County FC,,Harrogate Town AFC
44,Mon Apr 13 2020,Dagenham & Redbridge FC,,Eastleigh FC
44,Mon Apr 13 2020,Dover Athletic FC,,Sutton United FC
44,Mon Apr 13 2020,Hartlepool United FC,,Chorley FC
44,Mon Apr 13 2020,Maidenhead United FC,,Yeovil Town FC
44,Mon Apr 13 2020,Notts County FC,,Ebbsfleet United FC
44,Mon Apr 13 2020,Solihull Moors FC,,Woking FC
44,Mon Apr 13 2020,Boreham Wood FC,,Bromley FC
45,Sat Apr 18 2020,Bromley FC,,Hartlepool United FC
45,Sat Apr 18 2020,Chesterfield FC,,Barnet FC
45,Sat Apr 18 2020,Chorley FC,,Maidenhead United FC
45,Sat Apr 18 2020,Eastleigh FC,,Stockport County FC
45,Sat Apr 18 2020,Ebbsfleet United FC,,Solihull Moors FC
45,Sat Apr 18 2020,FC Halifax Town,,Aldershot Town FC
45,Sat Apr 18 2020,Yeovil Town FC,,Barrow AFC
45,Sat Apr 18 2020,Sutton United FC,,Boreham Wood FC
45,Sat Apr 18 2020,Torquay United FC,,Dover Athletic FC
45,Sat Apr 18 2020,Woking FC,,AFC Fylde
45,Sat Apr 18 2020,Wrexham AFC,,Notts County FC
45,Sat Apr 18 2020,Harrogate Town AFC,,Dagenham & Redbridge FC
46,Sat Apr 25 2020,AFC Fylde,,Bromley FC
46,Sat Apr 25 2020,Aldershot Town FC,,Ebbsfleet United FC
46,Sat Apr 25 2020,Barnet FC,,Eastleigh FC
46,Sat Apr 25 2020,Barrow AFC,,Woking FC
46,Sat Apr 25 2020,Boreham Wood FC,,Chorley FC
46,Sat Apr 25 2020,Dagenham & Redbridge FC,,Chesterfield FC
46,Sat Apr 25 2020,Dover Athletic FC,,Harrogate Town AFC
46,Sat Apr 25 2020,Hartlepool United FC,,Torquay United FC
46,Sat Apr 25 2020,Maidenhead United FC,,Sutton United FC
46,Sat Apr 25 2020,Notts County FC,,Yeovil Town FC
46,Sat Apr 25 2020,Solihull Moors FC,,FC Halifax Town
46,Sat Apr 25 2020,Stockport County FC,,Wrexham AFC
